SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pLFC_S.pB10-A,302,3.2697773696566185e-14,0.3665897435897436,216,0,0,1000000673.8391064,2.587433349779949e-5,-13.485481816275843,1000000673.8391064,2.587433349779949e-5,0.9999999999999741,2.5874316062672803e-14,0.009900990099009901,-0.009900990098984026,Decrease
pLFC_S.pB10-A,303,5.2438032556122537e-14,0.3665897435897436,216,0,0,1000000673.8390852,4.149547323234361e-5,-13.280353611147637,1000000673.8390852,4.149547323234361e-5,0.9999999999999585,4.149544527108901e-14,0.009900990099009901,-0.009900990098968407,Decrease
pLFC_S.pB10-A,304,8.40958556956964e-14,0.3665897435897436,216,0,0,1000000673.8390652,6.654789025542816e-5,-13.075225406019431,1000000673.8390652,6.654789025542816e-5,0.9999999999999335,6.654784541288579e-14,0.009900990099009901,-0.009900990098943354,Decrease
pLFC_S.pB10-A,305,1.3486610005099518e-13,0.3665897435897436,216,0,0,1000000673.839024,1.067262132548471e-4,-12.870097200891227,1000000673.839024,1.067262132548471e-4,0.9999999999998933,1.067261413385968e-13,0.009900990099009901,-0.009900990098903176,Decrease
pLFC_S.pB10-A,306,2.1628729254842285e-13,0.3665897435897436,216,0,0,1000000673.838961,1.7116426659021742e-4,-12.664968995763022,1000000673.838961,1.7116426659021742e-4,0.9999999999998288,1.7116415125311428e-13,0.009900990099009901,-0.009900990098838738,Decrease
pLFC_S.pB10-A,307,3.468639850951326e-13,0.3665897435897436,216,0,0,1000000673.8388562,2.745133293239133e-4,-12.459840790634818,1000000673.8388562,2.745133293239133e-4,0.9999999999997254,2.745131443462147e-13,0.009900990099009901,-0.009900990098735388,Decrease
pLFC_S.pB10-A,308,5.562722744293475e-13,0.3665897435897436,216,0,0,1000000673.838692,4.402781475284203e-4,-12.254712585506612,1000000673.838692,4.402781475284203e-4,0.9999999999995598,4.4027785085197537e-13,0.009900990099009901,-0.009900990098569623,Decrease
pLFC_S.pB10-A,309,8.921042731315306e-13,0.3665897435897436,216,0,0,1000000673.8384224,7.061748575732139e-4,-12.049584380378406,1000000673.8384224,7.061748575732139e-4,0.9999999999992938,7.061743817252838e-13,0.009900990099009901,-0.009900990098303726,Decrease
pLFC_S.pB10-A,310,1.4306843442016897e-12,0.3665897435897436,216,0,0,1000000673.8379972,0.00113274391434505,-11.844456175250201,1000000673.8379972,0.00113274391434505,0.9999999999988672,1.1327431510583908e-12,0.009900990099009901,-0.009900990097877158,Decrease
pLFC_S.pB10-A,311,2.2944152991878257e-12,0.3665897435897436,216,0,0,1000000673.8373138,0.00181721513765183,-11.639327970121997,1000000673.8373138,0.00181721513765183,0.9999999999981828,1.817213913141986e-12,0.009900990099009901,-0.009900990097192688,Decrease
pLFC_S.pB10-A,312,3.6795968212573256e-12,0.3665897435897436,216,0,0,1000000673.836216,0.0029158781718897,-11.434199764993792,1000000673.836216,0.0029158781718897,0.9999999999970841,2.9158762070582083e-12,0.009900990099009901,-0.009900990096094025,Decrease
pLFC_S.pB10-A,313,5.901038391698202e-12,0.3665897435897436,216,0,0,1000000673.8344506,0.00468030612076057,-11.229071559865586,1000000673.8344506,0.00468030612076057,0.9999999999953197,4.680302966989287e-12,0.009900990099009901,-0.009900990094329598,Decrease
pLFC_S.pB10-A,314,9.463605876362632e-12,0.3665897435897436,216,0,0,1000000673.831616,0.0075163462793829,-11.02394335473738,1000000673.831616,0.0075163462793829,0.9999999999924836,7.516341214578056e-12,0.009900990099009901,-0.00990099009149356,Decrease
pLFC_S.pB10-A,315,1.5176962127397964e-11,0.3665897435897436,216,0,0,1000000673.827049,0.01208105108544905,-10.818815149609176,1000000673.827049,0.01208105108544905,0.999999999987919,1.2081042944769582e-11,0.009900990099009901,-0.009900990086928858,Decrease
pLFC_S.pB10-A,316,2.4339578636912142e-11,0.3665897435897436,216,0,0,1000000673.8196892,0.01944417904013538,-10.613686944480971,1000000673.8196892,0.01944417904013538,0.9999999999805558,1.9444165937895455e-11,0.009900990099009901,-0.009900990079565734,Decrease
pLFC_S.pB10-A,317,3.903383847502539e-11,0.3665897435897436,216,0,0,1000000673.8077724,0.03136304097047707,-10.408558739352767,1000000673.8077724,0.03136304097047707,0.999999999968637,3.1363019836846897e-11,0.009900990099009901,-0.009900990067646881,Decrease
pLFC_S.pB10-A,318,6.259929840296021e-11,0.3665897435897436,216,0,0,1000000673.7883732,0.05076520712178976,-10.20343053422456,1000000673.7883732,0.05076520712178976,0.9999999999492348,5.076517291422938e-11,0.009900990099009901,-0.009900990048244728,Decrease
pLFC_S.pB10-A,319,1.0039166819451024e-10,0.3665897435897436,216,0,0,1000000673.7565112,0.08263547623730795,-9.998302329096354,1000000673.7565112,0.08263547623730795,0.9999999999173645,8.263542055432668e-11,0.009900990099009901,-0.00990099001637448,Decrease
pLFC_S.pB10-A,320,1.610000000000001e-10,0.3665897435897436,216,0,0,1000000673.7034092,0.13575004277674138,-9.79317412396815,1000000673.7034092,0.13575004277674138,0.99999999986425,1.3574995130310832e-10,0.009900990099009901,-0.00990098996325995,Decrease
pLFC_S.pB10-A,321,1.6100000000000007e-18,0.3871025641025641,216,0,0,1000000673.8391304,1.139613070400722e-8,-17.79317412396815,1000000673.8391304,1.139613070400722e-8,1,1.1396123024853591e-17,0.009900990099009901,-0.009900990099009889,Decrease
pLFC_S.pB10-A,322,2.5819871774396382e-18,0.3871025641025641,216,0,0,1000000673.8391298,1.8276188423187916e-8,-17.588045918839946,1000000673.8391298,1.8276188423187916e-8,1,1.8276176107985312e-17,0.009900990099009901,-0.009900990099009882,Decrease
pLFC_S.pB10-A,323,4.1407812325855325e-18,0.3871025641025641,216,0,0,1000000673.8391306,2.930986595642462e-8,-17.38291771371174,1000000673.8391306,2.930986595642462e-8,1,2.9309846206303335e-17,0.009900990099009901,-0.009900990099009872,Decrease
pLFC_S.pB10-A,324,6.6406484764712006e-18,0.3871025641025641,216,0,0,1000000673.8391308,4.700478145498777e-8,-17.177789508583533,1000000673.8391308,4.700478145498777e-8,1,4.7004749781348034e-17,0.009900990099009901,-0.009900990099009854,Decrease
pLFC_S.pB10-A,325,1.0649732432380563e-17,0.3871025641025641,216,0,0,1000000673.83913,7.53824491832212e-8,-16.97266130345533,1000000673.83913,7.53824491832212e-8,0.9999999999999999,7.538239838761144e-17,0.009900990099009901,-0.009900990099009827,Decrease
pLFC_S.pB10-A,326,1.7079175517745127e-17,0.3871025641025641,216,0,0,1000000673.8391304,1.2089224700830205e-7,-16.767533098327124,1000000673.8391304,1.2089224700830205e-7,0.9999999999999999,1.2089216554643032e-16,0.009900990099009901,-0.00990099009900978,Decrease
pLFC_S.pB10-A,327,2.7390193905626642e-17,0.3871025641025641,216,0,0,1000000673.8391312,1.938771632814579e-7,-16.56240489319892,1000000673.8391312,1.938771632814579e-7,0.9999999999999998,1.9387703263952662e-16,0.009900990099009901,-0.009900990099009707,Decrease
pLFC_S.pB10-A,328,4.392616736143683e-17,0.3871025641025641,216,0,0,1000000673.8391296,3.109244427459776e-7,-16.357276688070716,1000000673.8391296,3.109244427459776e-7,0.9999999999999997,3.1092423323306276e-16,0.009900990099009901,-0.00990099009900959,Decrease
pLFC_S.pB10-A,329,7.044521793869464e-17,0.3871025641025641,216,0,0,1000000673.8391302,4.986353619032809e-7,-16.152148482942508,1000000673.8391302,4.986353619032809e-7,0.9999999999999996,4.986350259034886e-16,0.009900990099009901,-0.009900990099009403,Decrease
pLFC_S.pB10-A,330,1.1297431641593184e-16,0.3871025641025641,216,0,0,1000000673.8391302,7.996708894174262e-7,-15.947020277814303,1000000673.8391302,7.996708894174262e-7,0.9999999999999991,7.996703505682521e-16,0.009900990099009901,-0.009900990099009101,Decrease
pLFC_S.pB10-A,331,1.811790287987232e-16,0.3871025641025641,216,0,0,1000000673.8391275,1.2824472282984152e-6,-15.741892072686099,1000000673.8391275,1.2824472282984152e-6,0.9999999999999987,1.2824463641358745e-15,0.009900990099009901,-0.00990099009900862,Decrease
pLFC_S.pB10-A,332,2.90560204459174e-16,0.3871025641025641,216,0,0,1000000673.839128,2.056684745709778e-6,-15.536763867557895,1000000673.839128,2.056684745709778e-6,0.999999999999998,2.0566833598360517e-15,0.009900990099009901,-0.009900990099007844,Decrease
pLFC_S.pB10-A,333,4.659768460793973e-16,0.3871025641025641,216,0,0,1000000673.8391256,3.298344102584267e-6,-15.331635662429688,1000000673.8391256,3.298344102584267e-6,0.9999999999999967,3.2983418800324477e-15,0.009900990099009901,-0.009900990099006603,Decrease
pLFC_S.pB10-A,334,7.472958022116568e-16,0.3871025641025641,216,0,0,1000000673.8391254,5.289616841295611e-6,-15.126507457301484,1000000673.8391254,5.289616841295611e-6,0.9999999999999948,5.289613276947199e-15,0.009900990099009901,-0.009900990099004612,Decrease
pLFC_S.pB10-A,335,1.198452285133524e-15,0.3871025641025641,216,0,0,1000000673.8391218,8.483059168997301e-6,-14.921379252173278,1000000673.8391218,8.483059168997301e-6,0.9999999999999916,8.48305345278394e-15,0.009900990099009901,-0.009900990099001418,Decrease
pLFC_S.pB10-A,336,1.9219803931602427e-15,0.3871025641025641,216,0,0,1000000673.839117,1.3604444834446422e-5,-14.716251047045073,1000000673.839117,1.3604444834446422e-5,0.9999999999999865,1.360443566724532e-14,0.009900990099009901,-0.009900990098996297,Decrease
pLFC_S.pB10-A,337,3.082315981633628e-15,0.3871025641025641,216,0,0,1000000673.8391094,2.1817713057476076e-5,-14.511122841916869,1000000673.8391094,2.1817713057476076e-5,0.9999999999999782,2.181769835585717e-14,0.009900990099009901,-0.009900990098988083,Decrease
