SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFCi2_S.pB10,226,2.4466591649275234e-12,0.09036912751677847,48,0,0,1001060762.5096182,0
pHFCi2_S.pB10,227,2.768628905446167e-12,0.09036912751677847,48,0,0,1001060762.5095786,0
pHFCi2_S.pB10,228,3.1329684681679297e-12,0.09036912751677847,48,0,0,1001060762.5096157,0
pHFCi2_S.pB10,229,3.5452535380333785e-12,0.09036912751677847,48,0,0,1001060762.509615,0
pHFCi2_S.pB10,230,4.011793535952223e-12,0.09036912751677847,48,0,0,1001060762.5096146,0
pHFCi2_S.pB10,231,4.5397281752762786e-12,0.09036912751677847,48,0,0,1001060762.5096467,0
pHFCi2_S.pB10,232,5.137136724685786e-12,0.09036912751677847,48,0,0,1001060762.5096158,0
pHFCi2_S.pB10,233,5.813161649597963e-12,0.09036912751677847,48,0,0,1001060762.5095825,0
pHFCi2_S.pB10,234,6.578148524248903e-12,0.09036912751677847,48,0,0,1001060762.5096171,0
pHFCi2_S.pB10,235,7.443804355598938e-12,0.09036912751677847,48,0,0,1001060762.509616,0
pHFCi2_S.pB10,236,8.423376741977753e-12,0.09036912751677847,48,0,0,1001060762.5096202,0
pHFCi2_S.pB10,237,9.531856608230638e-12,0.09036912751677847,48,0,0,1001060762.5096505,0
pHFCi2_S.pB10,238,1.0786207619931056e-11,0.09036912751677847,48,0,0,1001060762.5096164,0
pHFCi2_S.pB10,239,1.2205625787509084e-11,0.09036912751677847,48,0,0,1001060762.5096196,0
