SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Invasion
DimF,49,-0.3999999999999999,-0.04000000000000001,7.962143411069945e-12,0.96,240,513561646.1407756,843026.5558564344,118942942.26019318,72925.72447774243,632504588.4009688,915952.2803341768,0.9985539586712028,0.0014460413287971125,0.009900990099009901,Decrease,Partial
DimF,50,0,-0.04000000000000001,2e-11,0.96,240,513467269.8031135,842877.8020784212,118918438.8000226,195292.57858262988,632385708.6031361,1038170.3806610511,0.9983610179295316,0.0016389820704684982,0.009900990099009901,Decrease,Partial
DimF,51,0.4000000000000003,-0.04000000000000001,5.0237728630191646e-11,0.96,240,513175984.1884523,842418.6776412863,118843025.33447143,579389.5580263339,632019009.5229237,1421808.2356676203,0.9977554205605211,0.002244579439478877,0.009900990099009901,Decrease,Partial
DimF,52,0.8000000000000003,-0.04000000000000001,1.2619146889603872e-10,0.96,240,511935065.80569166,840462.6256172017,118523668.97377694,2287826.4468426895,630458734.7794685,3128289.0724598914,0.9950625739563899,0.004937426043610047,0.009900990099009901,Decrease,Partial
DimF,53,1.2000000000000002,-0.04000000000000001,3.169786384922228e-10,0.96,240,499581203.6260484,820978.9374048946,115376527.7639706,21285442.00793466,614957731.3900189,22106420.945339553,0.9652995371591675,0.03470046284083248,0.009900990099009901,Increase,Partial
DimF,54,1.6,-0.04000000000000001,7.962143411069944e-10,0.96,240,180924988.7161624,309590.3793803038,37942461.42221656,603133615.3251812,218867450.13837898,603443205.7045616,0.26616151521716647,0.7338384847828335,0.009900990099009901,Increase,Partial
DimF,55,2,-0.04000000000000001,1.999999999999999e-9,0.96,240,2119196.2026959443,4328.67566445758,279847.1310074942,1037467277.6550934,2399043.3337034388,1037471606.3307579,0.0023070593775077184,0.9976929406224924,0.009900990099009901,Increase,Partial
DimF,56,-2,0,2e-13,1,240,510170077.3332755,5101700.773332756,118122173.94498327,10636.215630072404,628292251.2782588,5112336.988962828,0.9919287970380063,0.008071202961993746,0.009900990099009901,Decrease,Partial
DimF,57,-1.6,0,5.023772863019159e-13,1,240,510158059.7419737,5101580.597419704,118119176.14239022,26758.40197414515,628277235.8843639,5128338.99939385,0.9919035461594493,0.00809645384055074,0.009900990099009901,Decrease,Partial
DimF,58,-1.2,0,1.2619146889603865e-12,1,240,510127719.9183432,5101277.199183478,118111607.8000869,67476.44658604097,628239327.71843,5168753.645769519,0.9918397731291377,0.00816022687086237,0.009900990099009901,Decrease,Partial
DimF,59,-0.7999999999999998,0,3.1697863849222284e-12,1,240,510050535.34961486,5100505.35349611,118092353.68935582,171163.59592892477,628142889.0389707,5271668.949425035,0.9916773795566575,0.008322620443342595,0.009900990099009901,Decrease,Partial
DimF,60,-0.3999999999999999,0,7.962143411069945e-12,1,240,509850363.10818744,5098503.631081857,118042418.14254662,440724.0081733377,627892781.2507341,5539227.639255194,0.9912552135643382,0.008744786435661818,0.009900990099009901,Decrease,Partial
DimF,61,0,0,2e-11,1,240,509305435.0361664,5093054.350361639,117906469.14465424,1179064.6914465297,627211904.1808207,6272119.041808168,0.9900990099009902,0.00990099009900984,0.009900990099009901,Decrease,Partial
DimF,62,0.4000000000000003,0,5.0237728630191646e-11,1,240,507628202.56216115,5076282.025621552,117487969.21553051,3487170.687539919,625116171.7776916,8563452.71316147,0.9864861479173455,0.013513852082654553,0.009900990099009901,Increase,Partial
DimF,63,0.8000000000000003,0,1.2619146889603872e-10,1,240,500575220.04646873,5005752.2004647115,115727899.92765182,13585224.364944777,616303119.9741206,18590976.56540949,0.9707179879813987,0.029282012018601224,0.009900990099009901,Increase,Partial
DimF,64,1.2000000000000002,0,3.169786384922228e-10,1,240,439264497.31853783,4392644.973185376,100485657.86903232,110456996.75399074,539750155.1875701,114849641.72717611,0.8245498359937105,0.17545016400628966,0.009900990099009901,Increase,Partial
DimF,65,1.6,0,7.962143411069944e-10,1,240,65915931.82700019,659159.3182700031,12864685.00360861,791404239.1191459,78780616.8306088,792063398.4374158,0.09046467042247748,0.9095353295775225,0.009900990099009901,Increase,Partial
DimF,66,2,0,1.999999999999999e-9,1,240,781382.7090751799,7813.827090751755,98010.40304136704,1038216316.0108464,879393.112116547,1038224129.8379371,8.462998081460807e-4,0.9991537001918539,0.009900990099009901,Increase,Partial
DimF,67,-2,0.03999999999999998,2e-13,1.04,240,491000065.2866821,29836809.151592173,113470422.858353,62075.58587162518,604470488.1450351,29898884.7374638,0.9528683350496464,0.04713166495035349,0.009900990099009901,Increase,Partial
DimF,68,-1.6,0.03999999999999998,5.023772863019159e-13,1.04,240,490934919.05802655,29832692.834923,113454411.00722998,156149.34203438243,604389330.0652566,29988842.17695738,0.9527271846839219,0.047272815316078125,0.009900990099009901,Increase,Partial
DimF,69,-1.2,0.03999999999999998,1.2619146889603865e-12,1.04,240,490770515.0173055,29822304.930499855,113414002.92308187,393637.61718091014,604184517.9403874,30215942.547680765,0.9523708691440191,0.047629130855980945,0.009900990099009901,Increase,Partial
DimF,70,-0.7999999999999998,0.03999999999999998,3.1697863849222284e-12,1.04,240,490352692.5264319,29795905.350470364,113311306.2982059,997724.9620939228,603663998.8246378,30793630.312564287,0.9514646386167025,0.04853536138329757,0.009900990099009901,Increase,Partial
DimF,71,-0.3999999999999999,0.03999999999999998,7.962143411069945e-12,1.04,240,489271924.75087273,29727622.57424719,113045652.00091746,2563725.67830885,602317576.7517902,32291348.25255604,0.9491161454239949,0.050883854576005035,0.009900990099009901,Increase,Partial
DimF,72,0,0.03999999999999998,2e-11,1.04,240,486350413.4458205,29543071.924649753,112327472.6295811,6820367.558195334,598677886.0754015,36363439.48284508,0.9427384675306304,0.05726153246936965,0.009900990099009901,Increase,Partial
