SetID,SweepID,gamma_M,psi_M
pDim90_E.R1,265,2.892340933793217e-9,0.3593691275167785
pDim90_E.R1,266,3.272960463188289e-9,0.3593691275167785
pDim90_E.R1,267,3.703667872772121e-9,0.3593691275167785
pDim90_E.R1,268,4.191054510460562e-9,0.3593691275167785
pDim90_E.R1,269,4.742579116983534e-9,0.3593691275167785
pDim90_E.R1,270,5.366681971019421e-9,0.3593691275167785
pDim90_E.R1,271,6.072914055334413e-9,0.3593691275167785
pDim90_E.R1,272,6.8720832206259325e-9,0.3593691275167785
pDim90_E.R1,273,7.776419583894167e-9,0.3593691275167785
pDim90_E.R1,274,8.799762692522325e-9,0.3593691275167785
pDim90_E.R1,275,9.957773318338685e-9,0.3593691275167785
pDim90_E.R1,276,1.1268173122859e-8,0.3593691275167785
pDim90_E.R1,277,1.2751015861436145e-8,0.3593691275167785
pDim90_E.R1,278,1.44289942766999e-8,0.3593691275167785
pDim90_E.R1,279,1.6327787377843432e-8,0.3593691275167785
pDim90_E.R1,280,1.8476453420358376e-8,0.3593691275167785
pDim90_E.R1,281,2.0907874600199626e-8,0.3593691275167785
pDim90_E.R1,282,2.3659260267774577e-8,0.3593691275167785
pDim90_E.R1,283,2.677271636271208e-8,0.3593691275167785
pDim90_E.R1,284,3.0295889783778614e-8,0.3593691275167785
pDim90_E.R1,285,3.428269755508238e-8,0.3593691275167785
pDim90_E.R1,286,3.8794151947388704e-8,0.3593691275167785
pDim90_E.R1,287,4.389929418182468e-8,0.3593691275167785
pDim90_E.R1,288,4.9676251004943163e-8,0.3593691275167785
pDim90_E.R1,289,5.621343030448571e-8,0.3593691275167785
pDim90_E.R1,290,6.36108740629971e-8,0.3593691275167785
pDim90_E.R1,291,7.198178935427087e-8,0.3593691275167785
pDim90_E.R1,292,8.145428081229068e-8,0.3593691275167785
pDim90_E.R1,293,9.217331108557453e-8,0.3593691275167785
pDim90_E.R1,294,1.0430291927881268e-7,0.3593691275167785
pDim90_E.R1,295,1.1802873133180883e-7,0.3593691275167785
pDim90_E.R1,296,1.3356080075340815e-7,0.3593691275167785
pDim90_E.R1,297,1.5113682318369665e-7,0.3593691275167785
pDim90_E.R1,298,1.7102577397865036e-7,0.3593691275167785
pDim90_E.R1,299,1.9353202448515948e-7,0.3593691275167785
pDim90_E.R1,300,2.1899999999999962e-7,0.3593691275167785
pDim90_E.R1,301,2.189999999999996e-15,0.364738255033557
pDim90_E.R1,302,2.4781945069601495e-15,0.364738255033557
pDim90_E.R1,303,2.8043141617933534e-15,0.364738255033557
pDim90_E.R1,304,3.1733497495647746e-15,0.364738255033557
pDim90_E.R1,305,3.5909488210204436e-15,0.364738255033557
pDim90_E.R1,306,4.063502120104066e-15,0.364738255033557
pDim90_E.R1,307,4.59824138496018e-15,0.364738255033557
pDim90_E.R1,308,5.203350019125647e-15,0.364738255033557
pDim90_E.R1,309,5.8880883265699256e-15,0.364738255033557
pDim90_E.R1,310,6.662935227124106e-15,0.364738255033557
pDim90_E.R1,311,7.539748621045752e-15,0.364738255033557
pDim90_E.R1,312,8.531946856865743e-15,0.364738255033557
pDim90_E.R1,313,9.654714079616688e-15,0.364738255033557
pDim90_E.R1,314,1.0925232601998599e-14,0.364738255033557
pDim90_E.R1,315,1.2362945854582154e-14,0.364738255033557
pDim90_E.R1,316,1.3989855939119257e-14,0.364738255033557
pDim90_E.R1,317,1.5830860338579555e-14,0.364738255033557
pDim90_E.R1,318,1.7914132936767605e-14,0.364738255033557
pDim90_E.R1,319,2.027155517847098e-14,0.364738255033557
pDim90_E.R1,320,2.2939203968413804e-14,0.364738255033557
pDim90_E.R1,321,2.5957903775598925e-14,0.364738255033557
pDim90_E.R1,322,2.937385139218686e-14,0.364738255033557
pDim90_E.R1,323,3.323932290793669e-14,0.364738255033557
pDim90_E.R1,324,3.761347371941713e-14,0.364738255033557
pDim90_E.R1,325,4.256324381696313e-14,0.364738255033557
pDim90_E.R1,326,4.816438220347203e-14,0.364738255033557
pDim90_E.R1,327,5.450260612227091e-14,0.364738255033557
pDim90_E.R1,328,6.167491283434914e-14,0.364738255033557
pDim90_E.R1,329,6.979106401978525e-14,0.364738255033557
pDim90_E.R1,330,7.897526551997088e-14,0.364738255033557
pDim90_E.R1,331,8.936806812662587e-14,0.364738255033557
pDim90_E.R1,332,1.0112851850641326e-13,0.364738255033557
pDim90_E.R1,333,1.1443659317790436e-13,0.364738255033557
pDim90_E.R1,334,1.2949595278936823e-13,0.364738255033557
pDim90_E.R1,335,1.4653705884757188e-13,0.364738255033557
pDim90_E.R1,336,1.6582070059458877e-13,0.364738255033557
pDim90_E.R1,337,1.8764198600629872e-13,0.364738255033557
pDim90_E.R1,338,2.1233485798899617e-13,0.364738255033557
pDim90_E.R1,339,2.402772048878971e-13,0.364738255033557
pDim90_E.R1,340,2.7189664351640343e-13,0.364738255033557
pDim90_E.R1,341,3.0767706320696536e-13,0.364738255033557
pDim90_E.R1,342,3.481660310306532e-13,0.364738255033557
pDim90_E.R1,343,3.939831715115448e-13,0.364738255033557
pDim90_E.R1,344,4.4582964907518106e-13,0.364738255033557
pDim90_E.R1,345,5.044988983461583e-13,0.364738255033557
pDim90_E.R1,346,5.708887665063463e-13,0.364738255033557
pDim90_E.R1,347,6.460152535348308e-13,0.364738255033557
pDim90_E.R1,348,7.310280606038732e-13,0.364738255033557
pDim90_E.R1,349,8.272281845763712e-13,0.364738255033557
pDim90_E.R1,350,9.360878278629148e-13,0.364738255033557
pDim90_E.R1,351,1.0592729283297387e-12,0.364738255033557
