"","Time","A1","M1","F1","A2","M2","F2","C","Cycle","Phase"
"945",385.93,420.89943317847,0.0244776415010703,16343916.5273676,15505923.0711595,127487.7646268,0,988022251.712935,6,"conj"
"955",385.94,428.69092693709,0.0249786535203193,16430474.5775637,15580373.2704978,128345.995078858,0,987860377.440954,6,"conj"
"965",385.95,436.578234919169,0.0254870936034295,16517490.8720043,15655180.8124875,129210.001604073,0,987697681.710182,6,"conj"
"975",385.96,444.562408053443,0.0260030606501466,16604967.834851,15730347.411029,130079.823059377,0,987534160.34265,6,"conj"
"985",385.97,452.644508289558,0.026526654815261,16692907.9030706,15805874.7882302,130955.498562894,0,987369809.139101,6,"conj"
"995",385.98,460.82560871114,0.0270579775241403,16781313.5265001,15881764.674444,131837.067495671,0,987204623.878893,6,"conj"
"1005",385.99,469.106793650549,0.0275971314884849,16870187.1679181,15958018.8083105,132724.569503477,0,987038600.319877,6,"conj"
"1019",386,477.489158804271,0.0281442207222432,16959531.3031101,16034638.9367943,133618.044498554,0,986871734.198294,6,"conj"
"1025",386.01,485.973811349746,0.0286993505577373,17049348.4209384,16111626.8152252,134517.532661414,0,986704021.228664,6,"conj"
"1035",386.02,494.561870063338,0.0292626276619831,17139641.02341,16188984.2073379,135423.07444264,0,986535457.103677,6,"conj"
"1045",386.03,503.254465439498,0.0298341600532094,17230411.6257466,16266712.8853118,136334.710564694,0,986366037.494077,6,"conj"
"1055",386.04,512.052739811205,0.0304140571175833,17321662.7564541,16344814.6298123,137252.482023752,0,986195758.048556,6,"conj"
"1065",386.05,520.957847471333,0.0310024296261195,17413396.9573908,16423291.230029,138176.430091515,0,986024614.393639,6,"conj"
"1075",386.06,529.970954795847,0.0315993897518364,17505616.7838407,16502144.4837191,139106.596317094,0,985852602.133569,6,"conj"
"1085",386.07,539.093240367658,0.0322050510870818,17598324.8045821,16581376.197247,140043.022528847,0,985679716.850197,6,"conj"
"1095",386.08,548.325895102039,0.03281952866109,17691523.601959,16660988.185625,140985.750836261,0,985505954.102865,6,"conj"
"11010",386.09,557.670122373247,0.0334429389577497,17785215.7719527,16740982.2725552,141934.823631834,0,985331309.428295,6,"conj"
"1119",386.1,567.127138142512,0.0340753999335932,17879403.9242542,16821360.2904712,142890.283592986,0,985155778.340468,6,"conj"
"1125",386.11,576.698171086996,0.0347170310359831,17974090.6823336,16902124.0805775,143852.17368394,0,984979356.330517,6,"conj"
"1135",386.12,586.384462730706,0.035367953221565,18069278.6835167,16983275.4928949,144820.537157688,0,984802038.8666,6,"conj"
"1145",386.13,596.187267576104,0.0360282889749017,18164970.5790551,17064816.3862999,145795.417557903,0,984623821.393791,6,"conj"
"1155",386.14,606.107853237367,0.036698162327357,18261169.0342003,17146748.6285679,146776.858720894,0,984444699.33396,6,"conj"
"1165",386.15,616.147500574949,0.0373776988762055,18357876.7282773,17229074.0964155,147764.904777568,0,984264668.085651,6,"conj"
"1175",386.16,626.307503831567,0.0380670258039799,18455096.3547593,17311794.6755435,148759.600155417,0,984083723.023971,6,"conj"
"1185",386.17,636.589170769237,0.038766271898032,18552830.6213396,17394912.2606779,149760.98958048,0,983901859.500465,6,"conj"
"1195",386.18,646.993822808386,0.0394755675703781,18651082.2500103,17478428.7556158,150769.118079383,0,983719072.842996,6,"conj"
"1205",386.19,657.52279516769,0.0401950448777409,18749853.9771346,17562346.0732667,151784.030981333,0,983535358.355627,6,"conj"
"1219",386.2,668.177437005681,0.0409248375418581,18849148.5535238,17646666.1356965,152805.773920151,0,983350711.318498,6,"conj"
"1225",386.21,678.959111563721,0.0416650809700356,18948968.7445125,17731390.8741711,153834.392836317,0,983165126.987703,6,"conj"
"1235",386.22,689.869196310504,0.0424159122759548,19049317.3300361,17816522.2292009,154869.933979034,0,982978600.595172,6,"conj"
"1245",386.23,700.909083087666,0.0431774703007102,19150197.1047049,17902062.1505823,155912.443908273,0,982791127.348544,6,"conj"
"1255",386.24,712.080178257595,0.0439498956341526,19251610.8778853,17988012.5974458,156961.969496896,0,982602702.431044,6,"conj"
"1265",386.25,723.383902852025,0.0447333306364432,19353561.4737745,18074375.5382977,158018.557932727,0,982413321.001359,6,"conj"
"1275",386.26,734.821692722495,0.0455279194598951,19456051.7314795,18161152.951066,159082.256720676,0,982222978.193513,6,"conj"
"1285",386.27,746.394998692271,0.0463338080710768,19559084.5050952,18248346.8231448,160153.11368486,0,982031669.116742,6,"conj"
"1295",386.28,758.105286709811,0.0471511442731843,19662662.6637837,18335959.1514394,161231.176970748,0,981839388.855368,6,"conj"
"1305",386.29,769.954038003864,0.0479800777286924,19766789.0918535,18423991.9424125,162316.495047323,0,981646132.468669,6,"conj"
