"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"23937",465.95,7,"conj","A2",24698.5906457049,"2","A"
"23938",465.95,7,"conj","M2",0,"2","M"
"23939",465.95,7,"conj","F2",106468129.776957,"2","F"
"23940",465.95,7,"conj","C",849503025.560845,"C","C"
"23941",465.96,7,"conj","A1",64283262.9081477,"1","A"
"23942",465.96,7,"conj","M1",22030.0491235652,"1","M"
"23943",465.96,7,"conj","F1",0,"1","F"
"23944",465.96,7,"conj","A2",24979.0687860942,"2","A"
"23945",465.96,7,"conj","M2",0,"2","M"
"23946",465.96,7,"conj","F2",107106708.029415,"2","F"
"23947",465.96,7,"conj","C",848563019.886373,"C","C"
"23948",465.97,7,"conj","A1",64585687.280694,"1","A"
"23949",465.97,7,"conj","M1",22165.6977608011,"1","M"
"23950",465.97,7,"conj","F1",0,"1","F"
"23951",465.97,7,"conj","A2",25262.6256567057,"2","A"
"23952",465.97,7,"conj","M2",0,"2","M"
"23953",465.97,7,"conj","F2",107749107.31172,"2","F"
"23954",465.97,7,"conj","C",847617777.025268,"C","C"
"23955",465.98,7,"conj","A1",64889530.4798203,"1","A"
"23956",465.98,7,"conj","M1",22302.179873212,"1","M"
"23957",465.98,7,"conj","F1",0,"1","F"
"23958",465.98,7,"conj","A2",25549.2945249663,"2","A"
"23959",465.98,7,"conj","M2",0,"2","M"
"23960",465.98,7,"conj","F2",108395350.36466,"2","F"
"23961",465.98,7,"conj","C",846667267.621467,"C","C"
"23962",465.99,7,"conj","A1",65194799.1124323,"1","A"
"23963",465.99,7,"conj","M1",22439.5005571317,"1","M"
"23964",465.99,7,"conj","F1",0,"1","F"
"23965",465.99,7,"conj","A2",25839.109014304,"2","A"
"23966",465.99,7,"conj","M2",0,"2","M"
"23967",465.99,7,"conj","F2",109045460.062572,"2","F"
"23968",465.99,7,"conj","C",845711462.155006,"C","C"
"23969",466,7,"conj","A1",65501499.8155156,"1","A"
"23970",466,7,"conj","M1",22577.6649396787,"1","M"
"23971",466,7,"conj","F1",0,"1","F"
"23972",466,7,"conj","A2",26132.103107912,"2","A"
"23973",466,7,"conj","M2",0,"2","M"
"23974",466,7,"conj","F2",109699459.414083,"2","F"
"23975",466,7,"conj","C",844750330.941162,"C","C"
"23976",466.01,7,"conj","A1",65809639.2562645,"1","A"
"23977",466.01,7,"conj","M1",22716.6781789376,"1","M"
"23978",466.01,7,"conj","F1",0,"1","F"
"23979",466.01,7,"conj","A2",26428.3111525607,"2","A"
"23980",466.01,7,"conj","M2",0,"2","M"
"23981",466.01,7,"conj","F2",110357371.562871,"2","F"
"23982",466.01,7,"conj","C",843783844.129558,"C","C"
"23983",466.02,7,"conj","A1",66119224.1322084,"1","A"
"23984",466.02,7,"conj","M1",22856.5454641389,"1","M"
"23985",466.02,7,"conj","F1",0,"1","F"
"23986",466.02,7,"conj","A2",26727.7678624484,"2","A"
"23987",466.02,7,"conj","M2",0,"2","M"
"23988",466.02,7,"conj","F2",111019219.788428,"2","F"
"23989",466.02,7,"conj","C",842811971.703269,"C","C"
"23990",466.03,7,"conj","A1",66430261.1713388,"1","A"
"23991",466.03,7,"conj","M1",22997.2720158408,"1","M"
"23992",466.03,7,"conj","F1",0,"1","F"
"23993",466.03,7,"conj","A2",27030.5083230911,"2","A"
"23994",466.03,7,"conj","M2",0,"2","M"
"23995",466.03,7,"conj","F2",111685027.506824,"2","F"
"23996",466.03,7,"conj","C",841834683.477927,"C","C"
"23997",466.04,7,"conj","A1",66742757.1322388,"1","A"
"23998",466.04,7,"conj","M1",23138.8630861128,"1","M"
"23999",466.04,7,"conj","F1",0,"1","F"
"24000",466.04,7,"conj","A2",27336.5679952557,"2","A"
"24001",466.04,7,"conj","M2",0,"2","M"
"24002",466.04,7,"conj","F2",112354818.271486,"2","F"
"24003",466.04,7,"conj","C",840851949.100811,"C","C"
"24004",466.05,7,"conj","A1",67056718.8042025,"1","A"
"24005",466.05,7,"conj","M1",23281.3239587153,"1","M"
"24006",466.05,7,"conj","F1",0,"1","F"
"24007",466.05,7,"conj","A2",27645.9827189237,"2","A"
"24008",466.05,7,"conj","M2",0,"2","M"
"24009",466.05,7,"conj","F2",113028615.773948,"2","F"
"24010",466.05,7,"conj","C",839863738.049966,"C","C"
"24011",466.06,7,"conj","A1",67372153.0073752,"1","A"
"24012",466.06,7,"conj","M1",23424.6599492896,"1","M"
"24013",466.06,7,"conj","F1",0,"1","F"
"24014",466.06,7,"conj","A2",27958.7887173156,"2","A"
"24015",466.06,7,"conj","M2",0,"2","M"
"24016",466.06,7,"conj","F2",113706443.844658,"2","F"
"24017",466.06,7,"conj","C",838870019.633261,"C","C"
"24018",466.07,7,"conj","A1",67689066.5928736,"1","A"
"24019",466.07,7,"conj","M1",23568.8764055393,"1","M"
"24020",466.07,7,"conj","F1",0,"1","F"
"24021",466.07,7,"conj","A2",28275.0226009381,"2","A"
"24022",466.07,7,"conj","M2",0,"2","M"
"24023",466.07,7,"conj","F2",114388326.453743,"2","F"
"24024",466.07,7,"conj","C",837870762.987494,"C","C"
"24025",466.08,7,"conj","A1",68007466.4429164,"1","A"
"24026",466.08,7,"conj","M1",23713.9787074178,"1","M"
"24027",466.08,7,"conj","F1",0,"1","F"
"24028",466.08,7,"conj","A2",28594.7213716827,"2","A"
"24029",466.08,7,"conj","M2",0,"2","M"
"24030",466.08,7,"conj","F2",115074287.711793,"2","F"
"24031",466.08,7,"conj","C",836865937.077474,"C","C"
"24032",466.09,7,"conj","A1",68327359.4709532,"1","A"
"24033",466.09,7,"conj","M1",23859.9722673151,"1","M"
"24034",466.09,7,"conj","F1",0,"1","F"
"24035",466.09,7,"conj","A2",28917.9224269648,"2","A"
"24036",466.09,7,"conj","M2",0,"2","M"
"24037",466.09,7,"conj","F2",115764351.870657,"2","F"
"24038",466.09,7,"conj","C",835855510.695094,"C","C"
"24039",466.1,7,"conj","A1",68648752.6217959,"1","A"
"24040",466.1,7,"conj","M1",24006.8625302475,"1","M"
"24041",466.1,7,"conj","F1",0,"1","F"
"24042",466.1,7,"conj","A2",29244.6635639084,"2","A"
"24043",466.1,7,"conj","M2",0,"2","M"
"24044",466.1,7,"conj","F2",116458543.324233,"2","F"
"24045",466.1,7,"conj","C",834839452.4584,"C","C"
"24046",466.11,7,"conj","A1",68971652.8717397,"1","A"
"24047",466.11,7,"conj","M1",24154.6549740421,"1","M"
"24048",466.11,7,"conj","F1",0,"1","F"
"24049",466.11,7,"conj","A2",29574.9829835629,"2","A"
"24050",466.11,7,"conj","M2",0,"2","M"
"24051",466.11,7,"conj","F2",117156886.609249,"2","F"
"24052",466.11,7,"conj","C",833817730.810691,"C","C"
"24053",466.12,7,"conj","A1",69296067.2287058,"1","A"
"24054",466.12,7,"conj","M1",24303.3551095334,"1","M"
"24055",466.12,7,"conj","F1",0,"1","F"
"24056",466.12,7,"conj","A2",29908.9192951854,"2","A"
"24057",466.12,7,"conj","M2",0,"2","M"
"24058",466.12,7,"conj","F2",117859406.40609,"2","F"
"24059",466.12,7,"conj","C",832790314.019539,"C","C"
"24060",466.13,7,"conj","A1",69622002.7323629,"1","A"
"24061",466.13,7,"conj","M1",24452.9684807497,"1","M"
"24062",466.13,7,"conj","F1",0,"1","F"
"24063",466.13,7,"conj","A2",30246.5115205459,"2","A"
"24064",466.13,7,"conj","M2",0,"2","M"
"24065",466.13,7,"conj","F2",118566127.539585,"2","F"
"24066",466.13,7,"conj","C",831757170.175881,"C","C"
"24067",466.14,7,"conj","A1",69949466.4542596,"1","A"
"24068",466.14,7,"conj","M1",24603.5006651067,"1","M"
"24069",466.14,7,"conj","F1",0,"1","F"
"24070",466.14,7,"conj","A2",30587.799098288,"2","A"
"24071",466.14,7,"conj","M2",0,"2","M"
"24072",466.14,7,"conj","F2",119277074.979818,"2","F"
"24073",466.14,7,"conj","C",830718267.193071,"C","C"
"24074",466.15,7,"conj","A1",70278465.4979556,"1","A"
"24075",466.15,7,"conj","M1",24754.9572735999,"1","M"
"24076",466.15,7,"conj","F1",0,"1","F"
"24077",466.15,7,"conj","A2",30932.8218883319,"2","A"
"24078",466.15,7,"conj","M2",0,"2","M"
"24079",466.15,7,"conj","F2",119992273.842936,"2","F"
"24080",466.15,7,"conj","C",829673572.805927,"C","C"
"24081",466.16,7,"conj","A1",70609006.9991541,"1","A"
"24082",466.16,7,"conj","M1",24907.3439509998,"1","M"
"24083",466.16,7,"conj","F1",0,"1","F"
"24084",466.16,7,"conj","A2",31281.6201763262,"2","A"
"24085",466.16,7,"conj","M2",0,"2","M"
"24086",466.16,7,"conj","F2",120711749.391974,"2","F"
"24087",466.16,7,"conj","C",828623054.569781,"C","C"
"24088",466.17,7,"conj","A1",70941098.125825,"1","A"
"24089",466.17,7,"conj","M1",25060.6663760423,"1","M"
"24090",466.17,7,"conj","F1",0,"1","F"
"24091",466.17,7,"conj","A2",31634.2346781338,"2","A"
"24092",466.17,7,"conj","M2",0,"2","M"
"24093",466.17,7,"conj","F2",121435527.037654,"2","F"
"24094",466.17,7,"conj","C",827566679.859549,"C","C"
"24095",466.18,7,"conj","A1",71274746.0783492,"1","A"
"24096",466.18,7,"conj","M1",25214.9302616311,"1","M"
"24097",466.18,7,"conj","F1",0,"1","F"
"24098",466.18,7,"conj","A2",31990.7065443867,"2","A"
"24099",466.18,7,"conj","M2",0,"2","M"
"24100",466.18,7,"conj","F2",122163632.339233,"2","F"
"24101",466.18,7,"conj","C",826504415.868727,"C","C"
"24102",466.19,7,"conj","A1",71609958.0896418,"1","A"
"24103",466.19,7,"conj","M1",25370.1413550299,"1","M"
"24104",466.19,7,"conj","F1",0,"1","F"
"24105",466.19,7,"conj","A2",32351.0773650662,"2","A"
"24106",466.19,7,"conj","M2",0,"2","M"
"24107",466.19,7,"conj","F2",122896091.005313,"2","F"
"24108",466.19,7,"conj","C",825436229.608462,"C","C"
"24109",466.2,7,"conj","A1",71946741.4252859,"1","A"
"24110",466.2,7,"conj","M1",25526.3054380612,"1","M"
"24111",466.2,7,"conj","F1",0,"1","F"
"24112",466.2,7,"conj","A2",32715.3891741402,"2","A"
"24113",466.2,7,"conj","M2",0,"2","M"
"24114",466.2,7,"conj","F2",123632928.894676,"2","F"
"24115",466.2,7,"conj","C",824362087.906572,"C","C"
"24116",466.21,7,"conj","A1",72285103.3836656,"1","A"
"24117",466.21,7,"conj","M1",25683.4283273052,"1","M"
"24118",466.21,7,"conj","F1",0,"1","F"
"24119",466.21,7,"conj","A2",33083.6844542475,"2","A"
"24120",466.21,7,"conj","M2",0,"2","M"
"24121",466.21,7,"conj","F2",124374172.017118,"2","F"
"24122",466.21,7,"conj","C",823281957.406579,"C","C"
"24123",466.22,7,"conj","A1",72625051.2961,"1","A"
"24124",466.22,7,"conj","M1",25841.5158743003,"1","M"
"24125",466.22,7,"conj","F1",0,"1","F"
"24126",466.22,7,"conj","A2",33456.0061414321,"2","A"
"24127",466.22,7,"conj","M2",0,"2","M"
"24128",466.22,7,"conj","F2",125119846.534289,"2","F"
"24129",466.22,7,"conj","C",822195804.566724,"C","C"
"24130",466.23,7,"conj","A1",72966592.5269675,"1","A"
"24131",466.23,7,"conj","M1",26000.5739657394,"1","M"
"24132",466.23,7,"conj","F1",0,"1","F"
"24133",466.23,7,"conj","A2",33832.3976299144,"2","A"
"24134",466.23,7,"conj","M2",0,"2","M"
"24135",466.23,7,"conj","F2",125869978.760521,"2","F"
"24136",466.23,7,"conj","C",821103595.659016,"C","C"
"24137",466.24,7,"conj","A1",73309734.4738522,"1","A"
"24138",466.24,7,"conj","M1",26160.6085236779,"1","M"
"24139",466.24,7,"conj","F1",0,"1","F"
"24140",466.24,7,"conj","A2",34212.9027769358,"2","A"
"24141",466.24,7,"conj","M2",0,"2","M"
"24142",466.24,7,"conj","F2",126624595.163696,"2","F"
"24143",466.24,7,"conj","C",820005296.768211,"C","C"
"24144",466.25,7,"conj","A1",73654484.5676678,"1","A"
"24145",466.25,7,"conj","M1",26321.6255057317,"1","M"
"24146",466.25,7,"conj","F1",0,"1","F"
"24147",466.25,7,"conj","A2",34597.5659076291,"2","A"
"24148",466.25,7,"conj","M2",0,"2","M"
"24149",466.25,7,"conj","F2",127383722.366082,"2","F"
"24150",466.25,7,"conj","C",818900873.790843,"C","C"
"24151",466.26,7,"conj","A1",74000850.2727937,"1","A"
"24152",466.26,7,"conj","M1",26483.6309052824,"1","M"
"24153",466.26,7,"conj","F1",0,"1","F"
"24154",466.26,7,"conj","A2",34986.431819951,"2","A"
"24155",466.26,7,"conj","M2",0,"2","M"
"24156",466.26,7,"conj","F2",128147387.145185,"2","F"
"24157",466.26,7,"conj","C",817790292.434235,"C","C"
"24158",466.27,7,"conj","A1",74348839.0872084,"1","A"
"24159",466.27,7,"conj","M1",26646.6307516807,"1","M"
"24160",466.27,7,"conj","F1",0,"1","F"
"24161",466.27,7,"conj","A2",35379.5457896628,"2","A"
"24162",466.27,7,"conj","M2",0,"2","M"
"24163",466.27,7,"conj","F2",128915616.434611,"2","F"
"24164",466.27,7,"conj","C",816673518.215498,"C","C"
"24165",466.28,7,"conj","A1",74698458.5426234,"1","A"
"24166",466.28,7,"conj","M1",26810.6311104528,"1","M"
"24167",466.28,7,"conj","F1",0,"1","F"
"24168",466.28,7,"conj","A2",35776.9535753625,"2","A"
"24169",466.28,7,"conj","M2",0,"2","M"
"24170",466.28,7,"conj","F2",129688437.324922,"2","F"
"24171",466.28,7,"conj","C",815550516.460534,"C","C"
"24172",466.29,7,"conj","A1",75049716.2046194,"1","A"
"24173",466.29,7,"conj","M1",26975.6380835071,"1","M"
"24174",466.29,7,"conj","F1",0,"1","F"
"24175",466.29,7,"conj","A2",36178.7014235716,"2","A"
"24176",466.29,7,"conj","M2",0,"2","M"
"24177",466.29,7,"conj","F2",130465877.06451,"2","F"
"24178",466.29,7,"conj","C",814421252.303022,"C","C"
"24179",466.3,7,"conj","A1",75402619.6727714,"1","A"
"24180",466.3,7,"conj","M1",27141.6578093375,"1","M"
"24181",466.3,7,"conj","F1",0,"1","F"
"24182",466.3,7,"conj","A2",36584.8360738602,"2","A"
"24183",466.3,7,"conj","M2",0,"2","M"
"24184",466.3,7,"conj","F2",131247963.06044,"2","F"
"24185",466.3,7,"conj","C",813285690.683443,"C","C"
"24186",466.31,7,"conj","A1",75757176.5807971,"1","A"
"24187",466.31,7,"conj","M1",27308.6964632383,"1","M"
"24188",466.31,7,"conj","F1",0,"1","F"
"24189",466.31,7,"conj","A2",36995.4047640515,"2","A"
"24190",466.31,7,"conj","M2",0,"2","M"
"24191",466.31,7,"conj","F2",132034722.879356,"2","F"
"24192",466.31,7,"conj","C",812143796.348023,"C","C"
"24193",466.32,7,"conj","A1",76113394.5966819,"1","A"
"24194",466.32,7,"conj","M1",27476.7602575086,"1","M"
"24195",466.32,7,"conj","F1",0,"1","F"
"24196",466.32,7,"conj","A2",37410.4552354536,"2","A"
"24197",466.32,7,"conj","M2",0,"2","M"
"24198",466.32,7,"conj","F2",132826184.248334,"2","F"
"24199",466.32,7,"conj","C",810995533.847745,"C","C"
"24200",466.33,7,"conj","A1",76471281.422816,"1","A"
"24201",466.33,7,"conj","M1",27645.8554416641,"1","M"
"24202",466.33,7,"conj","F1",0,"1","F"
"24203",466.33,7,"conj","A2",37830.0357381575,"2","A"
"24204",466.33,7,"conj","M2",0,"2","M"
"24205",466.33,7,"conj","F2",133622375.055768,"2","F"
"24206",466.33,7,"conj","C",809840867.537327,"C","C"
"24207",466.34,7,"conj","A1",76830844.7961296,"1","A"
"24208",466.34,7,"conj","M1",27815.988302648,"1","M"
"24209",466.34,7,"conj","F1",0,"1","F"
"24210",466.34,7,"conj","A2",38254.1950363874,"2","A"
"24211",466.34,7,"conj","M2",0,"2","M"
"24212",466.34,7,"conj","F2",134423323.352251,"2","F"
"24213",466.34,7,"conj","C",808679761.574194,"C","C"
"24214",466.35,7,"conj","A1",77192092.4882298,"1","A"
"24215",466.35,7,"conj","M1",27987.165165044,"1","M"
"24216",466.35,7,"conj","F1",0,"1","F"
"24217",466.35,7,"conj","A2",38682.9824139078,"2","A"
"24218",466.35,7,"conj","M2",0,"2","M"
"24219",466.35,7,"conj","F2",135229057.35147,"2","F"
"24220",466.35,7,"conj","C",807512179.917443,"C","C"
"24221",466.36,7,"conj","A1",77555032.3055263,"1","A"
"24222",466.36,7,"conj","M1",28159.3923912853,"1","M"
"24223",466.36,7,"conj","F1",0,"1","F"
"24224",466.36,7,"conj","A2",39116.4476794725,"2","A"
"24225",466.36,7,"conj","M2",0,"2","M"
"24226",466.36,7,"conj","F2",136039605.431071,"2","F"
"24227",466.36,7,"conj","C",806338086.326846,"C","C"
"24228",466.37,7,"conj","A1",77919672.0893812,"1","A"
"24229",466.37,7,"conj","M1",28332.676381875,"1","M"
"24230",466.37,7,"conj","F1",0,"1","F"
"24231",466.37,7,"conj","A2",39554.6411723576,"2","A"
"24232",466.37,7,"conj","M2",0,"2","M"
"24233",466.37,7,"conj","F2",136854996.13359,"2","F"
"24234",466.37,7,"conj","C",805157444.361768,"C","C"
"24235",466.38,7,"conj","A1",78286019.7162347,"1","A"
"24236",466.38,7,"conj","M1",28507.0235755969,"1","M"
"24237",466.38,7,"conj","F1",0,"1","F"
"24238",466.38,7,"conj","A2",39997.6137679221,"2","A"
"24239",466.38,7,"conj","M2",0,"2","M"
"24240",466.38,7,"conj","F2",137675258.167324,"2","F"
"24241",466.38,7,"conj","C",803970217.380154,"C","C"
"24242",466.39,7,"conj","A1",78654083.0977428,"1","A"
"24243",466.39,7,"conj","M1",28682.440449732,"1","M"
"24244",466.39,7,"conj","F1",0,"1","F"
"24245",466.39,7,"conj","A2",40445.4168832399,"2","A"
"24246",466.39,7,"conj","M2",0,"2","M"
"24247",466.39,7,"conj","F2",138500420.407243,"2","F"
"24248",466.39,7,"conj","C",802776368.537485,"C","C"
"24249",466.4,7,"conj","A1",79023870.1809128,"1","A"
"24250",466.4,7,"conj","M1",28858.9335202758,"1","M"
"24251",466.4,7,"conj","F1",0,"1","F"
"24252",466.4,7,"conj","A2",40898.1024827864,"2","A"
"24253",466.4,7,"conj","M2",0,"2","M"
"24254",466.4,7,"conj","F2",139330511.89589,"2","F"
"24255",466.4,7,"conj","C",801575860.785729,"C","C"
"24256",466.41,7,"conj","A1",79395388.9482418,"1","A"
"24257",466.41,7,"conj","M1",29036.509342157,"1","M"
"24258",466.41,7,"conj","F1",0,"1","F"
"24259",466.41,7,"conj","A2",41355.7230841863,"2","A"
"24260",466.41,7,"conj","M2",0,"2","M"
"24261",466.41,7,"conj","F2",140165561.844301,"2","F"
"24262",466.41,7,"conj","C",800368656.872283,"C","C"
"24263",466.42,7,"conj","A1",79768647.4178419,"1","A"
"24264",466.42,7,"conj","M1",29215.1745094517,"1","M"
"24265",466.42,7,"conj","F1",0,"1","F"
"24266",466.42,7,"conj","A2",41818.331764004,"2","A"
"24267",466.42,7,"conj","M2",0,"2","M"
"24268",466.42,7,"conj","F2",141005599.63289,"2","F"
"24269",466.42,7,"conj","C",799154719.338947,"C","C"
"24270",466.43,7,"conj","A1",80143653.6435912,"1","A"
"24271",466.43,7,"conj","M1",29394.93565561,"1","M"
"24272",466.43,7,"conj","F1",0,"1","F"
"24273",466.43,7,"conj","A2",42285.9821636243,"2","A"
"24274",466.43,7,"conj","M2",0,"2","M"
"24275",466.43,7,"conj","F2",141850654.812399,"2","F"
"24276",466.43,7,"conj","C",797934010.520827,"C","C"
"24277",466.44,7,"conj","A1",80520415.7152596,"1","A"
"24278",466.44,7,"conj","M1",29575.7994536719,"1","M"
"24279",466.44,7,"conj","F1",0,"1","F"
"24280",466.44,7,"conj","A2",42758.7284951619,"2","A"
"24281",466.44,7,"conj","M2",0,"2","M"
"24282",466.44,7,"conj","F2",142700757.104799,"2","F"
"24283",466.44,7,"conj","C",796706492.545297,"C","C"
"24284",466.45,7,"conj","A1",80898941.7586466,"1","A"
"24285",466.45,7,"conj","M1",29757.7726164901,"1","M"
"24286",466.45,7,"conj","F1",0,"1","F"
"24287",466.45,7,"conj","A2",43236.6255474465,"2","A"
"24288",466.45,7,"conj","M2",0,"2","M"
"24289",466.45,7,"conj","F2",143555936.404214,"2","F"
"24290",466.45,7,"conj","C",795472127.330932,"C","C"
"24291",466.46,7,"conj","A1",81279239.9357179,"1","A"
"24292",466.46,7,"conj","M1",29940.8618969522,"1","M"
"24293",466.46,7,"conj","F1",0,"1","F"
"24294",466.46,7,"conj","A2",43719.7286920652,"2","A"
"24295",466.46,7,"conj","M2",0,"2","M"
"24296",466.46,7,"conj","F2",144416222.777849,"2","F"
"24297",466.46,7,"conj","C",794230876.586435,"C","C"
"24298",466.47,7,"conj","A1",81661318.444743,"1","A"
"24299",466.47,7,"conj","M1",30125.0740882056,"1","M"
"24300",466.47,7,"conj","F1",0,"1","F"
"24301",466.47,7,"conj","A2",44208.0938894701,"2","A"
"24302",466.47,7,"conj","M2",0,"2","M"
"24303",466.47,7,"conj","F2",145281646.466929,"2","F"
"24304",466.47,7,"conj","C",792982701.80956,"C","C"
"24305",466.48,7,"conj","A1",82045185.5204213,"1","A"
"24306",466.48,7,"conj","M1",30310.4160238766,"1","M"
"24307",466.48,7,"conj","F1",0,"1","F"
"24308",466.48,7,"conj","A2",44701.7776951311,"2","A"
"24309",466.48,7,"conj","M2",0,"2","M"
"24310",466.48,7,"conj","F2",146152237.887602,"2","F"
"24311",466.48,7,"conj","C",791727564.286067,"C","C"
"24312",466.49,7,"conj","A1",82430849.4340326,"1","A"
"24313",466.49,7,"conj","M1",30496.8945783033,"1","M"
"24314",466.49,7,"conj","F1",0,"1","F"
"24315",466.49,7,"conj","A2",45200.8372657835,"2","A"
"24316",466.49,7,"conj","M2",0,"2","M"
"24317",466.49,7,"conj","F2",147028027.63192,"2","F"
"24318",466.49,7,"conj","C",790465425.088597,"C","C"
"24319",466.5,7,"conj","A1",82818318.4935634,"1","A"
"24320",466.5,7,"conj","M1",30684.5166667564,"1","M"
"24321",466.5,7,"conj","F1",0,"1","F"
"24322",466.5,7,"conj","A2",45705.3303657067,"2","A"
"24323",466.5,7,"conj","M2",0,"2","M"
"24324",466.5,7,"conj","F2",147909046.468747,"2","F"
"24325",466.5,7,"conj","C",789196245.075617,"C","C"
"24326",466.51,7,"conj","A1",83207601.0438441,"1","A"
"24327",466.51,7,"conj","M1",30873.2892456678,"1","M"
"24328",466.51,7,"conj","F1",0,"1","F"
"24329",466.51,7,"conj","A2",46215.3153730823,"2","A"
"24330",466.51,7,"conj","M2",0,"2","M"
"24331",466.51,7,"conj","F2",148795325.344717,"2","F"
"24332",466.51,7,"conj","C",787919984.890329,"C","C"
"24333",466.52,7,"conj","A1",83598705.4666855,"1","A"
"24334",466.52,7,"conj","M1",31063.2193128581,"1","M"
"24335",466.52,7,"conj","F1",0,"1","F"
"24336",466.52,7,"conj","A2",46730.8512864137,"2","A"
"24337",466.52,7,"conj","M2",0,"2","M"
"24338",466.52,7,"conj","F2",149686895.385173,"2","F"
"24339",466.52,7,"conj","C",786636604.959581,"C","C"
"24340",466.53,7,"conj","A1",83991640.1810135,"1","A"
"24341",466.53,7,"conj","M1",31254.3139077658,"1","M"
"24342",466.53,7,"conj","F1",0,"1","F"
"24343",466.53,7,"conj","A2",47251.9977310094,"2","A"
"24344",466.53,7,"conj","M2",0,"2","M"
"24345",466.53,7,"conj","F2",150583787.895124,"2","F"
"24346",466.53,7,"conj","C",785346065.492775,"C","C"
"24347",466.54,7,"conj","A1",84386413.6430075,"1","A"
"24348",466.54,7,"conj","M1",31446.580111678,"1","M"
"24349",466.54,7,"conj","F1",0,"1","F"
"24350",466.54,7,"conj","A2",47778.8149655366,"2","A"
"24351",466.54,7,"conj","M2",0,"2","M"
"24352",466.54,7,"conj","F2",151486034.360202,"2","F"
"24353",466.54,7,"conj","C",784048326.480758,"C","C"
"24354",466.55,7,"conj","A1",84783034.3462252,"1","A"
"24355",466.55,7,"conj","M1",31640.0250479562,"1","M"
"24356",466.55,7,"conj","F1",0,"1","F"
"24357",466.55,7,"conj","A2",48311.3638886223,"2","A"
"24358",466.55,7,"conj","M2",0,"2","M"
"24359",466.55,7,"conj","F2",152393666.447595,"2","F"
"24360",466.55,7,"conj","C",782743347.694763,"C","C"
"24361",466.56,7,"conj","A1",85181510.8217529,"1","A"
"24362",466.56,7,"conj","M1",31834.6558822746,"1","M"
"24363",466.56,7,"conj","F1",0,"1","F"
"24364",466.56,7,"conj","A2",48849.7060455562,"2","A"
"24365",466.56,7,"conj","M2",0,"2","M"
"24366",466.56,7,"conj","F2",153306716.007043,"2","F"
"24367",466.56,7,"conj","C",781431088.685253,"C","C"
"24368",466.57,7,"conj","A1",85581851.6383306,"1","A"
"24369",466.57,7,"conj","M1",32030.4798228482,"1","M"
"24370",466.57,7,"conj","F1",0,"1","F"
"24371",466.57,7,"conj","A2",49393.9036350259,"2","A"
"24372",466.57,7,"conj","M2",0,"2","M"
"24373",466.57,7,"conj","F2",154225215.071778,"2","F"
"24374",466.57,7,"conj","C",780111508.780847,"C","C"
"24375",466.58,7,"conj","A1",85984065.4024889,"1","A"
"24376",466.58,7,"conj","M1",32227.5041206667,"1","M"
"24377",466.58,7,"conj","F1",0,"1","F"
"24378",466.58,7,"conj","A2",49944.0195159374,"2","A"
"24379",466.58,7,"conj","M2",0,"2","M"
"24380",466.58,7,"conj","F2",155149195.859497,"2","F"
"24381",466.58,7,"conj","C",778784567.087208,"C","C"
"24382",466.59,7,"conj","A1",86388160.7586834,"1","A"
"24383",466.59,7,"conj","M1",32425.7360697287,"1","M"
"24384",466.59,7,"conj","F1",0,"1","F"
"24385",466.59,7,"conj","A2",50500.1172143006,"2","A"
"24386",466.59,7,"conj","M2",0,"2","M"
"24387",466.59,7,"conj","F2",156078690.773331,"2","F"
"24388",466.59,7,"conj","C",777450222.48593,"C","C"
"24389",466.6,7,"conj","A1",86794146.3894323,"1","A"
"24390",466.6,7,"conj","M1",32625.1830072775,"1","M"
"24391",466.6,7,"conj","F1",0,"1","F"
"24392",466.6,7,"conj","A2",51062.260930187,"2","A"
"24393",466.6,7,"conj","M2",0,"2","M"
"24394",466.6,7,"conj","F2",157013732.402825,"2","F"
"24395",466.6,7,"conj","C",776108433.633413,"C","C"
"24396",466.61,7,"conj","A1",87202031.015439,"1","A"
"24397",466.61,7,"conj","M1",32825.8523140321,"1","M"
"24398",466.61,7,"conj","F1",0,"1","F"
"24399",466.61,7,"conj","A2",51630.5155447391,"2","A"
"24400",466.61,7,"conj","M2",0,"2","M"
"24401",466.61,7,"conj","F2",157954353.524885,"2","F"
"24402",466.61,7,"conj","C",774759158.959783,"C","C"
"24403",466.62,7,"conj","A1",87611823.3957425,"1","A"
"24404",466.62,7,"conj","M1",33027.7514144309,"1","M"
"24405",466.62,7,"conj","F1",0,"1","F"
"24406",466.62,7,"conj","A2",52204.9466272866,"2","A"
"24407",466.62,7,"conj","M2",0,"2","M"
"24408",466.62,7,"conj","F2",158900587.104801,"2","F"
"24409",466.62,7,"conj","C",773402356.66772,"C","C"
"24410",466.63,7,"conj","A1",88023532.3278397,"1","A"
"24411",466.63,7,"conj","M1",33230.8877768643,"1","M"
"24412",466.63,7,"conj","F1",0,"1","F"
"24413",466.63,7,"conj","A2",52785.6204424971,"2","A"
"24414",466.63,7,"conj","M2",0,"2","M"
"24415",466.63,7,"conj","F2",159852466.297196,"2","F"
"24416",466.63,7,"conj","C",772037984.731367,"C","C"
"24417",466.64,7,"conj","A1",88437166.6478218,"1","A"
"24418",466.64,7,"conj","M1",33435.2689139138,"1","M"
"24419",466.64,7,"conj","F1",0,"1","F"
"24420",466.64,7,"conj","A2",53372.6039576161,"2","A"
"24421",466.64,7,"conj","M2",0,"2","M"
