SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M
pHFC_S.pB10-high,294,-2.8,-0.26,2.472433380239338e-15,0.13
pHFC_S.pB10-high,295,-2.5999999999999996,-0.26,3.918542833154948e-15,0.13
pHFC_S.pB10-high,296,-2.4,-0.26,6.210471860634559e-15,0.13
pHFC_S.pB10-high,297,-2.2,-0.26,9.842934573891011e-15,0.13
pHFC_S.pB10-high,298,-2,-0.26,1.56e-14,0.13
pHFC_S.pB10-high,299,-1.7999999999999998,-0.26,2.4724333802393382e-14,0.13
pHFC_S.pB10-high,300,-1.5999999999999996,-0.26,3.918542833154948e-14,0.13
pHFC_S.pB10-high,301,-1.4,-0.26,6.210471860634558e-14,0.13
pHFC_S.pB10-high,302,-1.1999999999999997,-0.26,9.84293457389102e-14,0.13
pHFC_S.pB10-high,303,-1,-0.26,1.5600000000000002e-13,0.13
pHFC_S.pB10-high,304,-0.7999999999999998,-0.26,2.472433380239338e-13,0.13
pHFC_S.pB10-high,305,-0.5999999999999996,-0.26,3.9185428331549487e-13,0.13
pHFC_S.pB10-high,306,-0.3999999999999999,-0.26,6.210471860634558e-13,0.13
pHFC_S.pB10-high,307,-0.19999999999999973,-0.26,9.84293457389102e-13,0.13
pHFC_S.pB10-high,308,0,-0.26,1.56e-12,0.13
pHFC_S.pB10-high,309,0.20000000000000018,-0.26,2.472433380239338e-12,0.13
pHFC_S.pB10-high,310,0.40000000000000036,-0.26,3.918542833154948e-12,0.13
pHFC_S.pB10-high,311,0.6000000000000005,-0.26,6.210471860634565e-12,0.13
pHFC_S.pB10-high,312,0.8000000000000007,-0.26,9.842934573891032e-12,0.13
pHFC_S.pB10-high,313,1,-0.26,1.56e-11,0.13
pHFC_S.pB10-high,314,1.2000000000000002,-0.26,2.4724333802393383e-11,0.13
pHFC_S.pB10-high,315,1.4000000000000004,-0.26,3.918542833154948e-11,0.13
pHFC_S.pB10-high,316,1.6000000000000005,-0.26,6.210471860634565e-11,0.13
pHFC_S.pB10-high,317,1.8000000000000007,-0.26,9.842934573891031e-11,0.13
pHFC_S.pB10-high,318,2,-0.26,1.56e-10,0.13
pHFC_S.pB10-high,319,2.2,-0.26,2.472433380239338e-10,0.13
pHFC_S.pB10-high,320,2.4000000000000004,-0.26,3.918542833154948e-10,0.13
pHFC_S.pB10-high,321,2.6000000000000005,-0.26,6.210471860634565e-10,0.13
pHFC_S.pB10-high,322,2.8000000000000007,-0.26,9.84293457389103e-10,0.13
pHFC_S.pB10-high,323,3,-0.26,1.56e-9,0.13
pHFC_S.pB10-high,324,3.2,-0.26,2.4724333802393378e-9,0.13
pHFC_S.pB10-high,325,3.4000000000000004,-0.26,3.918542833154948e-9,0.13
pHFC_S.pB10-high,326,3.6000000000000005,-0.26,6.2104718606345645e-9,0.13
pHFC_S.pB10-high,327,3.8000000000000007,-0.26,9.842934573891031e-9,0.13
pHFC_S.pB10-high,328,4,-0.26,1.56e-8,0.13
pHFC_S.pB10-high,329,-4,-0.24000000000000002,1.5600000000000002e-16,0.15
pHFC_S.pB10-high,330,-3.8,-0.24000000000000002,2.472433380239338e-16,0.15
pHFC_S.pB10-high,331,-3.6,-0.24000000000000002,3.918542833154944e-16,0.15
pHFC_S.pB10-high,332,-3.4,-0.24000000000000002,6.210471860634559e-16,0.15
pHFC_S.pB10-high,333,-3.2,-0.24000000000000002,9.84293457389101e-16,0.15
pHFC_S.pB10-high,334,-3,-0.24000000000000002,1.5600000000000001e-15,0.15
pHFC_S.pB10-high,335,-2.8,-0.24000000000000002,2.472433380239338e-15,0.15
pHFC_S.pB10-high,336,-2.5999999999999996,-0.24000000000000002,3.918542833154948e-15,0.15
pHFC_S.pB10-high,337,-2.4,-0.24000000000000002,6.210471860634559e-15,0.15
pHFC_S.pB10-high,338,-2.2,-0.24000000000000002,9.842934573891011e-15,0.15
pHFC_S.pB10-high,339,-2,-0.24000000000000002,1.56e-14,0.15
pHFC_S.pB10-high,340,-1.7999999999999998,-0.24000000000000002,2.4724333802393382e-14,0.15
pHFC_S.pB10-high,341,-1.5999999999999996,-0.24000000000000002,3.918542833154948e-14,0.15
pHFC_S.pB10-high,342,-1.4,-0.24000000000000002,6.210471860634558e-14,0.15
pHFC_S.pB10-high,343,-1.1999999999999997,-0.24000000000000002,9.84293457389102e-14,0.15
pHFC_S.pB10-high,344,-1,-0.24000000000000002,1.5600000000000002e-13,0.15
pHFC_S.pB10-high,345,-0.7999999999999998,-0.24000000000000002,2.472433380239338e-13,0.15
pHFC_S.pB10-high,346,-0.5999999999999996,-0.24000000000000002,3.9185428331549487e-13,0.15
pHFC_S.pB10-high,347,-0.3999999999999999,-0.24000000000000002,6.210471860634558e-13,0.15
pHFC_S.pB10-high,348,-0.19999999999999973,-0.24000000000000002,9.84293457389102e-13,0.15
pHFC_S.pB10-high,349,0,-0.24000000000000002,1.56e-12,0.15
pHFC_S.pB10-high,350,0.20000000000000018,-0.24000000000000002,2.472433380239338e-12,0.15
pHFC_S.pB10-high,351,0.40000000000000036,-0.24000000000000002,3.918542833154948e-12,0.15
pHFC_S.pB10-high,352,0.6000000000000005,-0.24000000000000002,6.210471860634565e-12,0.15
pHFC_S.pB10-high,353,0.8000000000000007,-0.24000000000000002,9.842934573891032e-12,0.15
pHFC_S.pB10-high,354,1,-0.24000000000000002,1.56e-11,0.15
pHFC_S.pB10-high,355,1.2000000000000002,-0.24000000000000002,2.4724333802393383e-11,0.15
pHFC_S.pB10-high,356,1.4000000000000004,-0.24000000000000002,3.918542833154948e-11,0.15
pHFC_S.pB10-high,357,1.6000000000000005,-0.24000000000000002,6.210471860634565e-11,0.15
pHFC_S.pB10-high,358,1.8000000000000007,-0.24000000000000002,9.842934573891031e-11,0.15
pHFC_S.pB10-high,359,2,-0.24000000000000002,1.56e-10,0.15
pHFC_S.pB10-high,360,2.2,-0.24000000000000002,2.472433380239338e-10,0.15
pHFC_S.pB10-high,361,2.4000000000000004,-0.24000000000000002,3.918542833154948e-10,0.15
pHFC_S.pB10-high,362,2.6000000000000005,-0.24000000000000002,6.210471860634565e-10,0.15
pHFC_S.pB10-high,363,2.8000000000000007,-0.24000000000000002,9.84293457389103e-10,0.15
pHFC_S.pB10-high,364,3,-0.24000000000000002,1.56e-9,0.15
pHFC_S.pB10-high,365,3.2,-0.24000000000000002,2.4724333802393378e-9,0.15
pHFC_S.pB10-high,366,3.4000000000000004,-0.24000000000000002,3.918542833154948e-9,0.15
pHFC_S.pB10-high,367,3.6000000000000005,-0.24000000000000002,6.2104718606345645e-9,0.15
pHFC_S.pB10-high,368,3.8000000000000007,-0.24000000000000002,9.842934573891031e-9,0.15
pHFC_S.pB10-high,369,4,-0.24000000000000002,1.56e-8,0.15
pHFC_S.pB10-high,370,-4,-0.22000000000000003,1.5600000000000002e-16,0.16999999999999998
pHFC_S.pB10-high,371,-3.8,-0.22000000000000003,2.472433380239338e-16,0.16999999999999998
pHFC_S.pB10-high,372,-3.6,-0.22000000000000003,3.918542833154944e-16,0.16999999999999998
pHFC_S.pB10-high,373,-3.4,-0.22000000000000003,6.210471860634559e-16,0.16999999999999998
pHFC_S.pB10-high,374,-3.2,-0.22000000000000003,9.84293457389101e-16,0.16999999999999998
pHFC_S.pB10-high,375,-3,-0.22000000000000003,1.5600000000000001e-15,0.16999999999999998
pHFC_S.pB10-high,376,-2.8,-0.22000000000000003,2.472433380239338e-15,0.16999999999999998
pHFC_S.pB10-high,377,-2.5999999999999996,-0.22000000000000003,3.918542833154948e-15,0.16999999999999998
pHFC_S.pB10-high,378,-2.4,-0.22000000000000003,6.210471860634559e-15,0.16999999999999998
pHFC_S.pB10-high,379,-2.2,-0.22000000000000003,9.842934573891011e-15,0.16999999999999998
pHFC_S.pB10-high,380,-2,-0.22000000000000003,1.56e-14,0.16999999999999998
pHFC_S.pB10-high,381,-1.7999999999999998,-0.22000000000000003,2.4724333802393382e-14,0.16999999999999998
pHFC_S.pB10-high,382,-1.5999999999999996,-0.22000000000000003,3.918542833154948e-14,0.16999999999999998
pHFC_S.pB10-high,383,-1.4,-0.22000000000000003,6.210471860634558e-14,0.16999999999999998
pHFC_S.pB10-high,384,-1.1999999999999997,-0.22000000000000003,9.84293457389102e-14,0.16999999999999998
pHFC_S.pB10-high,385,-1,-0.22000000000000003,1.5600000000000002e-13,0.16999999999999998
pHFC_S.pB10-high,386,-0.7999999999999998,-0.22000000000000003,2.472433380239338e-13,0.16999999999999998
pHFC_S.pB10-high,387,-0.5999999999999996,-0.22000000000000003,3.9185428331549487e-13,0.16999999999999998
pHFC_S.pB10-high,388,-0.3999999999999999,-0.22000000000000003,6.210471860634558e-13,0.16999999999999998
pHFC_S.pB10-high,389,-0.19999999999999973,-0.22000000000000003,9.84293457389102e-13,0.16999999999999998
pHFC_S.pB10-high,390,0,-0.22000000000000003,1.56e-12,0.16999999999999998
pHFC_S.pB10-high,391,0.20000000000000018,-0.22000000000000003,2.472433380239338e-12,0.16999999999999998
pHFC_S.pB10-high,392,0.40000000000000036,-0.22000000000000003,3.918542833154948e-12,0.16999999999999998
pHFC_S.pB10-high,393,0.6000000000000005,-0.22000000000000003,6.210471860634565e-12,0.16999999999999998
pHFC_S.pB10-high,394,0.8000000000000007,-0.22000000000000003,9.842934573891032e-12,0.16999999999999998
pHFC_S.pB10-high,395,1,-0.22000000000000003,1.56e-11,0.16999999999999998
pHFC_S.pB10-high,396,1.2000000000000002,-0.22000000000000003,2.4724333802393383e-11,0.16999999999999998
pHFC_S.pB10-high,397,1.4000000000000004,-0.22000000000000003,3.918542833154948e-11,0.16999999999999998
pHFC_S.pB10-high,398,1.6000000000000005,-0.22000000000000003,6.210471860634565e-11,0.16999999999999998
pHFC_S.pB10-high,399,1.8000000000000007,-0.22000000000000003,9.842934573891031e-11,0.16999999999999998
pHFC_S.pB10-high,400,2,-0.22000000000000003,1.56e-10,0.16999999999999998
pHFC_S.pB10-high,401,2.2,-0.22000000000000003,2.472433380239338e-10,0.16999999999999998
pHFC_S.pB10-high,402,2.4000000000000004,-0.22000000000000003,3.918542833154948e-10,0.16999999999999998
pHFC_S.pB10-high,403,2.6000000000000005,-0.22000000000000003,6.210471860634565e-10,0.16999999999999998
pHFC_S.pB10-high,404,2.8000000000000007,-0.22000000000000003,9.84293457389103e-10,0.16999999999999998
pHFC_S.pB10-high,405,3,-0.22000000000000003,1.56e-9,0.16999999999999998
pHFC_S.pB10-high,406,3.2,-0.22000000000000003,2.4724333802393378e-9,0.16999999999999998
pHFC_S.pB10-high,407,3.4000000000000004,-0.22000000000000003,3.918542833154948e-9,0.16999999999999998
pHFC_S.pB10-high,408,3.6000000000000005,-0.22000000000000003,6.2104718606345645e-9,0.16999999999999998
pHFC_S.pB10-high,409,3.8000000000000007,-0.22000000000000003,9.842934573891031e-9,0.16999999999999998
pHFC_S.pB10-high,410,4,-0.22000000000000003,1.56e-8,0.16999999999999998
pHFC_S.pB10-high,411,-4,-0.2,1.5600000000000002e-16,0.19
pHFC_S.pB10-high,412,-3.8,-0.2,2.472433380239338e-16,0.19
pHFC_S.pB10-high,413,-3.6,-0.2,3.918542833154944e-16,0.19
pHFC_S.pB10-high,414,-3.4,-0.2,6.210471860634559e-16,0.19
pHFC_S.pB10-high,415,-3.2,-0.2,9.84293457389101e-16,0.19
pHFC_S.pB10-high,416,-3,-0.2,1.5600000000000001e-15,0.19
pHFC_S.pB10-high,417,-2.8,-0.2,2.472433380239338e-15,0.19
pHFC_S.pB10-high,418,-2.5999999999999996,-0.2,3.918542833154948e-15,0.19
pHFC_S.pB10-high,419,-2.4,-0.2,6.210471860634559e-15,0.19
pHFC_S.pB10-high,420,-2.2,-0.2,9.842934573891011e-15,0.19
pHFC_S.pB10-high,421,-2,-0.2,1.56e-14,0.19
pHFC_S.pB10-high,422,-1.7999999999999998,-0.2,2.4724333802393382e-14,0.19
pHFC_S.pB10-high,423,-1.5999999999999996,-0.2,3.918542833154948e-14,0.19
pHFC_S.pB10-high,424,-1.4,-0.2,6.210471860634558e-14,0.19
pHFC_S.pB10-high,425,-1.1999999999999997,-0.2,9.84293457389102e-14,0.19
pHFC_S.pB10-high,426,-1,-0.2,1.5600000000000002e-13,0.19
pHFC_S.pB10-high,427,-0.7999999999999998,-0.2,2.472433380239338e-13,0.19
pHFC_S.pB10-high,428,-0.5999999999999996,-0.2,3.9185428331549487e-13,0.19
pHFC_S.pB10-high,429,-0.3999999999999999,-0.2,6.210471860634558e-13,0.19
pHFC_S.pB10-high,430,-0.19999999999999973,-0.2,9.84293457389102e-13,0.19
pHFC_S.pB10-high,431,0,-0.2,1.56e-12,0.19
pHFC_S.pB10-high,432,0.20000000000000018,-0.2,2.472433380239338e-12,0.19
pHFC_S.pB10-high,433,0.40000000000000036,-0.2,3.918542833154948e-12,0.19
pHFC_S.pB10-high,434,0.6000000000000005,-0.2,6.210471860634565e-12,0.19
pHFC_S.pB10-high,435,0.8000000000000007,-0.2,9.842934573891032e-12,0.19
pHFC_S.pB10-high,436,1,-0.2,1.56e-11,0.19
pHFC_S.pB10-high,437,1.2000000000000002,-0.2,2.4724333802393383e-11,0.19
pHFC_S.pB10-high,438,1.4000000000000004,-0.2,3.918542833154948e-11,0.19
pHFC_S.pB10-high,439,1.6000000000000005,-0.2,6.210471860634565e-11,0.19
pHFC_S.pB10-high,440,1.8000000000000007,-0.2,9.842934573891031e-11,0.19
pHFC_S.pB10-high,441,2,-0.2,1.56e-10,0.19
pHFC_S.pB10-high,442,2.2,-0.2,2.472433380239338e-10,0.19
pHFC_S.pB10-high,443,2.4000000000000004,-0.2,3.918542833154948e-10,0.19
pHFC_S.pB10-high,444,2.6000000000000005,-0.2,6.210471860634565e-10,0.19
pHFC_S.pB10-high,445,2.8000000000000007,-0.2,9.84293457389103e-10,0.19
pHFC_S.pB10-high,446,3,-0.2,1.56e-9,0.19
pHFC_S.pB10-high,447,3.2,-0.2,2.4724333802393378e-9,0.19
pHFC_S.pB10-high,448,3.4000000000000004,-0.2,3.918542833154948e-9,0.19
pHFC_S.pB10-high,449,3.6000000000000005,-0.2,6.2104718606345645e-9,0.19
pHFC_S.pB10-high,450,3.8000000000000007,-0.2,9.842934573891031e-9,0.19
pHFC_S.pB10-high,451,4,-0.2,1.56e-8,0.19
pHFC_S.pB10-high,452,-4,-0.18000000000000002,1.5600000000000002e-16,0.21
pHFC_S.pB10-high,453,-3.8,-0.18000000000000002,2.472433380239338e-16,0.21
pHFC_S.pB10-high,454,-3.6,-0.18000000000000002,3.918542833154944e-16,0.21
pHFC_S.pB10-high,455,-3.4,-0.18000000000000002,6.210471860634559e-16,0.21
pHFC_S.pB10-high,456,-3.2,-0.18000000000000002,9.84293457389101e-16,0.21
pHFC_S.pB10-high,457,-3,-0.18000000000000002,1.5600000000000001e-15,0.21
pHFC_S.pB10-high,458,-2.8,-0.18000000000000002,2.472433380239338e-15,0.21
pHFC_S.pB10-high,459,-2.5999999999999996,-0.18000000000000002,3.918542833154948e-15,0.21
pHFC_S.pB10-high,460,-2.4,-0.18000000000000002,6.210471860634559e-15,0.21
pHFC_S.pB10-high,461,-2.2,-0.18000000000000002,9.842934573891011e-15,0.21
pHFC_S.pB10-high,462,-2,-0.18000000000000002,1.56e-14,0.21
pHFC_S.pB10-high,463,-1.7999999999999998,-0.18000000000000002,2.4724333802393382e-14,0.21
pHFC_S.pB10-high,464,-1.5999999999999996,-0.18000000000000002,3.918542833154948e-14,0.21
pHFC_S.pB10-high,465,-1.4,-0.18000000000000002,6.210471860634558e-14,0.21
pHFC_S.pB10-high,466,-1.1999999999999997,-0.18000000000000002,9.84293457389102e-14,0.21
pHFC_S.pB10-high,467,-1,-0.18000000000000002,1.5600000000000002e-13,0.21
pHFC_S.pB10-high,468,-0.7999999999999998,-0.18000000000000002,2.472433380239338e-13,0.21
pHFC_S.pB10-high,469,-0.5999999999999996,-0.18000000000000002,3.9185428331549487e-13,0.21
pHFC_S.pB10-high,470,-0.3999999999999999,-0.18000000000000002,6.210471860634558e-13,0.21
pHFC_S.pB10-high,471,-0.19999999999999973,-0.18000000000000002,9.84293457389102e-13,0.21
pHFC_S.pB10-high,472,0,-0.18000000000000002,1.56e-12,0.21
pHFC_S.pB10-high,473,0.20000000000000018,-0.18000000000000002,2.472433380239338e-12,0.21
pHFC_S.pB10-high,474,0.40000000000000036,-0.18000000000000002,3.918542833154948e-12,0.21
pHFC_S.pB10-high,475,0.6000000000000005,-0.18000000000000002,6.210471860634565e-12,0.21
pHFC_S.pB10-high,476,0.8000000000000007,-0.18000000000000002,9.842934573891032e-12,0.21
pHFC_S.pB10-high,477,1,-0.18000000000000002,1.56e-11,0.21
pHFC_S.pB10-high,478,1.2000000000000002,-0.18000000000000002,2.4724333802393383e-11,0.21
pHFC_S.pB10-high,479,1.4000000000000004,-0.18000000000000002,3.918542833154948e-11,0.21
pHFC_S.pB10-high,480,1.6000000000000005,-0.18000000000000002,6.210471860634565e-11,0.21
pHFC_S.pB10-high,481,1.8000000000000007,-0.18000000000000002,9.842934573891031e-11,0.21
pHFC_S.pB10-high,482,2,-0.18000000000000002,1.56e-10,0.21
pHFC_S.pB10-high,483,2.2,-0.18000000000000002,2.472433380239338e-10,0.21
pHFC_S.pB10-high,484,2.4000000000000004,-0.18000000000000002,3.918542833154948e-10,0.21
pHFC_S.pB10-high,485,2.6000000000000005,-0.18000000000000002,6.210471860634565e-10,0.21
pHFC_S.pB10-high,486,2.8000000000000007,-0.18000000000000002,9.84293457389103e-10,0.21
pHFC_S.pB10-high,487,3,-0.18000000000000002,1.56e-9,0.21
pHFC_S.pB10-high,488,3.2,-0.18000000000000002,2.4724333802393378e-9,0.21
pHFC_S.pB10-high,489,3.4000000000000004,-0.18000000000000002,3.918542833154948e-9,0.21
pHFC_S.pB10-high,490,3.6000000000000005,-0.18000000000000002,6.2104718606345645e-9,0.21
pHFC_S.pB10-high,491,3.8000000000000007,-0.18000000000000002,9.842934573891031e-9,0.21
pHFC_S.pB10-high,492,4,-0.18000000000000002,1.56e-8,0.21
pHFC_S.pB10-high,493,-4,-0.16000000000000003,1.5600000000000002e-16,0.22999999999999998
pHFC_S.pB10-high,494,-3.8,-0.16000000000000003,2.472433380239338e-16,0.22999999999999998
pHFC_S.pB10-high,495,-3.6,-0.16000000000000003,3.918542833154944e-16,0.22999999999999998
pHFC_S.pB10-high,496,-3.4,-0.16000000000000003,6.210471860634559e-16,0.22999999999999998
pHFC_S.pB10-high,497,-3.2,-0.16000000000000003,9.84293457389101e-16,0.22999999999999998
pHFC_S.pB10-high,498,-3,-0.16000000000000003,1.5600000000000001e-15,0.22999999999999998
pHFC_S.pB10-high,499,-2.8,-0.16000000000000003,2.472433380239338e-15,0.22999999999999998
pHFC_S.pB10-high,500,-2.5999999999999996,-0.16000000000000003,3.918542833154948e-15,0.22999999999999998
pHFC_S.pB10-high,501,-2.4,-0.16000000000000003,6.210471860634559e-15,0.22999999999999998
pHFC_S.pB10-high,502,-2.2,-0.16000000000000003,9.842934573891011e-15,0.22999999999999998
pHFC_S.pB10-high,503,-2,-0.16000000000000003,1.56e-14,0.22999999999999998
pHFC_S.pB10-high,504,-1.7999999999999998,-0.16000000000000003,2.4724333802393382e-14,0.22999999999999998
pHFC_S.pB10-high,505,-1.5999999999999996,-0.16000000000000003,3.918542833154948e-14,0.22999999999999998
pHFC_S.pB10-high,506,-1.4,-0.16000000000000003,6.210471860634558e-14,0.22999999999999998
pHFC_S.pB10-high,507,-1.1999999999999997,-0.16000000000000003,9.84293457389102e-14,0.22999999999999998
pHFC_S.pB10-high,508,-1,-0.16000000000000003,1.5600000000000002e-13,0.22999999999999998
pHFC_S.pB10-high,509,-0.7999999999999998,-0.16000000000000003,2.472433380239338e-13,0.22999999999999998
pHFC_S.pB10-high,510,-0.5999999999999996,-0.16000000000000003,3.9185428331549487e-13,0.22999999999999998
pHFC_S.pB10-high,511,-0.3999999999999999,-0.16000000000000003,6.210471860634558e-13,0.22999999999999998
pHFC_S.pB10-high,512,-0.19999999999999973,-0.16000000000000003,9.84293457389102e-13,0.22999999999999998
pHFC_S.pB10-high,513,0,-0.16000000000000003,1.56e-12,0.22999999999999998
pHFC_S.pB10-high,514,0.20000000000000018,-0.16000000000000003,2.472433380239338e-12,0.22999999999999998
pHFC_S.pB10-high,515,0.40000000000000036,-0.16000000000000003,3.918542833154948e-12,0.22999999999999998
pHFC_S.pB10-high,516,0.6000000000000005,-0.16000000000000003,6.210471860634565e-12,0.22999999999999998
pHFC_S.pB10-high,517,0.8000000000000007,-0.16000000000000003,9.842934573891032e-12,0.22999999999999998
pHFC_S.pB10-high,518,1,-0.16000000000000003,1.56e-11,0.22999999999999998
pHFC_S.pB10-high,519,1.2000000000000002,-0.16000000000000003,2.4724333802393383e-11,0.22999999999999998
pHFC_S.pB10-high,520,1.4000000000000004,-0.16000000000000003,3.918542833154948e-11,0.22999999999999998
pHFC_S.pB10-high,521,1.6000000000000005,-0.16000000000000003,6.210471860634565e-11,0.22999999999999998
pHFC_S.pB10-high,522,1.8000000000000007,-0.16000000000000003,9.842934573891031e-11,0.22999999999999998
pHFC_S.pB10-high,523,2,-0.16000000000000003,1.56e-10,0.22999999999999998
pHFC_S.pB10-high,524,2.2,-0.16000000000000003,2.472433380239338e-10,0.22999999999999998
pHFC_S.pB10-high,525,2.4000000000000004,-0.16000000000000003,3.918542833154948e-10,0.22999999999999998
pHFC_S.pB10-high,526,2.6000000000000005,-0.16000000000000003,6.210471860634565e-10,0.22999999999999998
pHFC_S.pB10-high,527,2.8000000000000007,-0.16000000000000003,9.84293457389103e-10,0.22999999999999998
pHFC_S.pB10-high,528,3,-0.16000000000000003,1.56e-9,0.22999999999999998
pHFC_S.pB10-high,529,3.2,-0.16000000000000003,2.4724333802393378e-9,0.22999999999999998
pHFC_S.pB10-high,530,3.4000000000000004,-0.16000000000000003,3.918542833154948e-9,0.22999999999999998
pHFC_S.pB10-high,531,3.6000000000000005,-0.16000000000000003,6.2104718606345645e-9,0.22999999999999998
pHFC_S.pB10-high,532,3.8000000000000007,-0.16000000000000003,9.842934573891031e-9,0.22999999999999998
pHFC_S.pB10-high,533,4,-0.16000000000000003,1.56e-8,0.22999999999999998
pHFC_S.pB10-high,534,-4,-0.14,1.5600000000000002e-16,0.25
pHFC_S.pB10-high,535,-3.8,-0.14,2.472433380239338e-16,0.25
pHFC_S.pB10-high,536,-3.6,-0.14,3.918542833154944e-16,0.25
pHFC_S.pB10-high,537,-3.4,-0.14,6.210471860634559e-16,0.25
pHFC_S.pB10-high,538,-3.2,-0.14,9.84293457389101e-16,0.25
pHFC_S.pB10-high,539,-3,-0.14,1.5600000000000001e-15,0.25
pHFC_S.pB10-high,540,-2.8,-0.14,2.472433380239338e-15,0.25
pHFC_S.pB10-high,541,-2.5999999999999996,-0.14,3.918542833154948e-15,0.25
pHFC_S.pB10-high,542,-2.4,-0.14,6.210471860634559e-15,0.25
pHFC_S.pB10-high,543,-2.2,-0.14,9.842934573891011e-15,0.25
pHFC_S.pB10-high,544,-2,-0.14,1.56e-14,0.25
pHFC_S.pB10-high,545,-1.7999999999999998,-0.14,2.4724333802393382e-14,0.25
pHFC_S.pB10-high,546,-1.5999999999999996,-0.14,3.918542833154948e-14,0.25
pHFC_S.pB10-high,547,-1.4,-0.14,6.210471860634558e-14,0.25
pHFC_S.pB10-high,548,-1.1999999999999997,-0.14,9.84293457389102e-14,0.25
pHFC_S.pB10-high,549,-1,-0.14,1.5600000000000002e-13,0.25
pHFC_S.pB10-high,550,-0.7999999999999998,-0.14,2.472433380239338e-13,0.25
pHFC_S.pB10-high,551,-0.5999999999999996,-0.14,3.9185428331549487e-13,0.25
pHFC_S.pB10-high,552,-0.3999999999999999,-0.14,6.210471860634558e-13,0.25
pHFC_S.pB10-high,553,-0.19999999999999973,-0.14,9.84293457389102e-13,0.25
pHFC_S.pB10-high,554,0,-0.14,1.56e-12,0.25
pHFC_S.pB10-high,555,0.20000000000000018,-0.14,2.472433380239338e-12,0.25
pHFC_S.pB10-high,556,0.40000000000000036,-0.14,3.918542833154948e-12,0.25
pHFC_S.pB10-high,557,0.6000000000000005,-0.14,6.210471860634565e-12,0.25
pHFC_S.pB10-high,558,0.8000000000000007,-0.14,9.842934573891032e-12,0.25
pHFC_S.pB10-high,559,1,-0.14,1.56e-11,0.25
pHFC_S.pB10-high,560,1.2000000000000002,-0.14,2.4724333802393383e-11,0.25
pHFC_S.pB10-high,561,1.4000000000000004,-0.14,3.918542833154948e-11,0.25
pHFC_S.pB10-high,562,1.6000000000000005,-0.14,6.210471860634565e-11,0.25
pHFC_S.pB10-high,563,1.8000000000000007,-0.14,9.842934573891031e-11,0.25
pHFC_S.pB10-high,564,2,-0.14,1.56e-10,0.25
pHFC_S.pB10-high,565,2.2,-0.14,2.472433380239338e-10,0.25
pHFC_S.pB10-high,566,2.4000000000000004,-0.14,3.918542833154948e-10,0.25
pHFC_S.pB10-high,567,2.6000000000000005,-0.14,6.210471860634565e-10,0.25
pHFC_S.pB10-high,568,2.8000000000000007,-0.14,9.84293457389103e-10,0.25
pHFC_S.pB10-high,569,3,-0.14,1.56e-9,0.25
pHFC_S.pB10-high,570,3.2,-0.14,2.4724333802393378e-9,0.25
pHFC_S.pB10-high,571,3.4000000000000004,-0.14,3.918542833154948e-9,0.25
pHFC_S.pB10-high,572,3.6000000000000005,-0.14,6.2104718606345645e-9,0.25
pHFC_S.pB10-high,573,3.8000000000000007,-0.14,9.842934573891031e-9,0.25
pHFC_S.pB10-high,574,4,-0.14,1.56e-8,0.25
pHFC_S.pB10-high,575,-4,-0.12,1.5600000000000002e-16,0.27
pHFC_S.pB10-high,576,-3.8,-0.12,2.472433380239338e-16,0.27
pHFC_S.pB10-high,577,-3.6,-0.12,3.918542833154944e-16,0.27
pHFC_S.pB10-high,578,-3.4,-0.12,6.210471860634559e-16,0.27
pHFC_S.pB10-high,579,-3.2,-0.12,9.84293457389101e-16,0.27
pHFC_S.pB10-high,580,-3,-0.12,1.5600000000000001e-15,0.27
pHFC_S.pB10-high,581,-2.8,-0.12,2.472433380239338e-15,0.27
pHFC_S.pB10-high,582,-2.5999999999999996,-0.12,3.918542833154948e-15,0.27
pHFC_S.pB10-high,583,-2.4,-0.12,6.210471860634559e-15,0.27
pHFC_S.pB10-high,584,-2.2,-0.12,9.842934573891011e-15,0.27
pHFC_S.pB10-high,585,-2,-0.12,1.56e-14,0.27
pHFC_S.pB10-high,586,-1.7999999999999998,-0.12,2.4724333802393382e-14,0.27
pHFC_S.pB10-high,587,-1.5999999999999996,-0.12,3.918542833154948e-14,0.27
pHFC_S.pB10-high,588,-1.4,-0.12,6.210471860634558e-14,0.27
pHFC_S.pB10-high,589,-1.1999999999999997,-0.12,9.84293457389102e-14,0.27
pHFC_S.pB10-high,590,-1,-0.12,1.5600000000000002e-13,0.27
pHFC_S.pB10-high,591,-0.7999999999999998,-0.12,2.472433380239338e-13,0.27
pHFC_S.pB10-high,592,-0.5999999999999996,-0.12,3.9185428331549487e-13,0.27
pHFC_S.pB10-high,593,-0.3999999999999999,-0.12,6.210471860634558e-13,0.27
pHFC_S.pB10-high,594,-0.19999999999999973,-0.12,9.84293457389102e-13,0.27
pHFC_S.pB10-high,595,0,-0.12,1.56e-12,0.27
pHFC_S.pB10-high,596,0.20000000000000018,-0.12,2.472433380239338e-12,0.27
pHFC_S.pB10-high,597,0.40000000000000036,-0.12,3.918542833154948e-12,0.27
pHFC_S.pB10-high,598,0.6000000000000005,-0.12,6.210471860634565e-12,0.27
pHFC_S.pB10-high,599,0.8000000000000007,-0.12,9.842934573891032e-12,0.27
pHFC_S.pB10-high,600,1,-0.12,1.56e-11,0.27
