SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-high,1488,-1.7999999999999998,0.31999999999999995,2.4724333802393382e-14,0.71,29,0,0,14684032.29187887,21567872.70053675
pHFC_S.pB10-high,1489,-1.5999999999999996,0.31999999999999995,3.918542833154948e-14,0.71,29,0,0,14682979.94197326,34178362.07603441
pHFC_S.pB10-high,1490,-1.4,0.31999999999999995,6.210471860634558e-14,0.71,29,0,0,14681284.000155475,54157782.407937236
pHFC_S.pB10-high,1491,-1.1999999999999995,0.31999999999999995,9.842934573891021e-14,0.71,29,0,0,14678522.374919219,85805210.32599121
pHFC_S.pB10-high,1492,-1,0.31999999999999995,1.5600000000000004e-13,0.71,29,0,0,14673946.29159288,135915687.71272773
pHFC_S.pB10-high,1493,-0.7999999999999998,0.31999999999999995,2.472433380239338e-13,0.71,29,0,0,14666128.549378067,215204936.62139207
pHFC_S.pB10-high,1494,-0.5999999999999996,0.31999999999999995,3.918542833154949e-13,0.71,29,0,0,14651983.675056437,340483385.82181156
pHFC_S.pB10-high,1495,-0.3999999999999999,0.31999999999999995,6.210471860634558e-13,0.71,29,0,0,14622985.102209723,537701379.3807044
pHFC_S.pB10-high,1496,-0.19999999999999973,0.31999999999999995,9.84293457389102e-13,0.71,29,0,0,14533171.844393557,842744250.7154374
pHFC_S.pB10-high,1497,0,0.31999999999999995,1.56e-12,0.71,29,0,0,12309188.434646413,987692291.9899136
pHFC_S.pB10-high,1498,0.20000000000000015,0.31999999999999995,2.472433380239338e-12,0.71,29,0,0,9568511.688333843,990433008.5201356
pHFC_S.pB10-high,1499,0.4000000000000003,0.31999999999999995,3.918542833154948e-12,0.71,29,0,0,7435373.479457947,992566209.7917491
pHFC_S.pB10-high,1500,0.6000000000000005,0.31999999999999995,6.210471860634565e-12,0.71,29,0,0,5776073.355310499,994225609.8874663
pHFC_S.pB10-high,1501,0.8000000000000007,0.31999999999999995,9.842934573891032e-12,0.71,29,0,0,4485924.0227417685,995515917.7242566
pHFC_S.pB10-high,1502,1,0.31999999999999995,1.56e-11,0.71,29,0,0,3483115.238096795,996518977.8718444
pHFC_S.pB10-high,1503,1.2000000000000002,0.31999999999999995,2.4724333802393383e-11,0.71,29,0,0,2703809.539095674,997298682.3330349
pHFC_S.pB10-high,1504,1.4000000000000004,0.31999999999999995,3.918542833154948e-11,0.71,29,0,0,2098249.64390586,997904875.176255
pHFC_S.pB10-high,1505,1.6000000000000003,0.31999999999999995,6.210471860634565e-11,0.71,29,0,0,1627684.8472759968,998376445.5250198
pHFC_S.pB10-high,1506,1.8000000000000007,0.31999999999999995,9.842934573891031e-11,0.71,29,0,0,1261953.5818810388,998743776.5220882
pHFC_S.pB10-high,1507,2,0.31999999999999995,1.56e-10,0.71,29,0,0,977587.6868284309,999030693.0606455
pHFC_S.pB10-high,1508,2.2,0.31999999999999995,2.4724333802393377e-10,0.71,29,0,0,756329.1516311425,999256032.6558791
pHFC_S.pB10-high,1509,2.4000000000000004,0.31999999999999995,3.9185428331549477e-10,0.71,29,0,0,583971.6764865821,999434956.1726273
pHFC_S.pB10-high,1510,2.6000000000000005,0.31999999999999995,6.210471860634564e-10,0.71,29,0,0,449457.4376806687,999580127.611306
pHFC_S.pB10-high,1511,2.8000000000000007,0.31999999999999995,9.84293457389103e-10,0.71,29,0,0,344174.45938049065,999702949.4554673
pHFC_S.pB10-high,1512,3,0.31999999999999995,1.56e-9,0.71,29,0,0,261412.75828961632,999815213.127257
pHFC_S.pB10-high,1513,3.2,0.31999999999999995,2.4724333802393373e-9,0.71,29,0,0,195949.25132497132,999932034.3450135
pHFC_S.pB10-high,1514,3.4000000000000004,0.31999999999999995,3.918542833154948e-9,0.71,29,0,0,143744.89071129207,1000078550.6134542
pHFC_S.pB10-high,1515,3.6000000000000005,0.31999999999999995,6.2104718606345645e-9,0.71,29,0,0,101758.35338198254,1000308435.4622085
pHFC_S.pB10-high,1516,3.8000000000000007,0.31999999999999995,9.842934573891031e-9,0.71,29,0,0,67919.69343580637,1000763190.7246534
pHFC_S.pB10-high,1517,4,0.31999999999999995,1.56e-8,0.71,29,0,0,41358.26840454313,1001868600.8136953
pHFC_S.pB10-high,1518,-4,0.33999999999999997,1.5600000000000002e-16,0.73,29,0,0,14685734.397342784,240671.39355175383
pHFC_S.pB10-high,1519,-3.8,0.33999999999999997,2.472433380239338e-16,0.73,29,0,0,14685723.28877346,381437.9173381264
pHFC_S.pB10-high,1520,-3.6,0.33999999999999997,3.918542833154944e-16,0.73,29,0,0,14685705.679716403,604537.0121184499
pHFC_S.pB10-high,1521,-3.4,0.33999999999999997,6.210471860634559e-16,0.73,29,0,0,14685677.763297163,958123.2120875018
pHFC_S.pB10-high,1522,-3.2,0.33999999999999997,9.84293457389101e-16,0.73,29,0,0,14685633.49878392,1518514.4548054854
pHFC_S.pB10-high,1523,-3,0.33999999999999997,1.5600000000000001e-15,0.73,29,0,0,14685563.294035533,2406661.8518106584
pHFC_S.pB10-high,1524,-2.8,0.33999999999999997,2.472433380239338e-15,0.73,29,0,0,14685451.900616432,3814248.2448543594
pHFC_S.pB10-high,1525,-2.5999999999999996,0.33999999999999997,3.918542833154948e-15,0.73,29,0,0,14685275.035517637,6045040.843846404
pHFC_S.pB10-high,1526,-2.4,0.33999999999999997,6.210471860634559e-15,0.73,29,0,0,14684993.919579536,9580403.416066168
pHFC_S.pB10-high,1527,-2.2,0.33999999999999997,9.842934573891011e-15,0.73,29,0,0,14684546.346925976,15183056.536949672
pHFC_S.pB10-high,1528,-2,0.33999999999999997,1.56e-14,0.73,29,0,0,14683831.821482612,24061347.94903218
pHFC_S.pB10-high,1529,-1.7999999999999998,0.33999999999999997,2.4724333802393382e-14,0.73,29,0,0,14682686.135719443,38129139.3734978
pHFC_S.pB10-high,1530,-1.5999999999999996,0.33999999999999997,3.918542833154948e-14,0.73,29,0,0,14680836.050680064,60416467.64081486
pHFC_S.pB10-high,1531,-1.4,0.33999999999999997,6.210471860634558e-14,0.73,29,0,0,14677813.309512995,95717018.94254863
pHFC_S.pB10-high,1532,-1.1999999999999995,0.33999999999999997,9.842934573891021e-14,0.73,29,0,0,14672775.683907658,151604504.5989184
pHFC_S.pB10-high,1533,-1,0.33999999999999997,1.5600000000000004e-13,0.73,29,0,0,14664079.47044696,240012276.97390553
pHFC_S.pB10-high,1534,-0.7999999999999998,0.33999999999999997,2.472433380239338e-13,0.73,29,0,0,14648013.79129245,379619044.68380177
pHFC_S.pB10-high,1535,-0.5999999999999996,0.33999999999999997,3.918542833154949e-13,0.73,29,0,0,14613307.159383612,599004721.5089883
pHFC_S.pB10-high,1536,-0.3999999999999999,0.33999999999999997,6.210471860634558e-13,0.73,29,0,0,14465168.690492347,931496122.565278
pHFC_S.pB10-high,1537,-0.19999999999999973,0.33999999999999997,9.84293457389102e-13,0.73,29,0,0,11669372.486095088,988332087.2556977
pHFC_S.pB10-high,1538,0,0.33999999999999997,1.56e-12,0.73,29,0,0,9132838.492017664,990868648.9356169
pHFC_S.pB10-high,1539,0.20000000000000015,0.33999999999999997,2.472433380239338e-12,0.73,29,0,0,7145436.528343883,992856094.7825502
pHFC_S.pB10-high,1540,0.4000000000000003,0.33999999999999997,3.918542833154948e-12,0.73,29,0,0,5589098.591395675,994412502.2802448
pHFC_S.pB10-high,1541,0.6000000000000005,0.33999999999999997,6.210471860634565e-12,0.73,29,0,0,4370811.857139529,995630899.2871227
pHFC_S.pB10-high,1542,0.8000000000000007,0.33999999999999997,9.842934573891032e-12,0.73,29,0,0,3417428.4014518554,996584457.5791553
pHFC_S.pB10-high,1543,1,0.33999999999999997,1.56e-11,0.73,29,0,0,2671499.1299418025,997330664.1135044
pHFC_S.pB10-high,1544,1.2000000000000002,0.33999999999999997,2.4724333802393383e-11,0.73,29,0,0,2087950.3042135718,997914652.7882494
pHFC_S.pB10-high,1545,1.4000000000000004,0.33999999999999997,3.918542833154948e-11,0.73,29,0,0,1631444.5352607558,998371856.7196753
pHFC_S.pB10-high,1546,1.6000000000000003,0.33999999999999997,6.210471860634565e-11,0.73,29,0,0,1274292.653692775,998730117.7533898
pHFC_S.pB10-high,1547,1.8000000000000007,0.33999999999999997,9.842934573891031e-11,0.73,29,0,0,994805.8848828105,999011369.0585575
pHFC_S.pB10-high,1548,2,0.33999999999999997,1.56e-10,0.73,29,0,0,775998.1276557173,999232990.1952969
pHFC_S.pB10-high,1549,2.2,0.33999999999999997,2.4724333802393377e-10,0.73,29,0,0,604565.5383444611,999408924.1432333
pHFC_S.pB10-high,1550,2.4000000000000004,0.33999999999999997,3.9185428331549477e-10,0.73,29,0,0,470085.16887206753,999550646.5595199
pHFC_S.pB10-high,1551,2.6000000000000005,0.33999999999999997,6.210471860634564e-10,0.73,29,0,0,364386.4317381655,999668099.1255304
pHFC_S.pB10-high,1552,2.8000000000000007,0.33999999999999997,9.84293457389103e-10,0.73,29,0,0,281059.1364619941,999770768.4173133
pHFC_S.pB10-high,1553,3,0.33999999999999997,1.56e-9,0.73,29,0,0,215070.4015449206,999869287.33208
pHFC_S.pB10-high,1554,3.2,0.33999999999999997,2.4724333802393373e-9,0.73,29,0,0,162470.94360835696,999978500.4238379
pHFC_S.pB10-high,1555,3.4000000000000004,0.33999999999999997,3.918542833154948e-9,0.73,29,0,0,120181.25893751322,1000124695.8372705
pHFC_S.pB10-high,1556,3.6000000000000005,0.33999999999999997,6.2104718606345645e-9,0.73,29,0,0,85865.12470599529,1000365764.1805985
pHFC_S.pB10-high,1557,3.8000000000000007,0.33999999999999997,9.842934573891031e-9,0.73,29,0,0,57932.02484844947,1000855344.1104828
pHFC_S.pB10-high,1558,4,0.33999999999999997,1.56e-8,0.73,29,0,0,35759.3514038404,1002049274.9678546
pHFC_S.pB10-high,1559,-4,0.36,1.5600000000000002e-16,0.75,29,0,0,14685669.188537922,425499.22778453614
pHFC_S.pB10-high,1560,-3.8,0.36,2.472433380239338e-16,0.75,29,0,0,14685650.066368407,674369.1509836746
pHFC_S.pB10-high,1561,-3.6,0.36,3.918542833154944e-16,0.75,29,0,0,14685619.750146322,1068798.858988344
pHFC_S.pB10-high,1562,-3.4,0.36,6.210471860634559e-16,0.75,29,0,0,14685571.6779738,1693921.4362367133
pHFC_S.pB10-high,1563,-3.2,0.36,9.84293457389101e-16,0.75,29,0,0,14685495.42785053,2684657.9069355414
pHFC_S.pB10-high,1564,-3,0.36,1.5600000000000001e-15,0.75,29,0,0,14685374.426344395,4254829.024610599
pHFC_S.pB10-high,1565,-2.8,0.36,2.472433380239338e-15,0.75,29,0,0,14685182.265766209,6743280.881030495
pHFC_S.pB10-high,1566,-2.5999999999999996,0.36,3.918542833154948e-15,0.75,29,0,0,14684876.736761093,10686954.917113343
pHFC_S.pB10-high,1567,-2.4,0.36,6.210471860634559e-15,0.75,29,0,0,14684390.036134252,16936608.996099442
pHFC_S.pB10-high,1568,-2.2,0.36,9.842934573891011e-15,0.75,29,0,0,14683612.380132204,26839998.87668337
pHFC_S.pB10-high,1569,-2,0.36,1.56e-14,0.75,29,0,0,14682363.742768355,42531616.496853694
pHFC_S.pB10-high,1570,-1.7999999999999998,0.36,2.4724333802393382e-14,0.75,29,0,0,14680342.832324268,67390332.41010809
pHFC_S.pB10-high,1571,-1.5999999999999996,0.36,3.918542833154948e-14,0.75,29,0,0,14677028.44652715,106760379.2013098
