SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pHFC_S.pB10-high,510,-0.5999999999999996,-0.16000000000000003,3.918542833154949e-13,0.23,29,0,0,14686289.874567466,379.01324186329674,-12.406875401645538,14686289.874567466,379.01324186329674,0.9999741933828046,2.5806617195400704e-5,0.009900990099009901,-0.0098751834818145,Decrease
pHFC_S.pB10-high,511,-0.3999999999999999,-0.16000000000000003,6.210471860634558e-13,0.23,29,0,0,14686288.138982603,600.704508816605,-12.206875401645538,14686288.138982603,600.704508816605,0.9999590992677062,4.09007322938112e-5,0.009900990099009901,-0.00986008936671609,Decrease
pHFC_S.pB10-high,512,-0.19999999999999973,-0.16000000000000003,9.84293457389102e-13,0.23,29,0,0,14686285.388200982,952.0750991160088,-12.006875401645539,14686285.388200982,952.0750991160088,0.9999351767068861,6.482329311383556e-5,0.009900990099009901,-0.009836166805896066,Decrease
pHFC_S.pB10-high,513,0,-0.16000000000000003,1.56e-12,0.23,29,0,0,14686281.028342912,1508.9941453959514,-11.806875401645538,14686281.028342912,1508.9941453959514,0.9998972620017658,1.0273799823428492e-4,0.009900990099009901,-0.009798252100775616,Decrease
pHFC_S.pB10-high,514,0.20000000000000015,-0.16000000000000003,2.472433380239338e-12,0.23,29,0,0,14686274.118024033,2391.7372380101174,-11.606875401645539,14686274.118024033,2391.7372380101174,0.9998371712406302,1.6282875936981747e-4,0.009900990099009901,-0.009738161339640084,Decrease
pHFC_S.pB10-high,515,0.4000000000000003,-0.16000000000000003,3.918542833154948e-12,0.23,29,0,0,14686263.164878234,3791.006522733342,-11.406875401645538,14686263.164878234,3791.006522733342,0.9997419337955803,2.580662044197077e-4,0.009900990099009901,-0.009642923894590193,Decrease
pHFC_S.pB10-high,516,0.6000000000000005,-0.16000000000000003,6.210471860634565e-12,0.23,29,0,0,14686245.802727783,6009.240975554173,-11.206875401645538,14686245.802727783,6009.240975554173,0.9995909926040842,4.090073959156838e-4,0.009900990099009901,-0.009491982703094218,Decrease
pHFC_S.pB10-high,517,0.8000000000000007,-0.16000000000000003,9.842934573891032e-12,0.23,29,0,0,14686218.279081428,9526.267755216366,-11.006875401645537,14686218.279081428,9526.267755216366,0.9993517669196783,6.482330803216743e-4,0.009900990099009901,-0.009252757018688227,Decrease
pHFC_S.pB10-high,518,1,-0.16000000000000003,1.56e-11,0.23,29,0,0,14686174.640727464,15103.802699255872,-10.806875401645538,14686174.640727464,15103.802699255872,0.9989726197787914,0.0010273802212085255,0.009900990099009901,-0.008873609877801376,Decrease
pHFC_S.pB10-high,519,1.2000000000000002,-0.16000000000000003,2.4724333802393383e-11,0.23,29,0,0,14686105.437594682,23952.205231968597,-10.606875401645539,14686105.437594682,23952.205231968597,0.9983717123471879,0.0016282876528120795,0.009900990099009901,-0.008272702446197822,Decrease
