SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-low,134,-2,-0.34,1.61e-16,-0.05000000000000004,29,0,0,8680.272548609571,5.075668333098947e-5
pHFC_S.pB10-low,135,-1.7999999999999998,-0.34,2.5516780398623935e-16,-0.05000000000000004,29,0,0,8680.27254837539,8.044392238171131e-5
pHFC_S.pB10-low,136,-1.5999999999999996,-0.34,4.044137154730427e-16,-0.05000000000000004,29,0,0,8680.272548004265,1.274950262098744e-4
pHFC_S.pB10-low,137,-1.4,-0.34,6.409525445911308e-16,-0.05000000000000004,29,0,0,8680.272547416087,2.020660022581399e-4
pHFC_S.pB10-low,138,-1.1999999999999995,-0.34,1.0158413246131116e-15,-0.05000000000000004,29,0,0,8680.272546483853,3.202530393077926e-4
pHFC_S.pB10-low,139,-1,-0.34,1.61e-15,-0.05000000000000004,29,0,0,8680.272545006375,5.075668817104071e-4
pHFC_S.pB10-low,140,-0.7999999999999998,-0.34,2.551678039862394e-15,-0.05000000000000004,29,0,0,8680.272542664743,8.044393453937142e-4
pHFC_S.pB10-low,141,-0.5999999999999996,-0.34,4.044137154730427e-15,-0.05000000000000004,29,0,0,8680.272538953446,0.0012749505674853718
pHFC_S.pB10-low,142,-0.3999999999999999,-0.34,6.409525445911306e-15,-0.05000000000000004,29,0,0,8680.272533071504,0.002020660789678015
pHFC_S.pB10-low,143,-0.19999999999999973,-0.34,1.0158413246131116e-14,-0.05000000000000004,29,0,0,8680.272523749241,0.0032025323199378762
pHFC_S.pB10-low,144,0,-0.34,1.61e-14,-0.05000000000000004,29,0,0,8680.272508974413,0.005075673657158811
pHFC_S.pB10-low,145,0.20000000000000015,-0.34,2.5516780398623937e-14,-0.05000000000000004,29,0,0,8680.272485557878,0.008044405611610366
pHFC_S.pB10-low,146,0.4000000000000003,-0.34,4.044137154730427e-14,-0.05000000000000004,29,0,0,8680.272448445214,0.01274953621357002
pHFC_S.pB10-low,147,0.6000000000000005,-0.34,6.409525445911313e-14,-0.05000000000000004,29,0,0,8680.27238962546,0.020206684606653893
pHFC_S.pB10-low,148,0.8000000000000007,-0.34,1.0158413246131129e-13,-0.05000000000000004,29,0,0,8680.272296402265,0.0320255158862151
pHFC_S.pB10-low,149,1,-0.34,1.61e-13,-0.05000000000000004,29,0,0,8680.272148653054,0.05075722058041169
pHFC_S.pB10-low,150,1.2000000000000002,-0.34,2.5516780398623937e-13,-0.05000000000000004,29,0,0,8680.271914485276,0.08044527189677135
pHFC_S.pB10-low,151,1.4000000000000004,-0.34,4.0441371547304274e-13,-0.05000000000000004,29,0,0,8680.271543351715,0.12749841606044354
pHFC_S.pB10-low,152,1.6000000000000003,-0.34,6.409525445911315e-13,-0.05000000000000004,29,0,0,8680.270955137883,0.20207451726537512
pHFC_S.pB10-low,153,1.8000000000000007,-0.34,1.015841324613113e-12,-0.05000000000000004,29,0,0,8680.270022864901,0.32027442838762243
pHFC_S.pB10-low,154,2,-0.34,1.6099999999999998e-12,-0.05000000000000004,29,0,0,8680.26854526937,0.5076206100380227
pHFC_S.pB10-low,155,2.2,-0.34,2.551678039862394e-12,-0.05000000000000004,29,0,0,8680.266203331948,0.8045743103776533
pHFC_S.pB10-low,156,2.4000000000000004,-0.34,4.044137154730427e-12,-0.05000000000000004,29,0,0,8680.26249134366,1.2752896062016883
pHFC_S.pB10-low,157,2.6000000000000005,-0.34,6.409525445911313e-12,-0.05000000000000004,29,0,0,8680.25660756671,2.021512504041278
pHFC_S.pB10-low,158,2.8000000000000007,-0.34,1.0158413246131126e-11,-0.05000000000000004,29,0,0,8680.247280720305,3.2046720785485245
pHFC_S.pB10-low,159,3,-0.34,1.6099999999999998e-11,-0.05000000000000004,29,0,0,8680.232494422484,5.0810498770403445
pHFC_S.pB10-low,160,3.2,-0.34,2.5516780398623935e-11,-0.05000000000000004,29,0,0,8680.20904905806,8.057915598856235
pHFC_S.pB10-low,161,3.4000000000000004,-0.34,4.044137154730426e-11,-0.05000000000000004,29,0,0,8680.171863857224,12.783493813585832
pHFC_S.pB10-low,162,3.6000000000000005,-0.34,6.409525445911314e-11,-0.05000000000000004,29,0,0,8680.112861875237,20.292070118263492
pHFC_S.pB10-low,163,3.8000000000000007,-0.34,1.0158413246131128e-10,-0.05000000000000004,29,0,0,8680.019180367295,32.24034512579642
pHFC_S.pB10-low,164,4,-0.34,1.6099999999999999e-10,-0.05000000000000004,29,0,0,8679.870277632823,51.29824707349464
pHFC_S.pB10-low,165,-4,-0.32,1.61e-18,-0.03000000000000002,29,0,0,8680.271120719233,9.013425759168508e-7
pHFC_S.pB10-low,166,-3.8,-0.32,2.5516780398623934e-18,-0.03000000000000002,29,0,0,8680.271120716754,1.428531712734488e-6
