SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M
pHFC_S.pB10-low,79,3.4000000000000004,-0.38,4.0441371547304267e-11,-0.09000000000000002
pHFC_S.pB10-low,80,3.6000000000000005,-0.38,6.409525445911314e-11,-0.09000000000000002
pHFC_S.pB10-low,81,3.8000000000000007,-0.38,1.0158413246131128e-10,-0.09000000000000002
pHFC_S.pB10-low,82,4,-0.38,1.6099999999999999e-10,-0.09000000000000002
pHFC_S.pB10-low,83,-4,-0.36000000000000004,1.61e-18,-0.07000000000000006
pHFC_S.pB10-low,84,-3.8,-0.36000000000000004,2.5516780398623938e-18,-0.07000000000000006
pHFC_S.pB10-low,85,-3.6,-0.36000000000000004,4.044137154730423e-18,-0.07000000000000006
pHFC_S.pB10-low,86,-3.4,-0.36000000000000004,6.409525445911307e-18,-0.07000000000000006
pHFC_S.pB10-low,87,-3.2,-0.36000000000000004,1.0158413246131107e-17,-0.07000000000000006
pHFC_S.pB10-low,88,-3,-0.36000000000000004,1.61e-17,-0.07000000000000006
pHFC_S.pB10-low,89,-2.8,-0.36000000000000004,2.5516780398623936e-17,-0.07000000000000006
pHFC_S.pB10-low,90,-2.5999999999999996,-0.36000000000000004,4.044137154730427e-17,-0.07000000000000006
pHFC_S.pB10-low,91,-2.4,-0.36000000000000004,6.409525445911307e-17,-0.07000000000000006
pHFC_S.pB10-low,92,-2.2,-0.36000000000000004,1.0158413246131107e-16,-0.07000000000000006
pHFC_S.pB10-low,93,-2,-0.36000000000000004,1.61e-16,-0.07000000000000006
pHFC_S.pB10-low,94,-1.7999999999999998,-0.36000000000000004,2.5516780398623935e-16,-0.07000000000000006
pHFC_S.pB10-low,95,-1.5999999999999996,-0.36000000000000004,4.0441371547304273e-16,-0.07000000000000006
pHFC_S.pB10-low,96,-1.4,-0.36000000000000004,6.409525445911307e-16,-0.07000000000000006
pHFC_S.pB10-low,97,-1.1999999999999997,-0.36000000000000004,1.0158413246131116e-15,-0.07000000000000006
pHFC_S.pB10-low,98,-1,-0.36000000000000004,1.61e-15,-0.07000000000000006
pHFC_S.pB10-low,99,-0.7999999999999998,-0.36000000000000004,2.551678039862394e-15,-0.07000000000000006
