"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"985",1.4,1,"conj","M2",4.2578399063483,"2","M"
"986",1.4,1,"conj","F2",16230036.7199026,"2","F"
"987",1.4,1,"conj","C",986568707.529191,"C","C"
"988",1.41,1,"conj","A1",149817.333407768,"1","A"
"989",1.41,1,"conj","M1",17218058.7922475,"1","M"
"990",1.41,1,"conj","F1",0,"1","F"
"991",1.41,1,"conj","A2",25.4898546176242,"2","A"
"992",1.41,1,"conj","M2",4.31286028180858,"2","M"
"993",1.41,1,"conj","F2",16286271.5746706,"2","F"
"994",1.41,1,"conj","C",986445822.496959,"C","C"
"995",1.42,1,"conj","A1",150247.443475058,"1","A"
"996",1.42,1,"conj","M1",17284535.3220861,"1","M"
"997",1.42,1,"conj","F1",0,"1","F"
"998",1.42,1,"conj","A2",25.7925038672037,"2","A"
"999",1.42,1,"conj","M2",4.36837616734488,"2","M"
"1000",1.42,1,"conj","F2",16342701.204165,"2","F"
"1001",1.42,1,"conj","C",986322485.869394,"C","C"
"1002",1.43,1,"conj","A1",150678.787802555,"1","A"
"1003",1.43,1,"conj","M1",17351268.4248137,"1","M"
"1004",1.43,1,"conj","F1",0,"1","F"
"1005",1.43,1,"conj","A2",26.0974777603633,"2","A"
"1006",1.43,1,"conj","M2",4.42439155226359,"2","M"
"1007",1.43,1,"conj","F2",16399326.2824791,"2","F"
"1008",1.43,1,"conj","C",986198695.983036,"C","C"
"1009",1.44,1,"conj","A1",151111.369928453,"1","A"
"1010",1.44,1,"conj","M1",17418259.0900459,"1","M"
"1011",1.44,1,"conj","F1",0,"1","F"
"1012",1.44,1,"conj","A2",26.4047922019769,"2","A"
"1013",1.44,1,"conj","M2",4.4809104564917,"2","M"
"1014",1.44,1,"conj","F2",16456147.486035,"2","F"
"1015",1.44,1,"conj","C",986074451.168288,"C","C"
"1016",1.45,1,"conj","A1",151545.193401065,"1","A"
"1017",1.45,1,"conj","M1",17485508.3112104,"1","M"
"1018",1.45,1,"conj","F1",0,"1","F"
"1019",1.45,1,"conj","A2",26.7144632010722,"2","A"
"1020",1.45,1,"conj","M2",4.53793693080637,"2","M"
"1021",1.45,1,"conj","F2",16513165.4935919,"2","F"
"1022",1.45,1,"conj","C",985949749.749397,"C","C"
"1023",1.46,1,"conj","A1",151980.261778849,"1","A"
"1024",1.46,1,"conj","M1",17553017.0855609,"1","M"
"1025",1.46,1,"conj","F1",0,"1","F"
"1026",1.46,1,"conj","A2",27.0265068714992,"2","A"
"1027",1.46,1,"conj","M2",4.59547505706635,"2","M"
"1028",1.46,1,"conj","F2",16570380.9862542,"2","F"
"1029",1.46,1,"conj","C",985824590.044424,"C","C"
"1030",1.47,1,"conj","A1",152416.578630437,"1","A"
"1031",1.47,1,"conj","M1",17620786.4141928,"1","M"
"1032",1.47,1,"conj","F1",0,"1","F"
"1033",1.47,1,"conj","A2",27.3409394326042,"2","A"
"1034",1.47,1,"conj","M2",4.65352894844506,"2","M"
"1035",1.47,1,"conj","F2",16627794.6474791,"2","F"
"1036",1.47,1,"conj","C",985698970.36523,"C","C"
"1037",1.48,1,"conj","A1",152854.147534667,"1","A"
"1038",1.48,1,"conj","M1",17688817.302057,"1","M"
"1039",1.48,1,"conj","F1",0,"1","F"
"1040",1.48,1,"conj","A2",27.6577772099071,"2","A"
"1041",1.48,1,"conj","M2",4.71210274966538,"2","M"
"1042",1.48,1,"conj","F2",16685407.1630853,"2","F"
"1043",1.48,1,"conj","C",985572889.017443,"C","C"
"1044",1.49,1,"conj","A1",153292.972080607,"1","A"
"1045",1.49,1,"conj","M1",17757110.7579753,"1","M"
"1046",1.49,1,"conj","F1",0,"1","F"
"1047",1.49,1,"conj","A2",27.9770366357839,"2","A"
"1048",1.49,1,"conj","M2",4.77120063723623,"2","M"
"1049",1.49,1,"conj","F2",16743219.2212607,"2","F"
"1050",1.49,1,"conj","C",985446344.300446,"C","C"
"1051",1.5,1,"conj","A1",153733.055867589,"1","A"
"1052",1.5,1,"conj","M1",17825667.7946551,"1","M"
"1053",1.5,1,"conj","F1",0,"1","F"
"1054",1.5,1,"conj","A2",28.2987342501528,"2","A"
"1055",1.5,1,"conj","M2",4.83082681969085,"2","M"
"1056",1.5,1,"conj","F2",16801231.5125707,"2","F"
"1057",1.5,1,"conj","C",985319334.507346,"C","C"
"1058",1.51,1,"conj","A1",154174.402505234,"1","A"
"1059",1.51,1,"conj","M1",17894489.4287042,"1","M"
"1060",1.51,1,"conj","F1",0,"1","F"
"1061",1.51,1,"conj","A2",28.6228867011653,"2","A"
"1062",1.51,1,"conj","M2",4.89098553782687,"2","M"
"1063",1.51,1,"conj","F2",16859444.7299665,"2","F"
"1064",1.51,1,"conj","C",985191857.924952,"C","C"
"1065",1.52,1,"conj","A1",154617.015613484,"1","A"
"1066",1.52,1,"conj","M1",17963576.680646,"1","M"
"1067",1.52,1,"conj","F1",0,"1","F"
"1068",1.52,1,"conj","A2",28.9495107459008,"2","A"
"1069",1.52,1,"conj","M2",4.95168106494819,"2","M"
"1070",1.52,1,"conj","F2",16917859.568793,"2","F"
"1071",1.52,1,"conj","C",985063912.833756,"C","C"
"1072",1.53,1,"conj","A1",155060.898822629,"1","A"
"1073",1.53,1,"conj","M1",18032930.5749343,"1","M"
"1074",1.53,1,"conj","F1",0,"1","F"
"1075",1.53,1,"conj","A2",29.278623251067,"2","A"
"1076",1.53,1,"conj","M2",5.01291770710856,"2","M"
"1077",1.53,1,"conj","F2",16976476.7267974,"2","F"
"1078",1.53,1,"conj","C",984935497.507905,"C","C"
"1079",1.54,1,"conj","A1",155506.055773341,"1","A"
"1080",1.54,1,"conj","M1",18102552.1399685,"1","M"
"1081",1.54,1,"conj","F1",0,"1","F"
"1082",1.54,1,"conj","A2",29.6102411937031,"2","A"
"1083",1.54,1,"conj","M2",5.07469980335707,"2","M"
"1084",1.54,1,"conj","F2",17035296.9041371,"2","F"
"1085",1.54,1,"conj","C",984806610.21518,"C","C"
"1086",1.55,1,"conj","A1",155952.490116696,"1","A"
"1087",1.55,1,"conj","M1",18172442.4081091,"1","M"
"1088",1.55,1,"conj","F1",0,"1","F"
"1089",1.55,1,"conj","A2",29.9443816618891,"2","A"
"1090",1.55,1,"conj","M2",5.13703172598539,"2","M"
"1091",1.55,1,"conj","F2",17094320.8033885,"2","F"
"1092",1.55,1,"conj","C",984677249.216973,"C","C"
"1093",1.56,1,"conj","A1",156400.205514211,"1","A"
"1094",1.56,1,"conj","M1",18242602.415692,"1","M"
"1095",1.56,1,"conj","F1",0,"1","F"
"1096",1.56,1,"conj","A2",30.2810618554583,"2","A"
"1097",1.56,1,"conj","M2",5.19991788077688,"2","M"
"1098",1.56,1,"conj","F2",17153549.1295547,"2","F"
"1099",1.56,1,"conj","C",984547412.76826,"C","C"
"1100",1.57,1,"conj","A1",156849.205637869,"1","A"
"1101",1.57,1,"conj","M1",18313033.203045,"1","M"
"1102",1.57,1,"conj","F1",0,"1","F"
"1103",1.57,1,"conj","A2",30.6202990867151,"2","A"
"1104",1.57,1,"conj","M2",5.2633627072575,"2","M"
"1105",1.57,1,"conj","F2",17212982.5900742,"2","F"
"1106",1.57,1,"conj","C",984417099.117581,"C","C"
"1107",1.58,1,"conj","A1",157299.494170151,"1","A"
"1108",1.58,1,"conj","M1",18383735.8145018,"1","M"
"1109",1.58,1,"conj","F1",0,"1","F"
"1110",1.58,1,"conj","A2",30.9621107811571,"2","A"
"1111",1.58,1,"conj","M2",5.32737067894859,"2","M"
"1112",1.58,1,"conj","F2",17272621.8948294,"2","F"
"1113",1.58,1,"conj","C",984286306.507017,"C","C"
"1114",1.59,1,"conj","A1",157751.074804064,"1","A"
"1115",1.59,1,"conj","M1",18454711.2984186,"1","M"
"1116",1.59,1,"conj","F1",0,"1","F"
"1117",1.59,1,"conj","A2",31.3065144782018,"2","A"
"1118",1.59,1,"conj","M2",5.39194630362161,"2","M"
"1119",1.59,1,"conj","F2",17332467.7561546,"2","F"
"1120",1.59,1,"conj","C",984155033.172162,"C","C"
"1121",1.6,1,"conj","A1",158203.951243172,"1","A"
"1122",1.6,1,"conj","M1",18525960.7071887,"1","M"
"1123",1.6,1,"conj","F1",0,"1","F"
"1124",1.6,1,"conj","A2",31.6535278319182,"2","A"
"1125",1.6,1,"conj","M2",5.45709412355459,"2","M"
"1126",1.6,1,"conj","F2",17392520.8888451,"2","F"
"1127",1.6,1,"conj","C",984023277.342101,"C","C"
"1128",1.61,1,"conj","A1",158658.127201627,"1","A"
"1129",1.61,1,"conj","M1",18597485.0972583,"1","M"
"1130",1.61,1,"conj","F1",0,"1","F"
"1131",1.61,1,"conj","A2",32.0031686117623,"2","A"
"1132",1.61,1,"conj","M2",5.52281871579066,"2","M"
"1133",1.61,1,"conj","F2",17452782.0101647,"2","F"
"1134",1.61,1,"conj","C",983891037.239388,"C","C"
"1135",1.62,1,"conj","A1",159113.606404196,"1","A"
"1136",1.62,1,"conj","M1",18669285.5291422,"1","M"
"1137",1.62,1,"conj","F1",0,"1","F"
"1138",1.62,1,"conj","A2",32.3554547033184,"2","A"
"1139",1.62,1,"conj","M2",5.58912469239837,"2","M"
"1140",1.62,1,"conj","F2",17513251.8398551,"2","F"
"1141",1.62,1,"conj","C",983758311.080019,"C","C"
"1142",1.63,1,"conj","A1",159570.392586295,"1","A"
"1143",1.63,1,"conj","M1",18741363.0674391,"1","M"
"1144",1.63,1,"conj","F1",0,"1","F"
"1145",1.63,1,"conj","A2",32.7104041090439,"2","A"
"1146",1.63,1,"conj","M2",5.65601670073401,"2","M"
"1147",1.63,1,"conj","F2",17573931.1001439,"2","F"
"1148",1.63,1,"conj","C",983625097.07341,"C","C"
"1149",1.64,1,"conj","A1",160028.489494016,"1","A"
"1150",1.64,1,"conj","M1",18813718.7808476,"1","M"
"1151",1.64,1,"conj","F1",0,"1","F"
"1152",1.64,1,"conj","A2",33.0680349490201,"2","A"
"1153",1.64,1,"conj","M2",5.72349942370581,"2","M"
"1154",1.64,1,"conj","F2",17634820.5157535,"2","F"
"1155",1.64,1,"conj","C",983491393.422371,"C","C"
"1156",1.65,1,"conj","A1",160487.900884159,"1","A"
"1157",1.65,1,"conj","M1",18886353.7421817,"1","M"
"1158",1.65,1,"conj","F1",0,"1","F"
"1159",1.65,1,"conj","A2",33.4283654617065,"2","A"
"1160",1.65,1,"conj","M2",5.79157758004016,"2","M"
"1161",1.65,1,"conj","F2",17695920.8139092,"2","F"
"1162",1.65,1,"conj","C",983357198.323082,"C","C"
"1163",1.66,1,"conj","A1",160948.630524262,"1","A"
"1164",1.66,1,"conj","M1",18959269.0283867,"1","M"
"1165",1.66,1,"conj","F1",0,"1","F"
"1166",1.66,1,"conj","A2",33.7914140047008,"2","A"
"1167",1.66,1,"conj","M2",5.86025592454974,"2","M"
"1168",1.66,1,"conj","F2",17757232.7243484,"2","F"
"1169",1.66,1,"conj","C",983222509.965071,"C","C"
"1170",1.67,1,"conj","A1",161410.68219263,"1","A"
"1171",1.67,1,"conj","M1",19032465.7205551,"1","M"
"1172",1.67,1,"conj","F1",0,"1","F"
"1173",1.67,1,"conj","A2",34.1571990555036,"2","A"
"1174",1.67,1,"conj","M2",5.92953924840367,"2","M"
"1175",1.67,1,"conj","F2",17818756.9793287,"2","F"
"1176",1.67,1,"conj","C",983087326.531185,"C","C"
"1177",1.68,1,"conj","A1",161874.05967837,"1","A"
"1178",1.68,1,"conj","M1",19105944.9039425,"1","M"
"1179",1.68,1,"conj","F1",0,"1","F"
"1180",1.68,1,"conj","A2",34.5257392122876,"2","A"
"1181",1.68,1,"conj","M2",5.99943237939969,"2","M"
"1182",1.68,1,"conj","F2",17880494.3136369,"2","F"
"1183",1.68,1,"conj","C",982951646.197571,"C","C"
"1184",1.69,1,"conj","A1",162338.766781416,"1","A"
"1185",1.69,1,"conj","M1",19179707.6679833,"1","M"
"1186",1.69,1,"conj","F1",0,"1","F"
"1187",1.69,1,"conj","A2",34.8970531946719,"2","A"
"1188",1.69,1,"conj","M2",6.06994018223825,"2","M"
"1189",1.69,1,"conj","F2",17942445.4645977,"2","F"
"1190",1.69,1,"conj","C",982815467.133644,"C","C"
"1191",1.7,1,"conj","A1",162804.807312563,"1","A"
"1192",1.7,1,"conj","M1",19253755.1063073,"1","M"
"1193",1.7,1,"conj","F1",0,"1","F"
"1194",1.7,1,"conj","A2",35.2711598445014,"2","A"
"1195",1.7,1,"conj","M2",6.14106755879874,"2","M"
"1196",1.7,1,"conj","F2",18004611.1720822,"2","F"
"1197",1.7,1,"conj","C",982678787.502071,"C","C"
"1198",1.71,1,"conj","A1",163272.185093497,"1","A"
"1199",1.71,1,"conj","M1",19328088.3167552,"1","M"
"1200",1.71,1,"conj","F1",0,"1","F"
"1201",1.71,1,"conj","A2",35.6480781266306,"2","A"
"1202",1.71,1,"conj","M2",6.21281944841771,"2","M"
"1203",1.71,1,"conj","F2",18066992.1785169,"2","F"
"1204",1.71,1,"conj","C",982541605.458737,"C","C"
"1205",1.72,1,"conj","A1",163740.903956827,"1","A"
"1206",1.72,1,"conj","M1",19402708.4013954,"1","M"
"1207",1.72,1,"conj","F1",0,"1","F"
"1208",1.72,1,"conj","A2",36.0278271297135,"2","A"
"1209",1.72,1,"conj","M2",6.28520082816916,"2","M"
"1210",1.72,1,"conj","F2",18129589.2288922,"2","F"
"1211",1.72,1,"conj","C",982403919.152728,"C","C"
"1212",1.73,1,"conj","A1",164210.967746115,"1","A"
"1213",1.73,1,"conj","M1",19477616.4665396,"1","M"
"1214",1.73,1,"conj","F1",0,"1","F"
"1215",1.73,1,"conj","A2",36.4104260669968,"2","A"
"1216",1.73,1,"conj","M2",6.35821671314689,"2","M"
"1217",1.73,1,"conj","F2",18192403.0707715,"2","F"
"1218",1.73,1,"conj","C",982265726.7263,"C","C"
"1219",1.74,1,"conj","A1",164682.380315906,"1","A"
"1220",1.74,1,"conj","M1",19552813.6227595,"1","M"
"1221",1.74,1,"conj","F1",0,"1","F"
"1222",1.74,1,"conj","A2",36.7958942771203,"2","A"
"1223",1.74,1,"conj","M2",6.43187215674894,"2","M"
"1224",1.74,1,"conj","F2",18255434.4543,"2","F"
"1225",1.74,1,"conj","C",982127026.314858,"C","C"
"1226",1.75,1,"conj","A1",165155.145531762,"1","A"
"1227",1.75,1,"conj","M1",19628300.9849029,"1","M"
"1228",1.75,1,"conj","F1",0,"1","F"
"1229",1.75,1,"conj","A2",37.18425122492,"2","A"
"1230",1.75,1,"conj","M2",6.50617225096419,"2","M"
"1231",1.75,1,"conj","F2",18318684.1322136,"2","F"
"1232",1.75,1,"conj","C",981987816.046928,"C","C"
"1233",1.76,1,"conj","A1",165629.267270289,"1","A"
"1234",1.76,1,"conj","M1",19704079.6721104,"1","M"
"1235",1.76,1,"conj","F1",0,"1","F"
"1236",1.76,1,"conj","A2",37.5755165022385,"2","A"
"1237",1.76,1,"conj","M2",6.58112212666097,"2","M"
"1238",1.76,1,"conj","F2",18382152.8598474,"2","F"
"1239",1.76,1,"conj","C",981848094.044133,"C","C"
"1240",1.77,1,"conj","A1",166104.749419173,"1","A"
"1241",1.77,1,"conj","M1",19780150.8078315,"1","M"
"1242",1.77,1,"conj","F1",0,"1","F"
"1243",1.77,1,"conj","A2",37.9697098287392,"2","A"
"1244",1.77,1,"conj","M2",6.65672695387792,"2","M"
"1245",1.77,1,"conj","F2",18445841.3951452,"2","F"
"1246",1.77,1,"conj","C",981707858.421167,"C","C"
"1247",1.78,1,"conj","A1",166581.59587721,"1","A"
"1248",1.78,1,"conj","M1",19856515.5198414,"1","M"
"1249",1.78,1,"conj","F1",0,"1","F"
"1250",1.78,1,"conj","A2",38.366851052726,"2","A"
"1251",1.78,1,"conj","M2",6.73299194211693,"2","M"
"1252",1.78,1,"conj","F2",18509750.4986683,"2","F"
"1253",1.78,1,"conj","C",981567107.28577,"C","C"
"1254",1.79,1,"conj","A1",167059.810554334,"1","A"
"1255",1.79,1,"conj","M1",19933174.9402577,"1","M"
"1256",1.79,1,"conj","F1",0,"1","F"
"1257",1.79,1,"conj","A2",38.7669601519683,"2","A"
"1258",1.79,1,"conj","M2",6.80992234063827,"2","M"
"1259",1.79,1,"conj","F2",18573880.9336042,"2","F"
"1260",1.79,1,"conj","C",981425838.738701,"C","C"
"1261",1.8,1,"conj","A1",167539.397371654,"1","A"
"1262",1.8,1,"conj","M1",20010130.2055567,"1","M"
"1263",1.8,1,"conj","F1",0,"1","F"
"1264",1.8,1,"conj","A2",39.1700572345313,"2","A"
"1265",1.8,1,"conj","M2",6.8875234387579,"2","M"
"1266",1.8,1,"conj","F2",18638233.465776,"2","F"
"1267",1.8,1,"conj","C",981284050.873715,"C","C"
"1268",1.81,1,"conj","A1",168020.360261481,"1","A"
"1269",1.81,1,"conj","M1",20087382.4565904,"1","M"
"1270",1.81,1,"conj","F1",0,"1","F"
"1271",1.81,1,"conj","A2",39.5761625396116,"2","A"
"1272",1.81,1,"conj","M2",6.96580056614698,"2","M"
"1273",1.81,1,"conj","F2",18702808.8636514,"2","F"
"1274",1.81,1,"conj","C",981141741.777534,"C","C"
"1275",1.82,1,"conj","A1",168502.703167364,"1","A"
"1276",1.82,1,"conj","M1",20164932.8386033,"1","M"
"1277",1.82,1,"conj","F1",0,"1","F"
"1278",1.82,1,"conj","A2",39.9852964383777,"2","A"
"1279",1.82,1,"conj","M2",7.04475909313358,"2","M"
"1280",1.82,1,"conj","F2",18767607.8983515,"2","F"
"1281",1.82,1,"conj","C",980998909.529822,"C","C"
"1282",1.83,1,"conj","A1",168986.430044119,"1","A"
"1283",1.83,1,"conj","M1",20242782.5012489,"1","M"
"1284",1.83,1,"conj","F1",0,"1","F"
"1285",1.83,1,"conj","A2",40.3974794348164,"2","A"
"1286",1.83,1,"conj","M2",7.12440443100665,"2","M"
"1287",1.83,1,"conj","F2",18832631.3436603,"2","F"
"1288",1.83,1,"conj","C",980855552.203163,"C","C"
"1289",1.84,1,"conj","A1",169471.54485786,"1","A"
"1290",1.84,1,"conj","M1",20320932.5986072,"1","M"
"1291",1.84,1,"conj","F1",0,"1","F"
"1292",1.84,1,"conj","A2",40.8127321665842,"2","A"
"1293",1.84,1,"conj","M2",7.20474203232224,"2","M"
"1294",1.84,1,"conj","F2",18897879.9760337,"2","F"
"1295",1.84,1,"conj","C",980711667.863027,"C","C"
"1296",1.85,1,"conj","A1",169958.051586036,"1","A"
"1297",1.85,1,"conj","M1",20399384.2892013,"1","M"
"1298",1.85,1,"conj","F1",0,"1","F"
"1299",1.85,1,"conj","A2",41.2310754058643,"2","A"
"1300",1.85,1,"conj","M2",7.28577739121193,"2","M"
"1301",1.85,1,"conj","F2",18963354.5746084,"2","F"
"1302",1.85,1,"conj","C",980567254.567751,"C","C"
"1303",1.86,1,"conj","A1",170445.954217456,"1","A"
"1304",1.86,1,"conj","M1",20478138.7360144,"1","M"
"1305",1.86,1,"conj","F1",0,"1","F"
"1306",1.86,1,"conj","A2",41.652530060229,"2","A"
"1307",1.86,1,"conj","M2",7.36751604369358,"2","M"
"1308",1.86,1,"conj","F2",19029055.9212117,"2","F"
"1309",1.86,1,"conj","C",980422310.36851,"C","C"
"1310",1.87,1,"conj","A1",170935.256752329,"1","A"
"1311",1.87,1,"conj","M1",20557197.106507,"1","M"
"1312",1.87,1,"conj","F1",0,"1","F"
"1313",1.87,1,"conj","A2",42.0771171735075,"2","A"
"1314",1.87,1,"conj","M2",7.44996356798441,"2","M"
"1315",1.87,1,"conj","F2",19094984.8003703,"2","F"
"1316",1.87,1,"conj","C",980276833.30929,"C","C"
"1317",1.88,1,"conj","A1",171425.963202289,"1","A"
"1318",1.88,1,"conj","M1",20636560.5726343,"1","M"
"1319",1.88,1,"conj","F1",0,"1","F"
"1320",1.88,1,"conj","A2",42.5048579266592,"2","A"
"1321",1.88,1,"conj","M2",7.53312558481633,"2","M"
"1322",1.88,1,"conj","F2",19161141.9993198,"2","F"
"1323",1.88,1,"conj","C",980130821.42686,"C","C"
"1324",1.89,1,"conj","A1",171918.077590434,"1","A"
"1325",1.89,1,"conj","M1",20716230.3108631,"1","M"
"1326",1.89,1,"conj","F1",0,"1","F"
"1327",1.89,1,"conj","A2",42.9357736386529,"2","A"
"1328",1.89,1,"conj","M2",7.61700775775364,"2","M"
"1329",1.89,1,"conj","F2",19227528.3080136,"2","F"
"1330",1.89,1,"conj","C",979984272.750751,"C","C"
"1331",1.9,1,"conj","A1",172411.603951351,"1","A"
"1332",1.9,1,"conj","M1",20796207.5021894,"1","M"
"1333",1.9,1,"conj","F1",0,"1","F"
"1334",1.9,1,"conj","A2",43.3698857673511,"2","A"
"1335",1.9,1,"conj","M2",7.70161579351305,"2","M"
"1336",1.9,1,"conj","F2",19294144.5191331,"2","F"
"1337",1.9,1,"conj","C",979837185.303225,"C","C"
"1338",1.91,1,"conj","A1",172906.546331158,"1","A"
"1339",1.91,1,"conj","M1",20876493.3321554,"1","M"
"1340",1.91,1,"conj","F1",0,"1","F"
"1341",1.91,1,"conj","A2",43.8072159104003,"2","A"
"1342",1.91,1,"conj","M2",7.78695544228612,"2","M"
"1343",1.91,1,"conj","F2",19360991.4280959,"2","F"
"1344",1.91,1,"conj","C",979689557.099246,"C","C"
"1345",1.92,1,"conj","A1",173402.908787527,"1","A"
"1346",1.92,1,"conj","M1",20957088.9908675,"1","M"
"1347",1.92,1,"conj","F1",0,"1","F"
"1348",1.92,1,"conj","A2",44.2477858061265,"2","A"
"1349",1.92,1,"conj","M2",7.87303249806402,"2","M"
"1350",1.92,1,"conj","F2",19428069.8330664,"2","F"
"1351",1.92,1,"conj","C",979541386.14646,"C","C"
"1352",1.93,1,"conj","A1",173900.695389724,"1","A"
"1353",1.93,1,"conj","M1",21037995.673013,"1","M"
"1354",1.93,1,"conj","F1",0,"1","F"
"1355",1.93,1,"conj","A2",44.691617334437,"2","A"
"1356",1.93,1,"conj","M2",7.95985279896474,"2","M"
"1357",1.93,1,"conj","F2",19495380.5349644,"2","F"
"1358",1.93,1,"conj","C",979392670.445163,"C","C"
"1359",1.94,1,"conj","A1",174399.910218638,"1","A"
"1360",1.94,1,"conj","M1",21119214.5778788,"1","M"
"1361",1.94,1,"conj","F1",0,"1","F"
"1362",1.94,1,"conj","A2",45.1387325177274,"2","A"
"1363",1.94,1,"conj","M2",8.04742222756265,"2","M"
"1364",1.94,1,"conj","F2",19562924.3374747,"2","F"
"1365",1.94,1,"conj","C",979243407.988273,"C","C"
"1366",1.95,1,"conj","A1",174900.557366815,"1","A"
"1367",1.95,1,"conj","M1",21200746.9093677,"1","M"
"1368",1.95,1,"conj","F1",0,"1","F"
"1369",1.95,1,"conj","A2",45.5891535217947,"2","A"
"1370",1.95,1,"conj","M2",8.13574671122062,"2","M"
"1371",1.95,1,"conj","F2",19630702.0470571,"2","F"
"1372",1.95,1,"conj","C",979093596.761308,"C","C"
"1373",1.96,1,"conj","A1",175402.640938492,"1","A"
"1374",1.96,1,"conj","M1",21282593.8760174,"1","M"
"1375",1.96,1,"conj","F1",0,"1","F"
"1376",1.96,1,"conj","A2",46.0429026567561,"2","A"
"1377",1.96,1,"conj","M2",8.22483222242444,"2","M"
"1378",1.96,1,"conj","F2",19698714.4729552,"2","F"
"1379",1.96,1,"conj","C",978943234.742354,"C","C"
"1380",1.97,1,"conj","A1",175906.165049628,"1","A"
"1381",1.97,1,"conj","M1",21364756.6910173,"1","M"
"1382",1.97,1,"conj","F1",0,"1","F"
"1383",1.97,1,"conj","A2",46.5000023779734,"2","A"
"1384",1.97,1,"conj","M2",8.31468477911982,"2","M"
"1385",1.97,1,"conj","F2",19766962.4272066,"2","F"
"1386",1.97,1,"conj","C",978792319.902039,"C","C"
"1387",1.98,1,"conj","A1",176411.13382794,"1","A"
"1388",1.98,1,"conj","M1",21447236.5722268,"1","M"
"1389",1.98,1,"conj","F1",0,"1","F"
"1390",1.98,1,"conj","A2",46.9604752869837,"2","A"
"1391",1.98,1,"conj","M2",8.40531044505186,"2","M"
"1392",1.98,1,"conj","F2",19835446.7246522,"2","F"
"1393",1.98,1,"conj","C",978640850.203507,"C","C"
"1394",1.99,1,"conj","A1",176917.551412932,"1","A"
"1395",1.99,1,"conj","M1",21530034.7421932,"1","M"
"1396",1.99,1,"conj","F1",0,"1","F"
"1397",1.99,1,"conj","A2",47.4243441324357,"2","A"
"1398",1.99,1,"conj","M2",8.496715330107,"2","M"
"1399",1.99,1,"conj","F2",19904168.1829457,"2","F"
"1400",1.99,1,"conj","C",978488823.602389,"C","C"
"1401",2,1,"conj","A1",177425.421955934,"1","A"
"1402",2,1,"conj","M1",21613152.4281696,"1","M"
"1403",2,1,"conj","F1",0,"1","F"
"1404",2,1,"conj","A2",47.8916318110322,"2","A"
"1405",2,1,"conj","M2",8.58890559065751,"2","M"
"1406",2,1,"conj","F2",19973127.6225637,"2","F"
"1407",2,1,"conj","C",978336238.046773,"C","C"
"1408",2.01,1,"conj","A1",177934.749620131,"1","A"
"1409",2.01,1,"conj","M1",21696590.8621328,"1","M"
"1410",2.01,1,"conj","F1",0,"1","F"
"1411",2.01,1,"conj","A2",48.362361368478,"2","A"
"1412",2.01,1,"conj","M2",8.68188742990853,"2","M"
"1413",2.01,1,"conj","F2",20042325.8668148,"2","F"
"1414",2.01,1,"conj","C",978183091.477183,"C","C"
"1415",2.02,1,"conj","A1",178445.538580599,"1","A"
"1416",2.02,1,"conj","M1",21780351.2808018,"1","M"
"1417",2.02,1,"conj","F1",0,"1","F"
"1418",2.02,1,"conj","A2",48.836556000435,"2","A"
"1419",2.02,1,"conj","M2",8.77566709824769,"2","M"
"1420",2.02,1,"conj","F2",20111763.74185,"2","F"
"1421",2.02,1,"conj","C",978029381.826544,"C","C"
"1422",2.03,1,"conj","A1",178957.793024337,"1","A"
"1423",2.03,1,"conj","M1",21864434.9256556,"1","M"
"1424",2.03,1,"conj","F1",0,"1","F"
"1425",2.03,1,"conj","A2",49.3142390534817,"2","A"
"1426",2.03,1,"conj","M2",8.87025089359726,"2","M"
"1427",2.03,1,"conj","F2",20181442.0766718,"2","F"
"1428",2.03,1,"conj","C",977875107.020158,"C","C"
"1429",2.04,1,"conj","A1",179471.517150302,"1","A"
"1430",2.04,1,"conj","M1",21948843.0429516,"1","M"
"1431",2.04,1,"conj","F1",0,"1","F"
"1432",2.04,1,"conj","A2",49.7954340260805,"2","A"
"1433",2.04,1,"conj","M2",8.96564516176896,"2","M"
"1434",2.04,1,"conj","F2",20251361.7031445,"2","F"
"1435",2.04,1,"conj","C",977720264.975674,"C","C"
"1436",2.05,1,"conj","A1",179986.715169443,"1","A"
"1437",2.05,1,"conj","M1",22033576.883744,"1","M"
"1438",2.05,1,"conj","F1",0,"1","F"
"1439",2.05,1,"conj","A2",50.2801645695498,"2","A"
"1440",2.05,1,"conj","M2",9.06185629682137,"2","M"
"1441",2.05,1,"conj","F2",20321523.4560038,"2","F"
"1442",2.05,1,"conj","C",977564853.603062,"C","C"
"1443",2.06,1,"conj","A1",180503.391304734,"1","A"
"1444",2.06,1,"conj","M1",22118637.703902,"1","M"
"1445",2.06,1,"conj","F1",0,"1","F"
"1446",2.06,1,"conj","A2",50.7684544890432,"2","A"
"1447",2.06,1,"conj","M2",9.15889074141996,"2","M"
"1448",2.06,1,"conj","F2",20391928.1728666,"2","F"
"1449",2.06,1,"conj","C",977408870.804581,"C","C"
"1450",2.07,1,"conj","A1",181021.549791208,"1","A"
"1451",2.07,1,"conj","M1",22204026.7641287,"1","M"
"1452",2.07,1,"conj","F1",0,"1","F"
"1453",2.07,1,"conj","A2",51.2603277445344,"2","A"
"1454",2.07,1,"conj","M2",9.25675498719981,"2","M"
"1455",2.07,1,"conj","F2",20462576.6942413,"2","F"
