"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"13869",235.69,4,"conj","M1",98.518649647411,"1","M"
"13870",235.69,4,"conj","F1",50625698.1200653,"1","F"
"13871",235.69,4,"conj","A2",34183.2187124779,"2","A"
"13872",235.69,4,"conj","M2",60859687.5962502,"2","M"
"13873",235.69,4,"conj","F2",0,"2","F"
"13874",235.69,4,"conj","C",908480294.960366,"C","C"
"13875",235.7,4,"conj","A1",37.8563811207415,"1","A"
"13876",235.7,4,"conj","M1",99.3253417873705,"1","M"
"13877",235.7,4,"conj","F1",50800958.3098781,"1","F"
"13878",235.7,4,"conj","A2",34281.2707494002,"2","A"
"13879",235.7,4,"conj","M2",61094456.1876328,"2","M"
"13880",235.7,4,"conj","F2",0,"2","F"
"13881",235.7,4,"conj","C",908070167.050017,"C","C"
"13882",235.71,4,"conj","A1",38.1286112619354,"1","A"
"13883",235.71,4,"conj","M1",100.13827032374,"1","M"
"13884",235.71,4,"conj","F1",50976824.3628643,"1","F"
"13885",235.71,4,"conj","A2",34379.6035578096,"2","A"
"13886",235.71,4,"conj","M2",61330129.249025,"2","M"
"13887",235.71,4,"conj","F2",0,"2","F"
"13888",235.71,4,"conj","C",907658528.517672,"C","C"
"13889",235.72,4,"conj","A1",38.4026584445204,"1","A"
"13890",235.72,4,"conj","M1",100.957482158753,"1","M"
"13891",235.72,4,"conj","F1",51153298.3664632,"1","F"
"13892",235.72,4,"conj","A2",34478.2179380817,"2","A"
"13893",235.72,4,"conj","M2",61566710.2551816,"2","M"
"13894",235.72,4,"conj","F2",0,"2","F"
"13895",235.72,4,"conj","C",907245373.800277,"C","C"
"13896",235.73,4,"conj","A1",38.6785344291525,"1","A"
"13897",235.73,4,"conj","M1",101.783024542162,"1","M"
"13898",235.73,4,"conj","F1",51330382.4152482,"1","F"
"13899",235.73,4,"conj","A2",34577.114692846,"2","A"
"13900",235.73,4,"conj","M2",61804202.6941217,"2","M"
"13901",235.73,4,"conj","F2",0,"2","F"
"13902",235.73,4,"conj","C",906830697.314379,"C","C"
"13903",235.74,4,"conj","A1",38.9562510514715,"1","A"
"13904",235.74,4,"conj","M1",102.614945073776,"1","M"
"13905",235.74,4,"conj","F1",51508078.6109493,"1","F"
"13906",235.74,4,"conj","A2",34676.2946269908,"2","A"
"13907",235.74,4,"conj","M2",62042610.067176,"2","M"
"13908",235.74,4,"conj","F2",0,"2","F"
"13909",235.74,4,"conj","C",906414493.456052,"C","C"
"13910",235.75,4,"conj","A1",39.2358202225715,"1","A"
"13911",235.75,4,"conj","M1",103.453291706017,"1","M"
"13912",235.75,4,"conj","F1",51686389.0624743,"1","F"
"13913",235.75,4,"conj","A2",34775.7585476682,"2","A"
"13914",235.75,4,"conj","M2",62281935.8890341,"2","M"
"13915",235.75,4,"conj","F2",0,"2","F"
"13916",235.75,4,"conj","C",905996756.600832,"C","C"
"13917",235.76,4,"conj","A1",39.517253929483,"1","A"
"13918",235.76,4,"conj","M1",104.298112746531,"1","M"
"13919",235.76,4,"conj","F1",51865315.8859374,"1","F"
"13920",235.76,4,"conj","A2",34875.5072643027,"2","A"
"13921",235.76,4,"conj","M2",62522183.6877998,"2","M"
"13922",235.76,4,"conj","F2",0,"2","F"
"13923",235.76,4,"conj","C",905577481.103632,"C","C"
"13924",235.77,4,"conj","A1",39.8005642356492,"1","A"
"13925",235.77,4,"conj","M1",105.149456860778,"1","M"
"13926",235.77,4,"conj","F1",52044861.2046807,"1","F"
"13927",235.77,4,"conj","A2",34975.5415885956,"2","A"
"13928",235.77,4,"conj","M2",62763357.0050391,"2","M"
"13929",235.77,4,"conj","F2",0,"2","F"
"13930",235.77,4,"conj","C",905156661.298671,"C","C"
"13931",235.78,4,"conj","A1",40.085763281405,"1","A"
"13932",235.78,4,"conj","M1",106.007373074653,"1","M"
"13933",235.78,4,"conj","F1",52225027.1492966,"1","F"
"13934",235.78,4,"conj","A2",35075.8623345309,"2","A"
"13935",235.78,4,"conj","M2",63005459.3958274,"2","M"
"13936",235.78,4,"conj","F2",0,"2","F"
"13937",235.78,4,"conj","C",904734291.499406,"C","C"
"13938",235.79,4,"conj","A1",40.3728632844686,"1","A"
"13939",235.79,4,"conj","M1",106.871910777143,"1","M"
"13940",235.79,4,"conj","F1",52405815.8576561,"1","F"
"13941",235.79,4,"conj","A2",35176.4703183828,"2","A"
"13942",235.79,4,"conj","M2",63248494.4288062,"2","M"
"13943",235.79,4,"conj","F2",0,"2","F"
"13944",235.79,4,"conj","C",904310365.998446,"C","C"
"13945",235.8,4,"conj","A1",40.6618765404264,"1","A"
"13946",235.8,4,"conj","M1",107.743119722981,"1","M"
"13947",235.8,4,"conj","F1",52587229.4749308,"1","F"
"13948",235.8,4,"conj","A2",35277.3663587216,"2","A"
"13949",235.8,4,"conj","M2",63492465.6862309,"2","M"
"13950",235.8,4,"conj","F2",0,"2","F"
"13951",235.8,4,"conj","C",903884879.067484,"C","C"
"13952",235.81,4,"conj","A1",40.952815423221,"1","A"
"13953",235.81,4,"conj","M1",108.621050035321,"1","M"
"13954",235.81,4,"conj","F1",52769270.1536152,"1","F"
"13955",235.81,4,"conj","A2",35378.5512764179,"2","A"
"13956",235.81,4,"conj","M2",63737376.7640193,"2","M"
"13957",235.81,4,"conj","F2",0,"2","F"
"13958",235.81,4,"conj","C",903457824.957224,"C","C"
"13959",235.82,4,"conj","A1",41.2456923856523,"1","A"
"13960",235.82,4,"conj","M1",109.505752208458,"1","M"
"13961",235.82,4,"conj","F1",52951940.0535556,"1","F"
"13962",235.82,4,"conj","A2",35480.0258946517,"2","A"
"13963",235.82,4,"conj","M2",63983231.2718081,"2","M"
"13964",235.82,4,"conj","F2",0,"2","F"
"13965",235.82,4,"conj","C",903029197.897298,"C","C"
"13966",235.83,4,"conj","A1",41.5405199598713,"1","A"
"13967",235.83,4,"conj","M1",110.397277110538,"1","M"
"13968",235.83,4,"conj","F1",53135241.3419719,"1","F"
"13969",235.83,4,"conj","A2",35581.7910389175,"2","A"
"13970",235.83,4,"conj","M2",64230032.8330015,"2","M"
"13971",235.83,4,"conj","F2",0,"2","F"
"13972",235.83,4,"conj","C",902598992.096191,"C","C"
"13973",235.84,4,"conj","A1",41.8373107578777,"1","A"
"13974",235.84,4,"conj","M1",111.295675986287,"1","M"
"13975",235.84,4,"conj","F1",53319176.1934809,"1","F"
"13976",235.84,4,"conj","A2",35683.8475370287,"2","A"
"13977",235.84,4,"conj","M2",64477785.0848205,"2","M"
"13978",235.84,4,"conj","F2",0,"2","F"
"13979",235.84,4,"conj","C",902167201.741176,"C","C"
"13980",235.85,4,"conj","A1",42.1360774720297,"1","A"
"13981",235.85,4,"conj","M1",112.201000459797,"1","M"
"13982",235.85,4,"conj","F1",53503746.7901242,"1","F"
"13983",235.85,4,"conj","A2",35786.1962191269,"2","A"
"13984",235.85,4,"conj","M2",64726491.6783595,"2","M"
"13985",235.85,4,"conj","F2",0,"2","F"
"13986",235.85,4,"conj","C",901733820.99822,"C","C"
"13987",235.86,4,"conj","A1",42.4368328755478,"1","A"
"13988",235.86,4,"conj","M1",113.113302537294,"1","M"
"13989",235.86,4,"conj","F1",53688955.3213916,"1","F"
"13990",235.86,4,"conj","A2",35888.8379176867,"2","A"
"13991",235.86,4,"conj","M2",64976156.2786363,"2","M"
"13992",235.86,4,"conj","F2",0,"2","F"
"13993",235.86,4,"conj","C",901298844.01192,"C","C"
"13994",235.87,4,"conj","A1",42.7395898230213,"1","A"
"13995",235.87,4,"conj","M1",114.032634609925,"1","M"
"13996",235.87,4,"conj","F1",53874803.9842434,"1","F"
"13997",235.87,4,"conj","A2",35991.7734675208,"2","A"
"13998",235.87,4,"conj","M2",65226782.5646405,"2","M"
"13999",235.87,4,"conj","F2",0,"2","F"
"14000",235.87,4,"conj","C",900862264.905425,"C","C"
"14001",235.88,4,"conj","A1",43.044361250928,"1","A"
"14002",235.88,4,"conj","M1",114.959049456608,"1","M"
"14003",235.88,4,"conj","F1",54061294.9831395,"1","F"
"14004",235.88,4,"conj","A2",36095.0037057885,"2","A"
"14005",235.88,4,"conj","M2",65478374.2293923,"2","M"
"14006",235.88,4,"conj","F2",0,"2","F"
"14007",235.88,4,"conj","C",900424077.780352,"C","C"
"14008",235.89,4,"conj","A1",43.351160178146,"1","A"
"14009",235.89,4,"conj","M1",115.892600246852,"1","M"
"14010",235.89,4,"conj","F1",54248430.5300617,"1","F"
"14011",235.89,4,"conj","A2",36198.5294720008,"2","A"
"14012",235.89,4,"conj","M2",65730934.9799906,"2","M"
"14013",235.89,4,"conj","F2",0,"2","F"
"14014",235.89,4,"conj","C",899984276.716716,"C","C"
"14015",235.9,4,"conj","A1",43.6599997064759,"1","A"
"14016",235.9,4,"conj","M1",116.83334054363,"1","M"
"14017",235.9,4,"conj","F1",54436212.8445399,"1","F"
"14018",235.9,4,"conj","A2",36302.3516080269,"2","A"
"14019",235.9,4,"conj","M2",65984468.5376681,"2","M"
"14020",235.9,4,"conj","F2",0,"2","F"
"14021",235.9,4,"conj","C",899542855.772844,"C","C"
"14022",235.91,4,"conj","A1",43.9708930211584,"1","A"
"14023",235.91,4,"conj","M1",117.781324306248,"1","M"
"14024",235.91,4,"conj","F1",54624644.1536745,"1","F"
"14025",235.91,4,"conj","A2",36406.4709580998,"2","A"
"14026",235.91,4,"conj","M2",66238978.6378401,"2","M"
"14027",235.91,4,"conj","F2",0,"2","F"
"14028",235.91,4,"conj","C",899099808.985311,"C","C"
"14029",235.92,4,"conj","A1",44.2838533914073,"1","A"
"14030",235.92,4,"conj","M1",118.736605893271,"1","M"
"14031",235.92,4,"conj","F1",54813726.6921661,"1","F"
"14032",235.92,4,"conj","A2",36510.8883688242,"2","A"
"14033",235.92,4,"conj","M2",66494469.030163,"2","M"
"14034",235.92,4,"conj","F2",0,"2","F"
"14035",235.92,4,"conj","C",898655130.368843,"C","C"
"14036",235.93,4,"conj","A1",44.5988941709358,"1","A"
"14037",235.93,4,"conj","M1",119.699240065435,"1","M"
"14038",235.93,4,"conj","F1",55003462.7023379,"1","F"
"14039",235.93,4,"conj","A2",36615.604689182,"2","A"
"14040",235.93,4,"conj","M2",66750943.4785855,"2","M"
"14041",235.93,4,"conj","F2",0,"2","F"
"14042",235.93,4,"conj","C",898208813.916254,"C","C"
"14043",235.94,4,"conj","A1",44.9160287984851,"1","A"
"14044",235.94,4,"conj","M1",120.669281988584,"1","M"
"14045",235.94,4,"conj","F1",55193854.4341598,"1","F"
"14046",235.94,4,"conj","A2",36720.6207705376,"2","A"
"14047",235.94,4,"conj","M2",67008405.7613983,"2","M"
"14048",235.94,4,"conj","F2",0,"2","F"
"14049",235.94,4,"conj","C",897760853.598361,"C","C"
"14050",235.95,4,"conj","A1",45.2352707983673,"1","A"
"14051",235.95,4,"conj","M1",121.646787236661,"1","M"
"14052",235.95,4,"conj","F1",55384904.1452773,"1","F"
"14053",235.95,4,"conj","A2",36825.9374666466,"2","A"
"14054",235.95,4,"conj","M2",67266859.671294,"2","M"
"14055",235.95,4,"conj","F2",0,"2","F"
"14056",235.95,4,"conj","C",897311243.363905,"C","C"
"14057",235.96,4,"conj","A1",45.5566337810015,"1","A"
"14058",235.96,4,"conj","M1",122.631811794682,"1","M"
"14059",235.96,4,"conj","F1",55576614.1010353,"1","F"
"14060",235.96,4,"conj","A2",36931.5556336607,"2","A"
"14061",235.96,4,"conj","M2",67526309.015418,"2","M"
"14062",235.96,4,"conj","F2",0,"2","F"
"14063",235.96,4,"conj","C",896859977.139468,"C","C"
"14064",235.97,4,"conj","A1",45.8801314434524,"1","A"
"14065",235.97,4,"conj","M1",123.624412061741,"1","M"
"14066",235.97,4,"conj","F1",55768986.5745013,"1","F"
"14067",235.97,4,"conj","A2",37037.4761301333,"2","A"
"14068",235.97,4,"conj","M2",67786757.6154195,"2","M"
"14069",235.97,4,"conj","F2",0,"2","F"
"14070",235.97,4,"conj","C",896407048.829406,"C","C"
"14071",235.98,4,"conj","A1",46.2057775699836,"1","A"
"14072",235.98,4,"conj","M1",124.62464485406,"1","M"
"14073",235.98,4,"conj","F1",55962023.8464956,"1","F"
"14074",235.98,4,"conj","A2",37143.6998170282,"2","A"
"14075",235.98,4,"conj","M2",68048209.3075113,"2","M"
"14076",235.98,4,"conj","F2",0,"2","F"
"14077",235.98,4,"conj","C",895952452.315754,"C","C"
"14078",235.99,4,"conj","A1",46.5335860326035,"1","A"
"14079",235.99,4,"conj","M1",125.632567408039,"1","M"
"14080",235.99,4,"conj","F1",56155728.2056145,"1","F"
"14081",235.99,4,"conj","A2",37250.2275577249,"2","A"
"14082",235.99,4,"conj","M2",68310667.9425219,"2","M"
"14083",235.99,4,"conj","F2",0,"2","F"
"14084",235.99,4,"conj","C",895496181.458153,"C","C"
"14085",236,4,"conj","A1",46.8635707916138,"1","A"
"14086",236,4,"conj","M1",126.648237383313,"1","M"
"14087",236,4,"conj","F1",56350101.9482543,"1","F"
"14088",236,4,"conj","A2",37357.0602180236,"2","A"
"14089",236,4,"conj","M2",68574137.3859464,"2","M"
"14090",236,4,"conj","F2",0,"2","F"
"14091",236,4,"conj","C",895038230.093774,"C","C"
"14092",236,4,"tselect","A1",23.4317853958069,"1","A"
"14093",236,4,"tselect","M1",63.3241186916567,"1","M"
"14094",236,4,"tselect","F1",0,"1","F"
"14095",236,4,"tselect","A2",0,"2","A"
"14096",236,4,"tselect","M2",0,"2","M"
"14097",236,4,"tselect","F2",0,"2","F"
"14098",236,4,"tselect","C",1e+09,"C","C"
"14099",308,4,"tselect","A1",181653.83508786,"1","A"
"14100",308,4,"tselect","M1",9818346.16491214,"1","M"
"14101",308,4,"tselect","F1",0,"1","F"
"14102",308,4,"tselect","A2",0,"2","A"
"14103",308,4,"tselect","M2",0,"2","M"
"14104",308,4,"tselect","F2",0,"2","F"
"14105",308,4,"tselect","C",1e+09,"C","C"
"14106",308,5,"tselect","A1",181653.83508786,"1","A"
"14107",308,5,"tselect","M1",9818346.16491214,"1","M"
"14108",308,5,"tselect","F1",0,"1","F"
"14109",308,5,"tselect","A2",0,"2","A"
"14110",308,5,"tselect","M2",0,"2","M"
"14111",308,5,"tselect","F2",0,"2","F"
"14112",308,5,"tselect","C",1e+09,"C","C"
"14113",308,5,"conj","A1",181653.83508786,"1","A"
"14114",308,5,"conj","M1",9818346.16491214,"1","M"
"14115",308,5,"conj","F1",0,"1","F"
"14116",308,5,"conj","A2",0,"2","A"
"14117",308,5,"conj","M2",0,"2","M"
"14118",308,5,"conj","F2",1e+07,"2","F"
"14119",308,5,"conj","C",1e+09,"C","C"
"14120",308.01,5,"conj","A1",182175.415406428,"1","A"
"14121",308.01,5,"conj","M1",9856258.59069741,"1","M"
"14122",308.01,5,"conj","F1",0,"1","F"
"14123",308.01,5,"conj","A2",0,"2","A"
"14124",308.01,5,"conj","M2",0,"2","M"
"14125",308.01,5,"conj","F2",10034653.2808744,"2","F"
"14126",308.01,5,"conj","C",999926912.52855,"C","C"
"14127",308.02,5,"conj","A1",182698.492953306,"1","A"
"14128",308.02,5,"conj","M1",9894317.38345527,"1","M"
"14129",308.02,5,"conj","F1",0,"1","F"
"14130",308.02,5,"conj","A2",0,"2","A"
"14131",308.02,5,"conj","M2",0,"2","M"
"14132",308.02,5,"conj","F2",10069426.6210261,"2","F"
"14133",308.02,5,"conj","C",999853557.131894,"C","C"
"14134",308.03,5,"conj","A1",183223.072023843,"1","A"
"14135",308.03,5,"conj","M1",9932523.10804704,"1","M"
"14136",308.03,5,"conj","F1",0,"1","F"
"14137",308.03,5,"conj","A2",0,"2","A"
"14138",308.03,5,"conj","M2",0,"2","M"
"14139",308.03,5,"conj","F2",10104320.436224,"2","F"
"14140",308.03,5,"conj","C",999779932.825094,"C","C"
"14141",308.04,5,"conj","A1",183749.156925702,"1","A"
"14142",308.04,5,"conj","M1",9970876.33151256,"1","M"
"14143",308.04,5,"conj","F1",0,"1","F"
"14144",308.04,5,"conj","A2",0,"2","A"
"14145",308.04,5,"conj","M2",0,"2","M"
"14146",308.04,5,"conj","F2",10139335.1436753,"2","F"
"14147",308.04,5,"conj","C",999706038.619583,"C","C"
"14148",308.05,5,"conj","A1",184276.751978872,"1","A"
"14149",308.05,5,"conj","M1",10009377.6230776,"1","M"
"14150",308.05,5,"conj","F1",0,"1","F"
"14151",308.05,5,"conj","A2",0,"2","A"
"14152",308.05,5,"conj","M2",0,"2","M"
"14153",308.05,5,"conj","F2",10174471.1620302,"2","F"
"14154",308.05,5,"conj","C",999631873.523152,"C","C"
"14155",308.06,5,"conj","A1",184805.861515733,"1","A"
"14156",308.06,5,"conj","M1",10048027.5541636,"1","M"
"14157",308.06,5,"conj","F1",0,"1","F"
"14158",308.06,5,"conj","A2",1.04902717621657,"2","A"
"14159",308.06,5,"conj","M2",0,"2","M"
"14160",308.06,5,"conj","F2",10209728.9113879,"2","F"
"14161",308.06,5,"conj","C",999557436.539935,"C","C"
"14162",308.07,5,"conj","A1",185336.489881067,"1","A"
"14163",308.07,5,"conj","M1",10086826.6983957,"1","M"
"14164",308.07,5,"conj","F1",0,"1","F"
"14165",308.07,5,"conj","A2",1.22951139967651,"2","A"
"14166",308.07,5,"conj","M2",0,"2","M"
"14167",308.07,5,"conj","F2",10245108.8133008,"2","F"
"14168",308.07,5,"conj","C",999482726.670396,"C","C"
"14169",308.08,5,"conj","A1",185868.641432109,"1","A"
"14170",308.08,5,"conj","M1",10125775.6316105,"1","M"
"14171",308.08,5,"conj","F1",0,"1","F"
"14172",308.08,5,"conj","A2",1.41164004178499,"2","A"
"14173",308.08,5,"conj","M2",0,"2","M"
"14174",308.08,5,"conj","F2",10280611.2907796,"2","F"
"14175",308.08,5,"conj","C",999407742.911318,"C","C"
"14176",308.09,5,"conj","A1",186402.320538571,"1","A"
"14177",308.09,5,"conj","M1",10164874.9318656,"1","M"
"14178",308.09,5,"conj","F1",0,"1","F"
"14179",308.09,5,"conj","A2",1.59542496861573,"2","A"
"14180",308.09,5,"conj","M2",0,"2","M"
"14181",308.09,5,"conj","F2",10316236.7682987,"2","F"
"14182",308.09,5,"conj","C",999332484.255786,"C","C"
"14183",308.1,5,"conj","A1",186937.531582691,"1","A"
"14184",308.1,5,"conj","M1",10204125.1794477,"1","M"
"14185",308.1,5,"conj","F1",0,"1","F"
"14186",308.1,5,"conj","A2",1.78087812561928,"2","A"
"14187",308.1,5,"conj","M2",0,"2","M"
"14188",308.1,5,"conj","F2",10351985.6718009,"2","F"
"14189",308.1,5,"conj","C",999256949.693174,"C","C"
"14190",308.11,5,"conj","A1",187474.278959246,"1","A"
"14191",308.11,5,"conj","M1",10243526.9568804,"1","M"
"14192",308.11,5,"conj","F1",0,"1","F"
"14193",308.11,5,"conj","A2",1.96801153813315,"2","A"
"14194",308.11,5,"conj","M2",0,"2","M"
"14195",308.11,5,"conj","F2",10387858.4287021,"2","F"
"14196",308.11,5,"conj","C",999181138.209136,"C","C"
"14197",308.12,5,"conj","A1",188012.567075615,"1","A"
"14198",308.12,5,"conj","M1",10283080.8489345,"1","M"
"14199",308.12,5,"conj","F1",0,"1","F"
"14200",308.12,5,"conj","A2",2.15683731190744,"2","A"
"14201",308.12,5,"conj","M2",0,"2","M"
"14202",308.12,5,"conj","F2",10423855.4678975,"2","F"
"14203",308.12,5,"conj","C",999105048.785583,"C","C"
"14204",308.13,5,"conj","A1",188552.4003518,"1","A"
"14205",308.13,5,"conj","M1",10322787.4426354,"1","M"
"14206",308.13,5,"conj","F1",0,"1","F"
"14207",308.13,5,"conj","A2",2.34736763362157,"2","A"
"14208",308.13,5,"conj","M2",0,"2","M"
"14209",308.13,5,"conj","F2",10459977.2197658,"2","F"
"14210",308.13,5,"conj","C",999028680.400679,"C","C"
"14211",308.14,5,"conj","A1",189093.783220463,"1","A"
"14212",308.14,5,"conj","M1",10362647.327272,"1","M"
"14213",308.14,5,"conj","F1",0,"1","F"
"14214",308.14,5,"conj","A2",2.53961477141047,"2","A"
"14215",308.14,5,"conj","M2",0,"2","M"
"14216",308.14,5,"conj","F2",10496224.1161746,"2","F"
"14217",308.14,5,"conj","C",998952032.028821,"C","C"
"14218",308.15,5,"conj","A1",189636.720126963,"1","A"
"14219",308.15,5,"conj","M1",10402661.0944056,"1","M"
"14220",308.15,5,"conj","F1",0,"1","F"
"14221",308.15,5,"conj","A2",2.73359107539291,"2","A"
"14222",308.15,5,"conj","M2",0,"2","M"
"14223",308.15,5,"conj","F2",10532596.5904855,"2","F"
"14224",308.15,5,"conj","C",998875102.640625,"C","C"
"14225",308.16,5,"conj","A1",190181.215529397,"1","A"
"14226",308.16,5,"conj","M1",10442829.3378789,"1","M"
"14227",308.16,5,"conj","F1",0,"1","F"
"14228",308.16,5,"conj","A2",2.92930897820447,"2","A"
"14229",308.16,5,"conj","M2",0,"2","M"
"14230",308.16,5,"conj","F2",10569095.0775595,"2","F"
"14231",308.16,5,"conj","C",998797891.202918,"C","C"
"14232",308.17,5,"conj","A1",190727.273898624,"1","A"
"14233",308.17,5,"conj","M1",10483152.6538236,"1","M"
"14234",308.17,5,"conj","F1",0,"1","F"
"14235",308.17,5,"conj","A2",3.12678099552744,"2","A"
"14236",308.17,5,"conj","M2",0,"2","M"
"14237",308.17,5,"conj","F2",10605720.0137613,"2","F"
"14238",308.17,5,"conj","C",998720396.678717,"C","C"
"14239",308.18,5,"conj","A1",191274.899718316,"1","A"
"14240",308.18,5,"conj","M1",10523631.6406709,"1","M"
"14241",308.18,5,"conj","F1",0,"1","F"
"14242",308.18,5,"conj","A2",3.32601972663718,"2","A"
"14243",308.18,5,"conj","M2",0,"2","M"
"14244",308.18,5,"conj","F2",10642471.8369659,"2","F"
"14245",308.18,5,"conj","C",998642618.027218,"C","C"
"14246",308.19,5,"conj","A1",191824.097484988,"1","A"
"14247",308.19,5,"conj","M1",10564266.8991592,"1","M"
"14248",308.19,5,"conj","F1",0,"1","F"
"14249",308.19,5,"conj","A2",3.52703785493884,"2","A"
"14250",308.19,5,"conj","M2",0,"2","M"
"14251",308.19,5,"conj","F2",10679350.9865627,"2","F"
"14252",308.19,5,"conj","C",998564554.203784,"C","C"
"14253",308.2,5,"conj","A1",192374.871708033,"1","A"
"14254",308.2,5,"conj","M1",10605059.0323434,"1","M"
"14255",308.2,5,"conj","F1",0,"1","F"
"14256",308.2,5,"conj","A2",3.72984814851413,"2","A"
"14257",308.2,5,"conj","M2",0,"2","M"
"14258",308.2,5,"conj","F2",10716357.9034612,"2","F"
"14259",308.2,5,"conj","C",998486204.159926,"C","C"
"14260",308.21,5,"conj","A1",192927.226909761,"1","A"
"14261",308.21,5,"conj","M1",10646008.6456035,"1","M"
"14262",308.21,5,"conj","F1",0,"1","F"
"14263",308.21,5,"conj","A2",3.93446346067026,"2","A"
"14264",308.21,5,"conj","M2",0,"2","M"
"14265",308.21,5,"conj","F2",10753493.030096,"2","F"
"14266",308.21,5,"conj","C",998407566.843292,"C","C"
"14267",308.22,5,"conj","A1",193481.167625441,"1","A"
"14268",308.22,5,"conj","M1",10687116.3466543,"1","M"
"14269",308.22,5,"conj","F1",0,"1","F"
"14270",308.22,5,"conj","A2",4.14089673049369,"2","A"
"14271",308.22,5,"conj","M2",0,"2","M"
"14272",308.22,5,"conj","F2",10790756.8104325,"2","F"
"14273",308.22,5,"conj","C",998328641.197653,"C","C"
"14274",308.23,5,"conj","A1",194036.698403319,"1","A"
"14275",308.23,5,"conj","M1",10728382.745553,"1","M"
"14276",308.23,5,"conj","F1",0,"1","F"
"14277",308.23,5,"conj","A2",4.3491609834007,"2","A"
"14278",308.23,5,"conj","M2",0,"2","M"
"14279",308.23,5,"conj","F2",10828149.6899712,"2","F"
"14280",308.23,5,"conj","C",998249426.162888,"C","C"
"14281",308.24,5,"conj","A1",194593.823804679,"1","A"
"14282",308.24,5,"conj","M1",10769808.4547097,"1","M"
"14283",308.24,5,"conj","F1",0,"1","F"
"14284",308.24,5,"conj","A2",4.55926933170507,"2","A"
"14285",308.24,5,"conj","M2",0,"2","M"
"14286",308.24,5,"conj","F2",10865672.1157545,"2","F"
"14287",308.24,5,"conj","C",998169920.674969,"C","C"
"14288",308.25,5,"conj","A1",195152.54840387,"1","A"
"14289",308.25,5,"conj","M1",10811394.0888957,"1","M"
"14290",308.25,5,"conj","F1",0,"1","F"
"14291",308.25,5,"conj","A2",4.77123497517574,"2","A"
"14292",308.25,5,"conj","M2",0,"2","M"
"14293",308.25,5,"conj","F2",10903324.5363706,"2","F"
"14294",308.25,5,"conj","C",998090123.665947,"C","C"
"14295",308.26,5,"conj","A1",195712.876788339,"1","A"
"14296",308.26,5,"conj","M1",10853140.2652528,"1","M"
"14297",308.26,5,"conj","F1",0,"1","F"
"14298",308.26,5,"conj","A2",4.98507120160489,"2","A"
"14299",308.26,5,"conj","M2",0,"2","M"
"14300",308.26,5,"conj","F2",10941107.4019598,"2","F"
"14301",308.26,5,"conj","C",998010034.063938,"C","C"
"14302",308.27,5,"conj","A1",196274.813558674,"1","A"
"14303",308.27,5,"conj","M1",10895047.6033022,"1","M"
"14304",308.27,5,"conj","F1",0,"1","F"
"14305",308.27,5,"conj","A2",5.20079138737826,"2","A"
"14306",308.27,5,"conj","M2",0,"2","M"
"14307",308.27,5,"conj","F2",10979021.1642194,"2","F"
"14308",308.27,5,"conj","C",997929650.793108,"C","C"
"14309",308.28,5,"conj","A1",196838.36332864,"1","A"
"14310",308.28,5,"conj","M1",10937116.7249538,"1","M"
"14311",308.28,5,"conj","F1",0,"1","F"
"14312",308.28,5,"conj","A2",5.41840899804914,"2","A"
"14313",308.28,5,"conj","M2",0,"2","M"
"14314",308.28,5,"conj","F2",11017066.2764091,"2","F"
"14315",308.28,5,"conj","C",997848972.773658,"C","C"
"14316",308.29,5,"conj","A1",197403.53072522,"1","A"
"14317",308.29,5,"conj","M1",10979348.2545158,"1","M"
"14318",308.29,5,"conj","F1",0,"1","F"
"14319",308.29,5,"conj","A2",5.6379375889175,"2","A"
"14320",308.29,5,"conj","M2",0,"2","M"
"14321",308.29,5,"conj","F2",11055243.1933566,"2","F"
"14322",308.29,5,"conj","C",997767998.921809,"C","C"
"14323",308.3,5,"conj","A1",197970.320388637,"1","A"
"14324",308.3,5,"conj","M1",11021742.8187027,"1","M"
"14325",308.3,5,"conj","F1",0,"1","F"
"14326",308.3,5,"conj","A2",5.85939080560548,"2","A"
"14327",308.3,5,"conj","M2",0,"2","M"
"14328",308.3,5,"conj","F2",11093552.3714624,"2","F"
"14329",308.3,5,"conj","C",997686728.149793,"C","C"
"14330",308.31,5,"conj","A1",198538.736972418,"1","A"
"14331",308.31,5,"conj","M1",11064301.046646,"1","M"
"14332",308.31,5,"conj","F1",0,"1","F"
"14333",308.31,5,"conj","A2",6.08278238465118,"2","A"
"14334",308.31,5,"conj","M2",0,"2","M"
"14335",308.31,5,"conj","F2",11131994.2687063,"2","F"
"14336",308.31,5,"conj","C",997605159.365828,"C","C"
"14337",308.32,5,"conj","A1",199108.78514341,"1","A"
"14338",308.32,5,"conj","M1",11107023.5699028,"1","M"
"14339",308.32,5,"conj","F1",0,"1","F"
"14340",308.32,5,"conj","A2",6.30812615409166,"2","A"
"14341",308.32,5,"conj","M2",0,"2","M"
"14342",308.32,5,"conj","F2",11170569.344652,"2","F"
"14343",308.32,5,"conj","C",997523291.474111,"C","C"
"14344",308.33,5,"conj","A1",199680.469581829,"1","A"
"14345",308.33,5,"conj","M1",11149911.0224653,"1","M"
"14346",308.33,5,"conj","F1",0,"1","F"
"14347",308.33,5,"conj","A2",6.53543603405701,"2","A"
"14348",308.33,5,"conj","M2",0,"2","M"
"14349",308.33,5,"conj","F2",11209278.0604527,"2","F"
"14350",308.33,5,"conj","C",997441123.374802,"C","C"
