...1,Time,Cycle,Phase,Cell_types,Density,Host,Genotype,Genotype_plot
11871,232.83,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11873,232.84,4,conj,A1,3.63759066085572,rifR,Ancestor,Ancestor
11874,232.84,4,conj,M1,7.19833297551338,rifR,Mutant,Mutant
11875,232.84,4,conj,F1,18897923.0076823,rifR,Plasmid-free,Plasmid-free
11876,232.84,4,conj,A2,15104.7762765957,nalR,Ancestor,Ancestor
11877,232.84,4,conj,M2,20302825.5914981,nalR,Mutant,Mutant
11878,232.84,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11880,232.85,4,conj,A1,3.6748771490088,rifR,Ancestor,Ancestor
11881,232.85,4,conj,M1,7.27929635062175,rifR,Mutant,Mutant
11882,232.85,4,conj,F1,18963398.0785635,rifR,Plasmid-free,Plasmid-free
11883,232.85,4,conj,A2,15148.1380148327,nalR,Ancestor,Ancestor
11884,232.85,4,conj,M2,20381207.4360159,nalR,Mutant,Mutant
11885,232.85,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11887,232.86,4,conj,A1,3.71244095512248,rifR,Ancestor,Ancestor
11888,232.86,4,conj,M1,7.36096239643988,rifR,Mutant,Mutant
11889,232.86,4,conj,F1,19029099.9013807,rifR,Plasmid-free,Plasmid-free
11890,232.86,4,conj,A2,15191.6241685181,nalR,Ancestor,Ancestor
11891,232.86,4,conj,M2,20459891.7678653,nalR,Mutant,Mutant
11892,232.86,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11894,232.87,4,conj,A1,3.75028395482632,rifR,Ancestor,Ancestor
11895,232.87,4,conj,M1,7.44333668626866,rifR,Mutant,Mutant
11896,232.87,4,conj,F1,19095029.2606892,rifR,Plasmid-free,Plasmid-free
11897,232.87,4,conj,A2,15235.2350941883,nalR,Ancestor,Ancestor
11898,232.87,4,conj,M2,20538879.7534753,nalR,Mutant,Mutant
11899,232.87,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11901,232.88,4,conj,A1,3.78840803597277,rifR,Ancestor,Ancestor
11902,232.88,4,conj,M1,7.52642483588744,rifR,Mutant,Mutant
11903,232.88,4,conj,F1,19161186.9437539,rifR,Plasmid-free,Plasmid-free
11904,232.88,4,conj,A2,15278.9711493991,nalR,Ancestor,Ancestor
11905,232.88,4,conj,M2,20618172.5637663,nalR,Mutant,Mutant
11906,232.88,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11908,232.89,4,conj,A1,3.82681509871501,rifR,Ancestor,Ancestor
11909,232.89,4,conj,M1,7.61023250387021,rifR,Mutant,Mutant
11910,232.89,4,conj,F1,19227573.7405577,rifR,Plasmid-free,Plasmid-free
11911,232.89,4,conj,A2,15322.8326927276,nalR,Ancestor,Ancestor
11912,232.89,4,conj,M2,20697771.3741661,nalR,Mutant,Mutant
11913,232.89,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11915,232.9,4,conj,A1,3.865507055586,rifR,Ancestor,Ancestor
11916,232.9,4,conj,M1,7.69476539190597,rifR,Mutant,Mutant
11917,232.9,4,conj,F1,19294190.4438116,rifR,Plasmid-free,Plasmid-free
11918,232.9,4,conj,A2,15366.8200837754,nalR,Ancestor,Ancestor
11919,232.9,4,conj,M2,20777677.3646282,nalR,Mutant,Mutant
11920,232.9,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11922,232.91,4,conj,A1,3.90448583157729,rifR,Ancestor,Ancestor
11923,232.91,4,conj,M1,7.78002924511962,rifR,Mutant,Mutant
11924,232.91,4,conj,F1,19361037.8489628,rifR,Plasmid-free,Plasmid-free
11925,232.91,4,conj,A2,15410.9336831711,nalR,Ancestor,Ancestor
11926,232.91,4,conj,M2,20857891.7196474,nalR,Mutant,Mutant
11927,232.91,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11929,232.92,4,conj,A1,3.94375336421971,rifR,Ancestor,Ancestor
11930,232.92,4,conj,M1,7.86602985239835,rifR,Mutant,Mutant
11931,232.92,4,conj,F1,19428116.7542057,rifR,Plasmid-free,Plasmid-free
11932,232.92,4,conj,A2,15455.1738525736,nalR,Ancestor,Ancestor
11933,232.92,4,conj,M2,20938415.6282793,nalR,Mutant,Mutant
11934,232.92,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11936,232.93,4,conj,A1,3.98331160366328,rifR,Ancestor,Ancestor
11937,232.93,4,conj,M1,7.95277304671761,rifR,Mutant,Mutant
11938,232.93,4,conj,F1,19495427.9604907,rifR,Plasmid-free,Plasmid-free
11939,232.93,4,conj,A2,15499.5409546755,nalR,Ancestor,Ancestor
11940,232.93,4,conj,M2,21019250.284157,nalR,Mutant,Mutant
11941,232.93,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11943,232.94,4,conj,A1,4.02316251275767,rifR,Ancestor,Ancestor
11944,232.94,4,conj,M1,8.04026470546944,rifR,Mutant,Mutant
11945,232.94,4,conj,F1,19562972.2715325,rifR,Plasmid-free,Plasmid-free
11946,232.94,4,conj,A2,15544.0353532045,nalR,Ancestor,Ancestor
11947,232.94,4,conj,M2,21100396.8855077,nalR,Mutant,Mutant
11948,232.94,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11950,232.95,4,conj,A1,4.06330806713442,rifR,Ancestor,Ancestor
11951,232.95,4,conj,M1,8.12851075079619,rifR,Mutant,Mutant
11952,232.95,4,conj,F1,19630750.4938218,rifR,Plasmid-free,Plasmid-free
11953,232.95,4,conj,A2,15588.6574129281,nalR,Ancestor,Ancestor
11954,232.95,4,conj,M2,21181856.6351719,nalR,Mutant,Mutant
11955,232.95,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11957,232.96,4,conj,A1,4.10375025528839,rifR,Ancestor,Ancestor
11958,232.96,4,conj,M1,8.21751714992374,rifR,Mutant,Mutant
11959,232.96,4,conj,F1,19698763.4366333,rifR,Plasmid-free,Plasmid-free
11960,232.96,4,conj,A2,15633.4074996556,nalR,Ancestor,Ancestor
11961,232.96,4,conj,M2,21263630.7406204,nalR,Mutant,Mutant
11962,232.96,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11964,232.97,4,conj,A1,4.14449107865975,rifR,Ancestor,Ancestor
11965,232.97,4,conj,M1,8.30728991549719,rifR,Mutant,Mutant
11966,232.97,4,conj,F1,19767011.9120352,rifR,Plasmid-free,Plasmid-free
11967,232.97,4,conj,A2,15678.2859802408,nalR,Ancestor,Ancestor
11968,232.97,4,conj,M2,21345720.4139712,nalR,Mutant,Mutant
11969,232.97,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11971,232.98,4,conj,A1,4.18553255171779,rifR,Ancestor,Ancestor
11972,232.98,4,conj,M1,8.39783510592203,rifR,Mutant,Mutant
11973,232.98,4,conj,F1,19835496.7348999,rifR,Plasmid-free,Plasmid-free
11974,232.98,4,conj,A2,15723.2932225858,nalR,Ancestor,Ancestor
11975,232.98,4,conj,M2,21428126.872009,nalR,Mutant,Mutant
11976,232.98,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11978,232.99,4,conj,A1,4.22687670204395,rifR,Ancestor,Ancestor
11979,232.99,4,conj,M1,8.48915882570478,rifR,Mutant,Mutant
11980,232.99,4,conj,F1,19904218.7229129,rifR,Plasmid-free,Plasmid-free
11981,232.99,4,conj,A2,15768.4295956436,nalR,Ancestor,Ancestor
11982,232.99,4,conj,M2,21510851.3362022,nalR,Mutant,Mutant
11983,232.99,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11985,233,4,conj,A1,4.26852557041534,rifR,Ancestor,Ancestor
11986,233,4,conj,M1,8.58126722579619,rifR,Mutant,Mutant
11987,233,4,conj,F1,19973178.696582,rifR,Plasmid-free,Plasmid-free
11988,233,4,conj,A2,15813.6954694204,nalR,Ancestor,Ancestor
11989,233,4,conj,M2,21593895.03272,nalR,Mutant,Mutant
11990,233,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11992,233.01,4,conj,A1,4.31048121089019,rifR,Ancestor,Ancestor
11993,233.01,4,conj,M1,8.67416650394003,rifR,Mutant,Mutant
11994,233.01,4,conj,F1,20042377.4792481,rifR,Plasmid-free,Plasmid-free
11995,233.01,4,conj,A2,15859.0912149797,nalR,Ancestor,Ancestor
11996,233.01,4,conj,M2,21677259.1924524,nalR,Mutant,Mutant
11997,233.01,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
11999,233.02,4,conj,A1,4.35274569089248,rifR,Ancestor,Ancestor
12000,233.02,4,conj,M1,8.76786290502135,rifR,Mutant,Mutant
12001,233.02,4,conj,F1,20111815.8970945,rifR,Plasmid-free,Plasmid-free
12002,233.02,4,conj,A2,15904.617204445,nalR,Ancestor,Ancestor
12003,233.02,4,conj,M2,21760945.051027,nalR,Mutant,Mutant
12004,233.02,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12006,233.03,4,conj,A1,4.39532109129701,rifR,Ancestor,Ancestor
12007,233.03,4,conj,M1,8.86236272141731,rifR,Mutant,Mutant
12008,233.03,4,conj,F1,20181494.7791557,rifR,Plasmid-free,Plasmid-free
12009,233.03,4,conj,A2,15950.2738110018,nalR,Ancestor,Ancestor
12010,233.03,4,conj,M2,21844953.8488267,nalR,Mutant,Mutant
12011,233.03,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12013,233.04,4,conj,A1,4.43820950651655,rifR,Ancestor,Ancestor
12014,233.04,4,conj,M1,8.95767229335377,rifR,Mutant,Mutant
12015,233.04,4,conj,F1,20251414.9573288,rifR,Plasmid-free,Plasmid-free
12016,233.04,4,conj,A2,15996.0614089021,nalR,Ancestor,Ancestor
12017,233.04,4,conj,M2,21929286.8310094,nalR,Mutant,Mutant
12018,233.04,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12020,233.05,4,conj,A1,4.48141304458803,rifR,Ancestor,Ancestor
12021,233.05,4,conj,M1,9.05379800926134,rifR,Mutant,Mutant
12022,233.05,4,conj,F1,20321577.2663828,rifR,Plasmid-free,Plasmid-free
12023,233.05,4,conj,A2,16041.9803734667,nalR,Ancestor,Ancestor
12024,233.05,4,conj,M2,22013945.2475256,nalR,Mutant,Mutant
12025,233.05,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12027,233.06,4,conj,A1,4.52493382725934,rifR,Ancestor,Ancestor
12028,233.06,4,conj,M1,9.15074630613402,rifR,Mutant,Mutant
12029,233.06,4,conj,F1,20391982.5439672,rifR,Plasmid-free,Plasmid-free
12030,233.06,4,conj,A2,16088.0310810876,nalR,Ancestor,Ancestor
12031,233.06,4,conj,M2,22098930.3531359,nalR,Mutant,Mutant
12032,233.06,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12034,233.07,4,conj,A1,4.56877399007803,rifR,Ancestor,Ancestor
12035,233.07,4,conj,M1,9.24852366989377,rifR,Mutant,Mutant
12036,233.07,4,conj,F1,20462631.6306237,rifR,Plasmid-free,Plasmid-free
12037,233.07,4,conj,A2,16134.2139092324,nalR,Ancestor,Ancestor
12038,233.07,4,conj,M2,22184243.4074311,nalR,Mutant,Mutant
12039,233.07,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12041,233.08,4,conj,A1,4.61293568247925,rifR,Ancestor,Ancestor
12042,233.08,4,conj,M1,9.34713663575451,rifR,Mutant,Mutant
12043,233.08,4,conj,F1,20533525.3697955,rifR,Plasmid-free,Plasmid-free
12044,233.08,4,conj,A2,16180.5292364463,nalR,Ancestor,Ancestor
12045,233.08,4,conj,M2,22269885.6748499,nalR,Mutant,Mutant
12046,233.08,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12048,233.09,4,conj,A1,4.65742106787411,rifR,Ancestor,Ancestor
12049,233.09,4,conj,M1,9.44659178858875,rifR,Mutant,Mutant
12050,233.09,4,conj,F1,20604664.6078362,rifR,Plasmid-free,Plasmid-free
12051,233.09,4,conj,A2,16226.9774423554,nalR,Ancestor,Ancestor
12052,233.09,4,conj,M2,22355858.4246966,nalR,Mutant,Mutant
12053,233.09,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12055,233.1,4,conj,A1,4.70223232374023,rifR,Ancestor,Ancestor
12056,233.1,4,conj,M1,9.5468957633003,rifR,Mutant,Mutant
12057,233.1,4,conj,F1,20676050.1940218,rifR,Plasmid-free,Plasmid-free
12058,233.1,4,conj,A2,16273.5589076701,nalR,Ancestor,Ancestor
12059,233.1,4,conj,M2,22442162.9311614,nalR,Mutant,Mutant
12060,233.1,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12062,233.11,4,conj,A1,4.74737164171122,rifR,Ancestor,Ancestor
12063,233.11,4,conj,M1,9.64805524519638,rifR,Mutant,Mutant
12064,233.11,4,conj,F1,20747682.9805592,rifR,Plasmid-free,Plasmid-free
12065,233.11,4,conj,A2,16320.2740141878,nalR,Ancestor,Ancestor
12066,233.11,4,conj,M2,22528800.4733385,nalR,Mutant,Mutant
12067,233.11,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12069,233.12,4,conj,A1,4.79284122766683,rifR,Ancestor,Ancestor
12070,233.12,4,conj,M1,9.75007697036246,rifR,Mutant,Mutant
12071,233.12,4,conj,F1,20819563.8225962,rifR,Plasmid-free,Plasmid-free
12072,233.12,4,conj,A2,16367.1231447957,nalR,Ancestor,Ancestor
12073,233.12,4,conj,M2,22615772.335244,nalR,Mutant,Mutant
12074,233.12,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12076,233.13,4,conj,A1,4.83864330182517,rifR,Ancestor,Ancestor
12077,233.13,4,conj,M1,9.85296772604327,rifR,Mutant,Mutant
12078,233.13,4,conj,F1,20891693.578233,rifR,Plasmid-free,Plasmid-free
12079,233.13,4,conj,A2,16414.1066834749,nalR,Ancestor,Ancestor
12080,233.13,4,conj,M2,22703079.8058361,nalR,Mutant,Mutant
12081,233.13,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12083,233.14,4,conj,A1,4.88478009883377,rifR,Ancestor,Ancestor
12084,233.14,4,conj,M1,9.95673435102286,rifR,Mutant,Mutant
12085,233.14,4,conj,F1,20964073.1085309,rifR,Plasmid-free,Plasmid-free
12086,233.14,4,conj,A2,16461.2250153024,nalR,Ancestor,Ancestor
12087,233.14,4,conj,M2,22790724.1790334,nalR,Mutant,Mutant
12088,233.14,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12090,233.15,4,conj,A1,4.93125386786233,rifR,Ancestor,Ancestor
12091,233.15,4,conj,M1,10.0613837360097,rifR,Mutant,Mutant
12092,233.15,4,conj,F1,21036703.2775236,rifR,Plasmid-free,Plasmid-free
12093,233.15,4,conj,A2,16508.4785264552,nalR,Ancestor,Ancestor
12094,233.15,4,conj,M2,22878706.7537344,nalR,Mutant,Mutant
12095,233.15,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12097,233.16,4,conj,A1,4.97806687269493,rifR,Ancestor,Ancestor
12098,233.16,4,conj,M1,10.1669228240223,rifR,Mutant,Mutant
12099,233.16,4,conj,F1,21109584.9522257,rifR,Plasmid-free,Plasmid-free
12100,233.16,4,conj,A2,16555.867604212,nalR,Ancestor,Ancestor
12101,233.16,4,conj,M2,22967028.8338349,nalR,Mutant,Mutant
12102,233.16,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12104,233.17,4,conj,A1,5.02522139182466,rifR,Ancestor,Ancestor
12105,233.17,4,conj,M1,10.2733586107817,rifR,Mutant,Mutant
12106,233.17,4,conj,F1,21182719.0026451,rifR,Plasmid-free,Plasmid-free
12107,233.17,4,conj,A2,16603.3926369579,nalR,Ancestor,Ancestor
12108,233.17,4,conj,M2,23055691.7282496,nalR,Mutant,Mutant
12109,233.17,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12111,233.18,4,conj,A1,5.07271971854715,rifR,Ancestor,Ancestor
12112,233.18,4,conj,M1,10.3806981451031,rifR,Mutant,Mutant
12113,233.18,4,conj,F1,21256106.3017922,rifR,Plasmid-free,Plasmid-free
12114,233.18,4,conj,A2,16651.0540141868,nalR,Ancestor,Ancestor
12115,233.18,4,conj,M2,23144696.7509303,nalR,Mutant,Mutant
12116,233.18,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12118,233.19,4,conj,A1,5.12056416105483,rifR,Ancestor,Ancestor
12119,233.19,4,conj,M1,10.4889485292907,rifR,Mutant,Mutant
12120,233.19,4,conj,F1,21329747.7256893,rifR,Plasmid-free,Plasmid-free
12121,233.19,4,conj,A2,16698.8521265041,nalR,Ancestor,Ancestor
12122,233.19,4,conj,M2,23234045.2208839,nalR,Mutant,Mutant
12123,233.19,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12125,233.2,4,conj,A1,5.16875704253331,rifR,Ancestor,Ancestor
12126,233.2,4,conj,M1,10.5981169195386,rifR,Mutant,Mutant
12127,233.2,4,conj,F1,21403644.1533828,rifR,Plasmid-free,Plasmid-free
12128,233.2,4,conj,A2,16746.7873656308,nalR,Ancestor,Ancestor
12129,233.2,4,conj,M2,23323738.4621941,nalR,Mutant,Mutant
12130,233.2,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12132,233.21,4,conj,A1,5.21730070125676,rifR,Ancestor,Ancestor
12133,233.21,4,conj,M1,10.7082105263317,rifR,Mutant,Mutant
12134,233.21,4,conj,F1,21477796.4669525,rifR,Plasmid-free,Plasmid-free
12135,233.21,4,conj,A2,16794.860124406,nalR,Ancestor,Ancestor
12136,233.21,4,conj,M2,23413777.8040394,nalR,Mutant,Mutant
12137,233.21,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12139,233.22,4,conj,A1,5.26619749068391,rifR,Ancestor,Ancestor
12140,233.22,4,conj,M1,10.8192366148485,rifR,Mutant,Mutant
12141,233.22,4,conj,F1,21552205.5515217,rifR,Plasmid-free,Plasmid-free
12142,233.22,4,conj,A2,16843.0707967899,nalR,Ancestor,Ancestor
12143,233.22,4,conj,M2,23504164.5807124,nalR,Mutant,Mutant
12144,233.22,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12146,233.23,4,conj,A1,5.31544977955632,rifR,Ancestor,Ancestor
12147,233.23,4,conj,M1,10.9312025053719,rifR,Mutant,Mutant
12148,233.23,4,conj,F1,21626872.2952686,rifR,Plasmid-free,Plasmid-free
12149,233.23,4,conj,A2,16891.4197778678,nalR,Ancestor,Ancestor
12150,233.23,4,conj,M2,23594900.1316406,nalR,Mutant,Mutant
12151,233.23,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12153,233.24,4,conj,A1,5.36505995199556,rifR,Ancestor,Ancestor
12154,233.24,4,conj,M1,11.0441155736982,rifR,Mutant,Mutant
12155,233.24,4,conj,F1,21701797.5894363,rifR,Plasmid-free,Plasmid-free
12156,233.24,4,conj,A2,16939.9074638527,nalR,Ancestor,Ancestor
12157,233.24,4,conj,M2,23685985.8014054,nalR,Mutant,Mutant
12158,233.24,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12160,233.25,4,conj,A1,5.41503040760111,rifR,Ancestor,Ancestor
12161,233.25,4,conj,M1,11.1579832515498,rifR,Mutant,Mutant
12162,233.25,4,conj,F1,21776982.3283428,rifR,Plasmid-free,Plasmid-free
12163,233.25,4,conj,A2,16988.534252088,nalR,Ancestor,Ancestor
12164,233.25,4,conj,M2,23777422.9397612,nalR,Mutant,Mutant
12165,233.25,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12167,233.26,4,conj,A1,5.46536356155042,rifR,Ancestor,Ancestor
12168,233.26,4,conj,M1,11.2728130269943,rifR,Mutant,Mutant
12169,233.26,4,conj,F1,21852427.4093925,rifR,Plasmid-free,Plasmid-free
12170,233.26,4,conj,A2,17037.3005410519,nalR,Ancestor,Ancestor
12171,233.26,4,conj,M2,23869212.9016565,nalR,Mutant,Mutant
12172,233.26,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12174,233.27,4,conj,A1,5.51606184469803,rifR,Ancestor,Ancestor
12175,233.27,4,conj,M1,11.3886124448629,rifR,Mutant,Mutant
12176,233.27,4,conj,F1,21928133.7330867,rifR,Plasmid-free,Plasmid-free
12177,233.27,4,conj,A2,17086.20673036,nalR,Ancestor,Ancestor
12178,233.27,4,conj,M2,23961357.0472535,nalR,Mutant,Mutant
12179,233.27,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12181,233.28,4,conj,A1,5.56712770367529,rifR,Ancestor,Ancestor
12182,233.28,4,conj,M1,11.5053891071724,rifR,Mutant,Mutant
12183,233.28,4,conj,F1,22004102.2030329,rifR,Plasmid-free,Plasmid-free
12184,233.28,4,conj,A2,17135.2532207679,nalR,Ancestor,Ancestor
12185,233.28,4,conj,M2,24053856.7419464,nalR,Mutant,Mutant
12186,233.28,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12188,233.29,4,conj,A1,5.61856360099237,rifR,Ancestor,Ancestor
12189,233.29,4,conj,M1,11.6231506735538,rifR,Mutant,Mutant
12190,233.29,4,conj,F1,22080333.7259571,rifR,Plasmid-free,Plasmid-free
12191,233.29,4,conj,A2,17184.4404141755,nalR,Ancestor,Ancestor
12192,233.29,4,conj,M2,24146713.3563842,nalR,Mutant,Mutant
12193,233.29,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12195,233.3,4,conj,A1,5.6703720151393,rifR,Ancestor,Ancestor
12196,233.3,4,conj,M1,11.7419048616798,rifR,Mutant,Mutant
12197,233.3,4,conj,F1,22156829.2117142,rifR,Plasmid-free,Plasmid-free
12198,233.3,4,conj,A2,17233.7687136298,nalR,Ancestor,Ancestor
12199,233.3,4,conj,M2,24239928.2664892,nalR,Mutant,Mutant
12200,233.3,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12202,233.31,4,conj,A1,5.72255544068752,rifR,Ancestor,Ancestor
12203,233.31,4,conj,M1,11.861659447696,rifR,Mutant,Mutant
12204,233.31,4,conj,F1,22233589.5732973,rifR,Plasmid-free,Plasmid-free
12205,233.31,4,conj,A2,17283.2385233276,nalR,Ancestor,Ancestor
12206,233.31,4,conj,M2,24333502.8534765,nalR,Mutant,Mutant
12207,233.31,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12209,233.32,4,conj,A1,5.77511638839394,rifR,Ancestor,Ancestor
12210,233.32,4,conj,M1,11.9824222666595,rifR,Mutant,Mutant
12211,233.32,4,conj,F1,22310615.7268504,rifR,Plasmid-free,Plasmid-free
12212,233.32,4,conj,A2,17332.8502486196,nalR,Ancestor,Ancestor
12213,233.32,4,conj,M2,24427438.5038763,nalR,Mutant,Mutant
12214,233.32,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12216,233.33,4,conj,A1,5.82805738530384,rifR,Ancestor,Ancestor
12217,233.33,4,conj,M1,12.1042012129757,rifR,Mutant,Mutant
12218,233.33,4,conj,F1,22387908.5916785,rifR,Plasmid-free,Plasmid-free
12219,233.33,4,conj,A2,17382.6042960135,nalR,Ancestor,Ancestor
12220,233.33,4,conj,M2,24521736.6095531,nalR,Mutant,Mutant
12221,233.33,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12223,233.34,4,conj,A1,5.88138097485442,rifR,Ancestor,Ancestor
12224,233.34,4,conj,M1,12.2270042408393,rifR,Mutant,Mutant
12225,233.34,4,conj,F1,22465469.0902572,rifR,Plasmid-free,Plasmid-free
12226,233.34,4,conj,A2,17432.5010731764,nalR,Ancestor,Ancestor
12227,233.34,4,conj,M2,24616398.5677251,nalR,Mutant,Mutant
12228,233.34,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12230,233.35,4,conj,A1,5.93508971698079,rifR,Ancestor,Ancestor
12231,233.35,4,conj,M1,12.3508393646822,rifR,Mutant,Mutant
12232,233.35,4,conj,F1,22543298.1482457,rifR,Plasmid-free,Plasmid-free
12233,233.35,4,conj,A2,17482.5409889394,nalR,Ancestor,Ancestor
12234,233.35,4,conj,M2,24711425.7809872,nalR,Mutant,Mutant
12235,233.35,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12237,233.36,4,conj,A1,5.98918618822091,rifR,Ancestor,Ancestor
12238,233.36,4,conj,M1,12.4757146596205,rifR,Mutant,Mutant
12239,233.36,4,conj,F1,22621396.6944968,rifR,Plasmid-free,Plasmid-free
12240,233.36,4,conj,A2,17532.7244533002,nalR,Ancestor,Ancestor
12241,233.36,4,conj,M2,24806819.6573299,nalR,Mutant,Mutant
12242,233.36,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12244,233.37,4,conj,A1,6.04367298182107,rifR,Ancestor,Ancestor
12245,233.37,4,conj,M1,12.6016382619054,rifR,Mutant,Mutant
12246,233.37,4,conj,F1,22699765.6610666,rifR,Plasmid-free,Plasmid-free
12247,233.37,4,conj,A2,17583.0518774258,nalR,Ancestor,Ancestor
12248,233.37,4,conj,M2,24902581.6101593,nalR,Mutant,Mutant
12249,233.37,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12251,233.38,4,conj,A1,6.09855270784396,rifR,Ancestor,Ancestor
12252,233.38,4,conj,M1,12.7286183693806,rifR,Mutant,Mutant
12253,233.38,4,conj,F1,22778405.9832276,rifR,Plasmid-free,Plasmid-free
12254,233.38,4,conj,A2,17633.5236736571,nalR,Ancestor,Ancestor
12255,233.38,4,conj,M2,24998713.05832,nalR,Mutant,Mutant
12256,233.38,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12258,233.39,4,conj,A1,6.15382799327536,rifR,Ancestor,Ancestor
12259,233.39,4,conj,M1,12.8566632419392,rifR,Mutant,Mutant
12260,233.39,4,conj,F1,22857318.5994786,rifR,Plasmid-free,Plasmid-free
12261,233.39,4,conj,A2,17684.1402555113,nalR,Ancestor,Ancestor
12262,233.39,4,conj,M2,25095215.4261143,nalR,Mutant,Mutant
12263,233.39,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12265,233.4,4,conj,A1,6.20950148213269,rifR,Ancestor,Ancestor
12266,233.4,4,conj,M1,12.9857812019868,rifR,Mutant,Mutant
12267,233.4,4,conj,F1,22936504.451556,rifR,Plasmid-free,Plasmid-free
12268,233.4,4,conj,A2,17734.9020376857,nalR,Ancestor,Ancestor
12269,233.4,4,conj,M2,25192090.143324,nalR,Mutant,Mutant
12270,233.4,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12272,233.41,4,conj,A1,6.26557583557311,rifR,Ancestor,Ancestor
12273,233.41,4,conj,M1,13.1159806349045,rifR,Mutant,Mutant
12274,233.41,4,conj,F1,23015964.4844442,rifR,Plasmid-free,Plasmid-free
12275,233.41,4,conj,A2,17785.8094360602,nalR,Ancestor,Ancestor
12276,233.41,4,conj,M2,25289338.6452297,nalR,Mutant,Mutant
12277,233.41,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12279,233.42,4,conj,A1,6.32205373200427,rifR,Ancestor,Ancestor
12280,233.42,4,conj,M1,13.2472699895207,rifR,Mutant,Mutant
12281,233.42,4,conj,F1,23095699.6463881,rifR,Plasmid-free,Plasmid-free
12282,233.42,4,conj,A2,17836.8628677019,nalR,Ancestor,Ancestor
12283,233.42,4,conj,M2,25386962.3726345,nalR,Mutant,Mutant
12284,233.42,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
12286,233.43,4,conj,A1,6.37893786719397,rifR,Ancestor,Ancestor
12287,233.43,4,conj,M1,13.379657778582,rifR,Mutant,Mutant
12288,233.43,4,conj,F1,23175710.8889034,rifR,Plasmid-free,Plasmid-free
12289,233.43,4,conj,A2,17888.0627508677,nalR,Ancestor,Ancestor
12290,233.43,4,conj,M2,25484962.7718835,nalR,Mutant,Mutant
12291,233.43,4,conj,F2,0,nalR,Plasmid-free,Plasmid-free
