SetID,SweepID,gamma_M,psi_M
pDim90_E.RP4,270,1.468324964649065e-9,0.6361616161616162
pDim90_E.RP4,271,1.768602618170152e-9,0.6361616161616162
pDim90_E.RP4,272,2.1302881148968933e-9,0.6361616161616162
pDim90_E.RP4,273,2.5659395761645183e-9,0.6361616161616162
pDim90_E.RP4,274,3.0906833035802847e-9,0.6361616161616162
pDim90_E.RP4,275,3.7227389809811507e-9,0.6361616161616162
pDim90_E.RP4,276,4.484052282051191e-9,0.6361616161616162
pDim90_E.RP4,277,5.401056848436115e-9,0.6361616161616162
pDim90_E.RP4,278,6.505592095080222e-9,0.6361616161616162
pDim90_E.RP4,279,7.836008710003716e-9,0.6361616161616162
pDim90_E.RP4,280,9.438500232698103e-9,0.6361616161616162
pDim90_E.RP4,281,1.1368706945018218e-8,0.6361616161616162
pDim90_E.RP4,282,1.3693647763439036e-8,0.6361616161616162
pDim90_E.RP4,283,1.6494047210119093e-8,0.6361616161616162
pDim90_E.RP4,284,1.986713825778392e-8,0.6361616161616162
pDim90_E.RP4,285,2.3930038366311404e-8,0.6361616161616162
pDim90_E.RP4,286,2.8823815930750604e-8,0.6361616161616162
pDim90_E.RP4,287,3.4718388332356556e-8,0.6361616161616162
pDim90_E.RP4,288,4.181842165840272e-8,0.6361616161616162
pDim90_E.RP4,289,5.037043693558057e-8,0.6361616161616162
pDim90_E.RP4,290,6.067136961328858e-8,0.6361616161616162
pDim90_E.RP4,291,7.307887949155515e-8,0.6361616161616162
pDim90_E.RP4,292,8.802376906572301e-8,0.6361616161616162
pDim90_E.RP4,293,1.0602494146658496e-7,0.6361616161616162
pDim90_E.RP4,294,1.2770741735223163e-7,0.6361616161616162
pDim90_E.RP4,295,1.53824036318069e-7,0.6361616161616162
pDim90_E.RP4,296,1.8528159632200947e-7,0.6361616161616162
pDim90_E.RP4,297,2.2317233871465876e-7,0.6361616161616162
pDim90_E.RP4,298,2.6881187206963886e-7,0.6361616161616162
pDim90_E.RP4,299,3.237848515714706e-7,0.6361616161616162
pDim90_E.RP4,300,3.900000000000003e-7,0.6361616161616162
pDim90_E.RP4,301,3.9000000000000034e-15,0.6442424242424243
pDim90_E.RP4,302,4.697563807009259e-15,0.6442424242424243
pDim90_E.RP4,303,5.6582322361341596e-15,0.6442424242424243
pDim90_E.RP4,304,6.815360760029969e-15,0.6442424242424243
pDim90_E.RP4,305,8.209126163596892e-15,0.6442424242424243
pDim90_E.RP4,306,9.887921526483463e-15,0.6442424242424243
pDim90_E.RP4,307,1.1910036484450317e-14,0.6442424242424243
pDim90_E.RP4,308,1.4345681110131686e-14,0.6442424242424243
pDim90_E.RP4,309,1.7279423684577173e-14,0.6442424242424243
pDim90_E.RP4,310,2.0813127001704593e-14,0.6442424242424243
pDim90_E.RP4,311,2.5069485157408865e-14,0.6442424242424243
pDim90_E.RP4,312,3.0196283624564005e-14,0.6442424242424243
pDim90_E.RP4,313,3.637153052844553e-14,0.6442424242424243
pDim90_E.RP4,314,4.380963728614307e-14,0.6442424242424243
pDim90_E.RP4,315,5.276886320861254e-14,0.6442424242424243
pDim90_E.RP4,316,6.356028255020527e-14,0.6442424242424243
pDim90_E.RP4,317,7.655858535157053e-14,0.6442424242424243
pDim90_E.RP4,318,9.221508709317095e-14,0.6442424242424243
pDim90_E.RP4,319,1.1107339886899647e-13,0.6442424242424243
