"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"24452",34.9000000000018,2,"conj","A1",132204.159962524,"1","A"
"24453",34.9000000000018,2,"conj","M1",0,"1","M"
"24454",34.9000000000018,2,"conj","F1",88780928.1738409,"1","F"
"24455",34.9000000000018,2,"conj","A2",61282635.0973502,"2","A"
"24456",34.9000000000018,2,"conj","M2",0,"2","M"
"24457",34.9000000000018,2,"conj","F2",0,"2","F"
"24458",34.9000000000018,2,"conj","C",869821408.19891,"C","C"
"24459",34.9100000000018,2,"conj","A1",133100.063690423,"1","A"
"24460",34.9100000000018,2,"conj","M1",0,"1","M"
"24461",34.9100000000018,2,"conj","F1",89087612.7767724,"1","F"
"24462",34.9100000000018,2,"conj","A2",61458334.7878091,"2","A"
"24463",34.9100000000018,2,"conj","M2",0,"2","M"
"24464",34.9100000000018,2,"conj","F2",0,"2","F"
"24465",34.9100000000018,2,"conj","C",869338128.001792,"C","C"
"24466",34.9200000000018,2,"conj","A1",134001.806073015,"1","A"
"24467",34.9200000000018,2,"conj","M1",0,"1","M"
"24468",34.9200000000018,2,"conj","F1",89395353.3554269,"1","F"
"24469",34.9200000000018,2,"conj","A2",61634537.1027528,"2","A"
"24470",34.9200000000018,2,"conj","M2",0,"2","M"
"24471",34.9200000000018,2,"conj","F2",0,"2","F"
"24472",34.9200000000018,2,"conj","C",868853283.365811,"C","C"
"24473",34.9300000000018,2,"conj","A1",134909.424496321,"1","A"
"24474",34.9300000000018,2,"conj","M1",0,"1","M"
"24475",34.9300000000018,2,"conj","F1",89704153.5210787,"1","F"
"24476",34.9300000000018,2,"conj","A2",61811243.4719929,"2","A"
"24477",34.9300000000018,2,"conj","M2",0,"2","M"
"24478",34.9300000000018,2,"conj","F2",0,"2","F"
"24479",34.9300000000018,2,"conj","C",868366869.212496,"C","C"
"24480",34.9400000000018,2,"conj","A1",135822.956583466,"1","A"
"24481",34.9400000000018,2,"conj","M1",0,"1","M"
"24482",34.9400000000018,2,"conj","F1",90014016.897165,"1","F"
"24483",34.9400000000018,2,"conj","A2",61988455.3293454,"2","A"
"24484",34.9400000000018,2,"conj","M2",0,"2","M"
"24485",34.9400000000018,2,"conj","F2",0,"2","F"
"24486",34.9400000000018,2,"conj","C",867878880.44697,"C","C"
"24487",34.9500000000018,2,"conj","A1",136742.440196165,"1","A"
"24488",34.9500000000018,2,"conj","M1",0,"1","M"
"24489",34.9500000000018,2,"conj","F1",90324947.1193247,"1","F"
"24490",34.9500000000018,2,"conj","A2",62166174.1126415,"2","A"
"24491",34.9500000000018,2,"conj","M2",0,"2","M"
"24492",34.9500000000018,2,"conj","F2",0,"2","F"
"24493",34.9500000000018,2,"conj","C",867389311.957901,"C","C"
"24494",34.9600000000018,2,"conj","A1",137667.913436225,"1","A"
"24495",34.9600000000018,2,"conj","M1",0,"1","M"
"24496",34.9600000000018,2,"conj","F1",90636947.8354386,"1","F"
"24497",34.9600000000018,2,"conj","A2",62344401.263738,"2","A"
"24498",34.9600000000018,2,"conj","M2",0,"2","M"
"24499",34.9600000000018,2,"conj","F2",0,"2","F"
"24500",34.9600000000018,2,"conj","C",866898158.617451,"C","C"
"24501",34.9700000000018,2,"conj","A1",138599.414647061,"1","A"
"24502",34.9700000000018,2,"conj","M1",0,"1","M"
"24503",34.9700000000018,2,"conj","F1",90950022.7056682,"1","F"
"24504",34.9700000000018,2,"conj","A2",62523138.2285282,"2","A"
"24505",34.9700000000018,2,"conj","M2",0,"2","M"
"24506",34.9700000000018,2,"conj","F2",0,"2","F"
"24507",34.9700000000018,2,"conj","C",866405415.28122,"C","C"
"24508",34.9800000000018,2,"conj","A1",139536.982415207,"1","A"
"24509",34.9800000000018,2,"conj","M1",0,"1","M"
"24510",34.9800000000018,2,"conj","F1",91264175.402496,"1","F"
"24511",34.9800000000018,2,"conj","A2",62702386.4569524,"2","A"
"24512",34.9800000000018,2,"conj","M2",0,"2","M"
"24513",34.9800000000018,2,"conj","F2",0,"2","F"
"24514",34.9800000000018,2,"conj","C",865911076.7882,"C","C"
"24515",34.9900000000018,2,"conj","A1",140480.655571857,"1","A"
"24516",34.9900000000018,2,"conj","M1",0,"1","M"
"24517",34.9900000000018,2,"conj","F1",91579409.6107655,"1","F"
"24518",34.9900000000018,2,"conj","A2",62882147.403009,"2","A"
"24519",34.9900000000018,2,"conj","M2",0,"2","M"
"24520",34.9900000000018,2,"conj","F2",0,"2","F"
"24521",34.9900000000018,2,"conj","C",865415137.960717,"C","C"
"24522",35.0000000000018,2,"conj","A1",141430.473194396,"1","A"
"24523",35.0000000000018,2,"conj","M1",0,"1","M"
"24524",35.0000000000018,2,"conj","F1",91895729.0277206,"1","F"
"24525",35.0000000000018,2,"conj","A2",63062422.5247652,"2","A"
"24526",35.0000000000018,2,"conj","M2",0,"2","M"
"24527",35.0000000000018,2,"conj","F2",0,"2","F"
"24528",35.0000000000018,2,"conj","C",864917593.604383,"C","C"
"24529",35.0100000000018,2,"conj","A1",142386.474607951,"1","A"
"24530",35.0100000000018,2,"conj","M1",0,"1","M"
"24531",35.0100000000018,2,"conj","F1",92213137.3630461,"1","F"
"24532",35.0100000000018,2,"conj","A2",63243213.2843676,"2","A"
"24533",35.0100000000018,2,"conj","M2",0,"2","M"
"24534",35.0100000000018,2,"conj","F2",0,"2","F"
"24535",35.0100000000018,2,"conj","C",864418438.508042,"C","C"
"24536",35.0200000000018,2,"conj","A1",143348.699386951,"1","A"
"24537",35.0200000000018,2,"conj","M1",0,"1","M"
"24538",35.0200000000018,2,"conj","F1",92531638.338908,"1","F"
"24539",35.0200000000018,2,"conj","A2",63424521.1480532,"2","A"
"24540",35.0200000000018,2,"conj","M2",0,"2","M"
"24541",35.0200000000018,2,"conj","F2",0,"2","F"
"24542",35.0200000000018,2,"conj","C",863917667.443715,"C","C"
"24543",35.0300000000018,2,"conj","A1",144317.187356697,"1","A"
"24544",35.0300000000018,2,"conj","M1",0,"1","M"
"24545",35.0300000000018,2,"conj","F1",92851235.6899936,"1","F"
"24546",35.0300000000018,2,"conj","A2",63606347.5861601,"2","A"
"24547",35.0300000000018,2,"conj","M2",0,"2","M"
"24548",35.0300000000018,2,"conj","F2",0,"2","F"
"24549",35.0300000000018,2,"conj","C",863415275.166553,"C","C"
"24550",35.0400000000018,2,"conj","A1",145291.978594934,"1","A"
"24551",35.0400000000018,2,"conj","M1",0,"1","M"
"24552",35.0400000000018,2,"conj","F1",93171933.1635517,"1","F"
"24553",35.0400000000018,2,"conj","A2",63788694.0731385,"2","A"
"24554",35.0400000000018,2,"conj","M2",0,"2","M"
"24555",35.0400000000018,2,"conj","F2",0,"2","F"
"24556",35.0400000000018,2,"conj","C",862911256.414778,"C","C"
"24557",35.0500000000018,2,"conj","A1",146273.113433444,"1","A"
"24558",35.0500000000018,2,"conj","M1",0,"1","M"
"24559",35.0500000000018,2,"conj","F1",93493734.5194337,"1","F"
"24560",35.0500000000018,2,"conj","A2",63971562.0875618,"2","A"
"24561",35.0500000000018,2,"conj","M2",0,"2","M"
"24562",35.0500000000018,2,"conj","F2",0,"2","F"
"24563",35.0500000000018,2,"conj","C",862405605.909635,"C","C"
"24564",35.0600000000018,2,"conj","A1",147260.632459644,"1","A"
"24565",35.0600000000018,2,"conj","M1",0,"1","M"
"24566",35.0600000000018,2,"conj","F1",93816643.5301342,"1","F"
"24567",35.0600000000018,2,"conj","A2",64154953.1121372,"2","A"
"24568",35.0600000000018,2,"conj","M2",0,"2","M"
"24569",35.0600000000018,2,"conj","F2",0,"2","F"
"24570",35.0600000000018,2,"conj","C",861898318.355333,"C","C"
"24571",35.0700000000018,2,"conj","A1",148254.576518191,"1","A"
"24572",35.0700000000018,2,"conj","M1",0,"1","M"
"24573",35.0700000000018,2,"conj","F1",94140663.980831,"1","F"
"24574",35.0700000000018,2,"conj","A2",64338868.6337164,"2","A"
"24575",35.0700000000018,2,"conj","M2",0,"2","M"
"24576",35.0700000000018,2,"conj","F2",0,"2","F"
"24577",35.0700000000018,2,"conj","C",861389388.438998,"C","C"
"24578",35.0800000000018,2,"conj","A1",149254.9867126,"1","A"
"24579",35.0800000000018,2,"conj","M1",0,"1","M"
"24580",35.0800000000018,2,"conj","F1",94465799.6694271,"1","F"
"24581",35.0800000000018,2,"conj","A2",64523310.1433073,"2","A"
"24582",35.0800000000018,2,"conj","M2",0,"2","M"
"24583",35.0800000000018,2,"conj","F2",0,"2","F"
"24584",35.0800000000018,2,"conj","C",860878810.830616,"C","C"
"24585",35.0900000000018,2,"conj","A1",150261.904406873,"1","A"
"24586",35.0900000000018,2,"conj","M1",0,"1","M"
"24587",35.0900000000018,2,"conj","F1",94792054.406591,"1","F"
"24588",35.0900000000018,2,"conj","A2",64708279.1360845,"2","A"
"24589",35.0900000000018,2,"conj","M2",0,"2","M"
"24590",35.0900000000018,2,"conj","F2",0,"2","F"
"24591",35.0900000000018,2,"conj","C",860366580.182981,"C","C"
"24592",35.1000000000018,2,"conj","A1",151275.371227139,"1","A"
"24593",35.1000000000018,2,"conj","M1",0,"1","M"
"24594",35.1000000000018,2,"conj","F1",95119432.0157981,"1","F"
"24595",35.1000000000018,2,"conj","A2",64893777.1114004,"2","A"
"24596",35.1000000000018,2,"conj","M2",0,"2","M"
"24597",35.1000000000018,2,"conj","F2",0,"2","F"
"24598",35.1000000000018,2,"conj","C",859852691.131638,"C","C"
"24599",35.1100000000018,2,"conj","A1",152295.429063296,"1","A"
"24600",35.1100000000018,2,"conj","M1",0,"1","M"
"24601",35.1100000000018,2,"conj","F1",95447936.3333715,"1","F"
"24602",35.1100000000018,2,"conj","A2",65079805.572796,"2","A"
"24603",35.1100000000018,2,"conj","M2",0,"2","M"
"24604",35.1100000000018,2,"conj","F2",0,"2","F"
"24605",35.1100000000018,2,"conj","C",859337138.294833,"C","C"
"24606",35.1200000000018,2,"conj","A1",153322.120070677,"1","A"
"24607",35.1200000000018,2,"conj","M1",0,"1","M"
"24608",35.1200000000018,2,"conj","F1",95777571.2085243,"1","F"
"24609",35.1200000000018,2,"conj","A2",65266366.0280126,"2","A"
"24610",35.1200000000018,2,"conj","M2",0,"2","M"
"24611",35.1200000000018,2,"conj","F2",0,"2","F"
"24612",35.1200000000018,2,"conj","C",858819916.273456,"C","C"
"24613",35.1300000000018,2,"conj","A1",154355.486671712,"1","A"
"24614",35.1300000000018,2,"conj","M1",0,"1","M"
"24615",35.1300000000018,2,"conj","F1",96108340.5034,"1","F"
"24616",35.1300000000018,2,"conj","A2",65453459.989002,"2","A"
"24617",35.1300000000018,2,"conj","M2",0,"2","M"
"24618",35.1300000000018,2,"conj","F2",0,"2","F"
"24619",35.1300000000018,2,"conj","C",858301019.65099,"C","C"
"24620",35.1400000000018,2,"conj","A1",155395.571557611,"1","A"
"24621",35.1400000000018,2,"conj","M1",0,"1","M"
"24622",35.1400000000018,2,"conj","F1",96440248.0931148,"1","F"
"24623",35.1400000000018,2,"conj","A2",65641088.9719386,"2","A"
"24624",35.1400000000018,2,"conj","M2",0,"2","M"
"24625",35.1400000000018,2,"conj","F2",0,"2","F"
"24626",35.1400000000018,2,"conj","C",857780442.993453,"C","C"
"24627",35.1500000000018,2,"conj","A1",156442.417690053,"1","A"
"24628",35.1500000000018,2,"conj","M1",0,"1","M"
"24629",35.1500000000018,2,"conj","F1",96773297.865799,"1","F"
"24630",35.1500000000018,2,"conj","A2",65829254.4972295,"2","A"
"24631",35.1500000000018,2,"conj","M2",0,"2","M"
"24632",35.1500000000018,2,"conj","F2",0,"2","F"
"24633",35.1500000000018,2,"conj","C",857258180.849345,"C","C"
"24634",35.1600000000018,2,"conj","A1",157496.068302886,"1","A"
"24635",35.1600000000018,2,"conj","M1",0,"1","M"
"24636",35.1600000000018,2,"conj","F1",97107493.722639,"1","F"
"24637",35.1600000000018,2,"conj","A2",66017958.0895265,"2","A"
"24638",35.1600000000018,2,"conj","M2",0,"2","M"
"24639",35.1600000000018,2,"conj","F2",0,"2","F"
"24640",35.1600000000018,2,"conj","C",856734227.749595,"C","C"
"24641",35.1700000000018,2,"conj","A1",158556.566903836,"1","A"
"24642",35.1700000000018,2,"conj","M1",0,"1","M"
"24643",35.1700000000018,2,"conj","F1",97442839.5779191,"1","F"
"24644",35.1700000000018,2,"conj","A2",66207201.2777366,"2","A"
"24645",35.1700000000018,2,"conj","M2",0,"2","M"
"24646",35.1700000000018,2,"conj","F2",0,"2","F"
"24647",35.1700000000018,2,"conj","C",856208578.207504,"C","C"
"24648",35.1800000000018,2,"conj","A1",159623.957276229,"1","A"
"24649",35.1800000000018,2,"conj","M1",0,"1","M"
"24650",35.1800000000018,2,"conj","F1",97779339.3590636,"1","F"
"24651",35.1800000000018,2,"conj","A2",66396985.5950336,"2","A"
"24652",35.1800000000018,2,"conj","M2",0,"2","M"
"24653",35.1800000000018,2,"conj","F2",0,"2","F"
"24654",35.1800000000018,2,"conj","C",855681226.71869,"C","C"
"24655",35.1900000000018,2,"conj","A1",160698.283480725,"1","A"
"24656",35.1900000000018,2,"conj","M1",0,"1","M"
"24657",35.1900000000018,2,"conj","F1",98116997.0066788,"1","F"
"24658",35.1900000000018,2,"conj","A2",66587312.5788695,"2","A"
"24659",35.1900000000018,2,"conj","M2",0,"2","M"
"24660",35.1900000000018,2,"conj","F2",0,"2","F"
"24661",35.1900000000018,2,"conj","C",855152167.761034,"C","C"
"24662",35.2000000000018,2,"conj","A1",161779.589857058,"1","A"
"24663",35.2000000000018,2,"conj","M1",0,"1","M"
"24664",35.2000000000018,2,"conj","F1",98455816.4745957,"1","F"
"24665",35.2000000000018,2,"conj","A2",66778183.770985,"2","A"
"24666",35.2000000000018,2,"conj","M2",0,"2","M"
"24667",35.2000000000018,2,"conj","F2",0,"2","F"
"24668",35.2000000000018,2,"conj","C",854621395.794626,"C","C"
"24669",35.2100000000018,2,"conj","A1",162867.921025793,"1","A"
"24670",35.2100000000018,2,"conj","M1",0,"1","M"
"24671",35.2100000000018,2,"conj","F1",98795801.7299121,"1","F"
"24672",35.2100000000018,2,"conj","A2",66969600.7174215,"2","A"
"24673",35.2100000000018,2,"conj","M2",0,"2","M"
"24674",35.2100000000018,2,"conj","F2",0,"2","F"
"24675",35.2100000000018,2,"conj","C",854088905.261704,"C","C"
"24676",35.2200000000018,2,"conj","A1",163963.321890084,"1","A"
"24677",35.2200000000018,2,"conj","M1",0,"1","M"
"24678",35.2200000000018,2,"conj","F1",99136956.753035,"1","F"
"24679",35.2200000000018,2,"conj","A2",67161564.9685319,"2","A"
"24680",35.2200000000018,2,"conj","M2",0,"2","M"
"24681",35.2200000000018,2,"conj","F2",0,"2","F"
"24682",35.2200000000018,2,"conj","C",853554690.586607,"C","C"
"24683",35.2300000000018,2,"conj","A1",165065.837637458,"1","A"
"24684",35.2300000000018,2,"conj","M1",0,"1","M"
"24685",35.2300000000018,2,"conj","F1",99479285.5377236,"1","F"
"24686",35.2300000000018,2,"conj","A2",67354078.0789922,"2","A"
"24687",35.2300000000018,2,"conj","M2",0,"2","M"
"24688",35.2300000000018,2,"conj","F2",0,"2","F"
"24689",35.2300000000018,2,"conj","C",853018746.17571,"C","C"
"24690",35.2400000000018,2,"conj","A1",166175.513741592,"1","A"
"24691",35.2400000000018,2,"conj","M1",0,"1","M"
"24692",35.2400000000018,2,"conj","F1",99822792.0911318,"1","F"
"24693",35.2400000000018,2,"conj","A2",67547141.6078128,"2","A"
"24694",35.2400000000018,2,"conj","M2",0,"2","M"
"24695",35.2400000000018,2,"conj","F2",0,"2","F"
"24696",35.2400000000018,2,"conj","C",852481066.417377,"C","C"
"24697",35.2500000000018,2,"conj","A1",167292.395964121,"1","A"
"24698",35.2500000000018,2,"conj","M1",0,"1","M"
"24699",35.2500000000018,2,"conj","F1",100167480.433851,"1","F"
"24700",35.2500000000018,2,"conj","A2",67740757.1183495,"2","A"
"24701",35.2500000000018,2,"conj","M2",0,"2","M"
"24702",35.2500000000018,2,"conj","F2",0,"2","F"
"24703",35.2500000000018,2,"conj","C",851941645.681898,"C","C"
"24704",35.2600000000018,2,"conj","A1",168416.530356437,"1","A"
"24705",35.2600000000018,2,"conj","M1",0,"1","M"
"24706",35.2600000000018,2,"conj","F1",100513354.599954,"1","F"
"24707",35.2600000000018,2,"conj","A2",67934926.1783154,"2","A"
"24708",35.2600000000018,2,"conj","M2",0,"2","M"
"24709",35.2600000000018,2,"conj","F2",0,"2","F"
"24710",35.2600000000018,2,"conj","C",851400478.321437,"C","C"
"24711",35.2700000000018,2,"conj","A1",169547.963261516,"1","A"
"24712",35.2700000000018,2,"conj","M1",0,"1","M"
"24713",35.2700000000018,2,"conj","F1",100860418.637036,"1","F"
"24714",35.2700000000018,2,"conj","A2",68129650.3597918,"2","A"
"24715",35.2700000000018,2,"conj","M2",0,"2","M"
"24716",35.2700000000018,2,"conj","F2",0,"2","F"
"24717",35.2700000000018,2,"conj","C",850857558.669974,"C","C"
"24718",35.2800000000018,2,"conj","A1",170686.741315744,"1","A"
"24719",35.2800000000018,2,"conj","M1",0,"1","M"
"24720",35.2800000000018,2,"conj","F1",101208676.606261,"1","F"
"24721",35.2800000000018,2,"conj","A2",68324931.23924,"2","A"
"24722",35.2800000000018,2,"conj","M2",0,"2","M"
"24723",35.2800000000018,2,"conj","F2",0,"2","F"
"24724",35.2800000000018,2,"conj","C",850312881.043247,"C","C"
"24725",35.2900000000018,2,"conj","A1",171832.911450763,"1","A"
"24726",35.2900000000018,2,"conj","M1",0,"1","M"
"24727",35.2900000000018,2,"conj","F1",101558132.5824,"1","F"
"24728",35.2900000000018,2,"conj","A2",68520770.3975124,"2","A"
"24729",35.2900000000018,2,"conj","M2",0,"2","M"
"24730",35.2900000000018,2,"conj","F2",0,"2","F"
"24731",35.2900000000018,2,"conj","C",849766439.7387,"C","C"
"24732",35.3000000000018,2,"conj","A1",172986.520895324,"1","A"
"24733",35.3000000000018,2,"conj","M1",0,"1","M"
"24734",35.3000000000018,2,"conj","F1",101908790.653882,"1","F"
"24735",35.3000000000018,2,"conj","A2",68717169.4198643,"2","A"
"24736",35.3000000000018,2,"conj","M2",0,"2","M"
"24737",35.3000000000018,2,"conj","F2",0,"2","F"
"24738",35.3000000000018,2,"conj","C",849218229.035422,"C","C"
"24739",35.3100000000018,2,"conj","A1",174147.617177155,"1","A"
"24740",35.3100000000018,2,"conj","M1",0,"1","M"
"24741",35.3100000000018,2,"conj","F1",102260654.922831,"1","F"
"24742",35.3100000000018,2,"conj","A2",68914129.895965,"2","A"
"24743",35.3100000000018,2,"conj","M2",0,"2","M"
"24744",35.3100000000018,2,"conj","F2",0,"2","F"
"24745",35.3100000000018,2,"conj","C",848668243.19409,"C","C"
"24746",35.3200000000018,2,"conj","A1",175316.24812483,"1","A"
"24747",35.3200000000018,2,"conj","M1",0,"1","M"
"24748",35.3200000000018,2,"conj","F1",102613729.505111,"1","F"
"24749",35.3200000000018,2,"conj","A2",69111653.4199098,"2","A"
"24750",35.3200000000018,2,"conj","M2",0,"2","M"
"24751",35.3200000000018,2,"conj","F2",0,"2","F"
"24752",35.3200000000018,2,"conj","C",848116476.456918,"C","C"
"24753",35.3300000000018,2,"conj","A1",176492.46186967,"1","A"
"24754",35.3300000000018,2,"conj","M1",0,"1","M"
"24755",35.3300000000018,2,"conj","F1",102968018.530374,"1","F"
"24756",35.3300000000018,2,"conj","A2",69309741.5902309,"2","A"
"24757",35.3300000000018,2,"conj","M2",0,"2","M"
"24758",35.3300000000018,2,"conj","F2",0,"2","F"
"24759",35.3300000000018,2,"conj","C",847562923.047589,"C","C"
"24760",35.3400000000018,2,"conj","A1",177676.306847633,"1","A"
"24761",35.3400000000018,2,"conj","M1",0,"1","M"
"24762",35.3400000000018,2,"conj","F1",103323526.142097,"1","F"
"24763",35.3400000000018,2,"conj","A2",69508396.0099094,"2","A"
"24764",35.3400000000018,2,"conj","M2",0,"2","M"
"24765",35.3400000000018,2,"conj","F2",0,"2","F"
"24766",35.3400000000018,2,"conj","C",847007577.171209,"C","C"
"24767",35.3500000000018,2,"conj","A1",178867.831801232,"1","A"
"24768",35.3500000000018,2,"conj","M1",0,"1","M"
"24769",35.3500000000018,2,"conj","F1",103680256.497633,"1","F"
"24770",35.3500000000018,2,"conj","A2",69707618.2863869,"2","A"
"24771",35.3500000000018,2,"conj","M2",0,"2","M"
"24772",35.3500000000018,2,"conj","F2",0,"2","F"
"24773",35.3500000000018,2,"conj","C",846450433.014242,"C","C"
"24774",35.3600000000018,2,"conj","A1",180067.085781456,"1","A"
"24775",35.3600000000018,2,"conj","M1",0,"1","M"
"24776",35.3600000000018,2,"conj","F1",104038213.768251,"1","F"
"24777",35.3600000000018,2,"conj","A2",69907410.0315766,"2","A"
"24778",35.3600000000018,2,"conj","M2",0,"2","M"
"24779",35.3600000000018,2,"conj","F2",0,"2","F"
"24780",35.3600000000018,2,"conj","C",845891484.744454,"C","C"
"24781",35.3700000000018,2,"conj","A1",181274.118149708,"1","A"
"24782",35.3700000000018,2,"conj","M1",0,"1","M"
"24783",35.3700000000018,2,"conj","F1",104397402.13918,"1","F"
"24784",35.3700000000018,2,"conj","A2",70107772.8618754,"2","A"
"24785",35.3700000000018,2,"conj","M2",0,"2","M"
"24786",35.3700000000018,2,"conj","F2",0,"2","F"
"24787",35.3700000000018,2,"conj","C",845330726.510858,"C","C"
"24788",35.3800000000018,2,"conj","A1",182488.978579754,"1","A"
"24789",35.3800000000018,2,"conj","M1",0,"1","M"
"24790",35.3800000000018,2,"conj","F1",104757825.809656,"1","F"
"24791",35.3800000000018,2,"conj","A2",70308708.3981755,"2","A"
"24792",35.3800000000018,2,"conj","M2",0,"2","M"
"24793",35.3800000000018,2,"conj","F2",0,"2","F"
"24794",35.3800000000018,2,"conj","C",844768152.443652,"C","C"
"24795",35.3900000000018,2,"conj","A1",183711.717059682,"1","A"
"24796",35.3900000000018,2,"conj","M1",0,"1","M"
"24797",35.3900000000018,2,"conj","F1",105119488.992965,"1","F"
"24798",35.3900000000018,2,"conj","A2",70510218.2658757,"2","A"
"24799",35.3900000000018,2,"conj","M2",0,"2","M"
"24800",35.3900000000018,2,"conj","F2",0,"2","F"
"24801",35.3900000000018,2,"conj","C",844203756.654163,"C","C"
"24802",35.4000000000018,2,"conj","A1",184942.38389387,"1","A"
"24803",35.4000000000018,2,"conj","M1",0,"1","M"
"24804",35.4000000000018,2,"conj","F1",105482395.916488,"1","F"
"24805",35.4000000000018,2,"conj","A2",70712304.0948933,"2","A"
"24806",35.4000000000018,2,"conj","M2",0,"2","M"
"24807",35.4000000000018,2,"conj","F2",0,"2","F"
"24808",35.4000000000018,2,"conj","C",843637533.234788,"C","C"
"24809",35.4100000000018,2,"conj","A1",186181.029704981,"1","A"
"24810",35.4100000000018,2,"conj","M1",0,"1","M"
"24811",35.4100000000018,2,"conj","F1",105846550.821744,"1","F"
"24812",35.4100000000018,2,"conj","A2",70914967.5196758,"2","A"
"24813",35.4100000000018,2,"conj","M2",0,"2","M"
"24814",35.4100000000018,2,"conj","F2",0,"2","F"
"24815",35.4100000000018,2,"conj","C",843069476.258938,"C","C"
"24816",35.4200000000018,2,"conj","A1",187427.705435948,"1","A"
"24817",35.4200000000018,2,"conj","M1",0,"1","M"
"24818",35.4200000000018,2,"conj","F1",106211957.96444,"1","F"
"24819",35.4200000000018,2,"conj","A2",71118210.1792127,"2","A"
"24820",35.4200000000018,2,"conj","M2",0,"2","M"
"24821",35.4200000000018,2,"conj","F2",0,"2","F"
"24822",35.4200000000018,2,"conj","C",842499579.780975,"C","C"
"24823",35.4300000000018,2,"conj","A1",188682.462351992,"1","A"
"24824",35.4300000000018,2,"conj","M1",0,"1","M"
"24825",35.4300000000018,2,"conj","F1",106578621.614508,"1","F"
"24826",35.4300000000018,2,"conj","A2",71322033.7170469,"2","A"
"24827",35.4300000000018,2,"conj","M2",0,"2","M"
"24828",35.4300000000018,2,"conj","F2",0,"2","F"
"24829",35.4300000000018,2,"conj","C",841927837.836157,"C","C"
"24830",35.4400000000018,2,"conj","A1",189945.352042639,"1","A"
"24831",35.4400000000018,2,"conj","M1",0,"1","M"
"24832",35.4400000000018,2,"conj","F1",106946546.056157,"1","F"
"24833",35.4400000000018,2,"conj","A2",71526439.781287,"2","A"
"24834",35.4400000000018,2,"conj","M2",0,"2","M"
"24835",35.4400000000018,2,"conj","F2",0,"2","F"
"24836",35.4400000000018,2,"conj","C",841354244.440577,"C","C"
"24837",35.4500000000018,2,"conj","A1",191216.426423757,"1","A"
"24838",35.4500000000018,2,"conj","M1",0,"1","M"
"24839",35.4500000000018,2,"conj","F1",107315735.587916,"1","F"
"24840",35.4500000000018,2,"conj","A2",71731430.0246184,"2","A"
"24841",35.4500000000018,2,"conj","M2",0,"2","M"
"24842",35.4500000000018,2,"conj","F2",0,"2","F"
"24843",35.4500000000018,2,"conj","C",840778793.591105,"C","C"
"24844",35.4600000000018,2,"conj","A1",192495.737739599,"1","A"
"24845",35.4600000000018,2,"conj","M1",0,"1","M"
"24846",35.4600000000018,2,"conj","F1",107686194.522679,"1","F"
"24847",35.4600000000018,2,"conj","A2",71937006.1043158,"2","A"
"24848",35.4600000000018,2,"conj","M2",0,"2","M"
"24849",35.4600000000018,2,"conj","F2",0,"2","F"
"24850",35.4600000000018,2,"conj","C",840201479.265329,"C","C"
"24851",35.4700000000018,2,"conj","A1",193783.338564868,"1","A"
"24852",35.4700000000018,2,"conj","M1",0,"1","M"
"24853",35.4700000000018,2,"conj","F1",108057927.18775,"1","F"
"24854",35.4700000000018,2,"conj","A2",72143169.6822543,"2","A"
"24855",35.4700000000018,2,"conj","M2",0,"2","M"
"24856",35.4700000000018,2,"conj","F2",0,"2","F"
"24857",35.4700000000018,2,"conj","C",839622295.421494,"C","C"
"24858",35.4800000000018,2,"conj","A1",195079.281806783,"1","A"
"24859",35.4800000000018,2,"conj","M1",0,"1","M"
"24860",35.4800000000018,2,"conj","F1",108430937.924889,"1","F"
"24861",35.4800000000018,2,"conj","A2",72349922.424922,"2","A"
"24862",35.4800000000018,2,"conj","M2",0,"2","M"
"24863",35.4800000000018,2,"conj","F2",0,"2","F"
"24864",35.4800000000018,2,"conj","C",839041235.998445,"C","C"
"24865",35.4900000000018,2,"conj","A1",196383.620707169,"1","A"
"24866",35.4900000000018,2,"conj","M1",0,"1","M"
"24867",35.4900000000018,2,"conj","F1",108805231.090359,"1","F"
"24868",35.4900000000018,2,"conj","A2",72557266.0034312,"2","A"
"24869",35.4900000000018,2,"conj","M2",0,"2","M"
"24870",35.4900000000018,2,"conj","F2",0,"2","F"
"24871",35.4900000000018,2,"conj","C",838458294.915566,"C","C"
"24872",35.5000000000018,2,"conj","A1",197696.408844552,"1","A"
"24873",35.5000000000018,2,"conj","M1",0,"1","M"
"24874",35.5000000000018,2,"conj","F1",109180811.054969,"1","F"
"24875",35.5000000000018,2,"conj","A2",72765202.0935307,"2","A"
"24876",35.5000000000018,2,"conj","M2",0,"2","M"
"24877",35.5000000000018,2,"conj","F2",0,"2","F"
"24878",35.5000000000018,2,"conj","C",837873466.072719,"C","C"
"24879",35.5100000000018,2,"conj","A1",199017.700136274,"1","A"
"24880",35.5100000000018,2,"conj","M1",0,"1","M"
"24881",35.5100000000018,2,"conj","F1",109557682.204124,"1","F"
"24882",35.5100000000018,2,"conj","A2",72973732.3756174,"2","A"
"24883",35.5100000000018,2,"conj","M2",0,"2","M"
"24884",35.5100000000018,2,"conj","F2",0,"2","F"
"24885",35.5100000000018,2,"conj","C",837286743.350186,"C","C"
"24886",35.5200000000018,2,"conj","A1",200347.548840609,"1","A"
"24887",35.5200000000018,2,"conj","M1",0,"1","M"
"24888",35.5200000000018,2,"conj","F1",109935848.937866,"1","F"
