SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pLFC_S.pB10,175,4.4701123643386024e-15,0.09036912751677847,187.1,0,0,54119384.16475922,4.9451358671017574e-18
pLFC_S.pB10,176,5.058359774793877e-15,0.09036912751677847,187.1,0,0,54119384.16475922,5.5958947144196186e-18
pLFC_S.pB10,177,5.7240179945764076e-15,0.09036912751677847,187.1,0,0,54119384.16475922,6.332290718229487e-18
pLFC_S.pB10,178,6.47727395063942e-15,0.09036912751677847,187.1,0,0,54119384.16475922,7.165593388822105e-18
pLFC_S.pB10,179,7.32965512536559e-15,0.09036912751677847,187.1,0,0,54119384.16475922,8.1085552640872e-18
pLFC_S.pB10,180,8.29420596785084e-15,0.09036912751677847,187.1,0,0,54119384.16475922,9.175607072012012e-18
pLFC_S.pB10,181,9.385687520147943e-15,0.09036912751677847,187.1,0,0,54119384.16475922,1.0383078576418517e-17
pLFC_S.pB10,182,1.0620803313458947e-14,0.09036912751677847,187.1,0,0,54119384.16475922,1.1749448485939e-17
pLFC_S.pB10,183,1.2018454991286783e-14,0.09036912751677847,187.1,0,0,54119384.16475922,1.3295627251076513e-17
pLFC_S.pB10,184,1.3600031571486191e-14,0.09036912751677847,187.1,0,0,54119384.16475922,1.5045277077602646e-17
pLFC_S.pB10,185,1.5389736773945942e-14,0.09036912751677847,187.1,0,0,54119384.16475922,1.7025174054212942e-17
pLFC_S.pB10,186,1.7414959423176028e-14,0.09036912751677847,187.1,0,0,54119384.16475922,1.9265617937021743e-17
pLFC_S.pB10,187,1.9706692594268857e-14,0.09036912751677847,187.1,0,0,54119384.16475922,2.1800895863005446e-17
pLFC_S.pB10,188,2.2300007916652613e-14,0.09036912751677847,187.1,0,0,54119384.16475922,2.4669807090076057e-17
pLFC_S.pB10,189,2.5234592294162764e-14,0.09036912751677847,187.1,0,0,54119384.16475922,2.7916256795734185e-17
pLFC_S.pB10,190,2.855535525514745e-14,0.09036912751677847,187.1,0,0,54119384.16475922,3.158992802352724e-17
pLFC_S.pB10,191,3.231311622721561e-14,0.09036912751677847,187.1,0,0,54119384.16475922,3.574704206304742e-17
pLFC_S.pB10,192,3.656538225436091e-14,0.09036912751677847,187.1,0,0,54119384.16475922,4.0451218903262595e-17
pLFC_S.pB10,193,4.1377228058290185e-14,0.09036912751677847,187.1,0,0,54119384.16475922,4.577445093137947e-17
pLFC_S.pB10,194,4.682229191200541e-14,0.09036912751677847,187.1,0,0,54119384.16475922,5.179820478367527e-17
pLFC_S.pB10,195,5.2983902566035e-14,0.09036912751677847,187.1,0,0,54119384.16475922,5.861466821742865e-17
pLFC_S.pB10,196,5.995635447326938e-14,0.09036912751677847,187.1,0,0,54119384.16475922,6.632816109435128e-17
pLFC_S.pB10,197,6.784635082785909e-14,0.09036912751677847,187.1,0,0,54119384.16475922,7.50567320799005e-17
pLFC_S.pB10,198,7.67746365017768e-14,0.09036912751677847,187.1,0,0,54119384.16475922,8.49339655081329e-17
pLFC_S.pB10,199,8.687784586875151e-14,0.09036912751677847,187.1,0,0,54119384.16475922,9.611102608211285e-17
pLFC_S.pB10,200,9.831059379382231e-14,0.09036912751677847,187.1,0,0,54119384.16475922,1.0875897272482348e-16
pLFC_S.pB10,201,1.1124784178805499e-13,0.09036912751677847,187.1,0,0,54119384.16475922,1.2307137702117284e-16
pLFC_S.pB10,202,1.2588757553896352e-13,0.09036912751677847,187.1,0,0,54119384.16475922,1.3926728636153807e-16
pLFC_S.pB10,203,1.4245383479232398e-13,0.09036912751677847,187.1,0,0,54119384.16475922,1.5759457718340283e-16
pLFC_S.pB10,204,1.6120014195330892e-13,0.09036912751677847,187.1,0,0,54119384.16475922,1.7833374969155282e-16
pLFC_S.pB10,205,1.824133818766601e-13,0.09036912751677847,187.1,0,0,54119384.16475922,2.0180222221140238e-16
pLFC_S.pB10,206,2.0641819222044014e-13,0.09036912751677847,187.1,0,0,54119384.16475922,2.2835919099919762e-16
