SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pLFC_S.pB10,59,7.681256905462509e-13,0.09651282051282048,216,0,0,1000053655.2323776,2.3990521715377595e-15,-12.114567709337846,1000053655.2323776,2.3990521715377595e-15,1,2.3989234567422317e-24,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,60,1.2318575674859596e-12,0.09651282051282048,216,0,0,1000053655.2323776,3.848463646615693e-15,-11.90943950420964,1000053655.2323776,3.848463646615693e-15,1,3.848257167483123e-24,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,61,1.9755530706091498e-12,0.09651282051282048,216,0,0,1000053655.2323776,6.174577501113899e-15,-11.704311299081436,1000053655.2323776,6.174577501113899e-15,1,6.1742462204981816e-24,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,62,3.1682314886113828e-12,0.09651282051282048,216,0,0,1000053655.2323776,9.909297491668842e-15,-11.499183093953231,1000053655.2323776,9.909297491668842e-15,1,9.908765834535415e-24,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,63,5.080952222829267e-12,0.09651282051282048,216,0,0,1000053655.2323776,1.5909782086240395e-14,-11.294054888825025,1000053655.2323776,1.5909782086240395e-14,1,1.5908928488985438e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,64,8.148418315856301e-12,0.09651282051282048,216,0,0,1000053655.2323776,2.5561345723363164e-14,-11.088926683696819,1000053655.2323776,2.5561345723363164e-14,1,2.555997429700269e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,65,1.3067771185065376e-11,0.09651282051282048,216,0,0,1000053655.2323776,4.1113259309668656e-14,-10.883798478568615,1000053655.2323776,4.1113259309668656e-14,1,4.1111053486540544e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,66,2.0957029588542843e-11,0.09651282051282048,216,0,0,1000053655.2323776,6.624443339592965e-14,-10.67867027344041,1000053655.2323776,6.624443339592965e-14,1,6.624087922616187e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,67,3.360918116449733e-11,0.09651282051282048,216,0,0,1000053655.2323776,1.0704210508809658e-13,-10.473542068312206,1000053655.2323776,1.0704210508809658e-13,1,1.0703636202721915e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,68,5.389967379563866e-11,0.09651282051282048,216,0,0,1000053655.2323776,1.7376220947650812e-13,-10.268413863184,1000053655.2323776,1.7376220947650812e-13,1,1.737528867249946e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,69,8.643991714814833e-11,0.09651282051282048,216,0,0,1000053655.2323776,2.8417305203473853e-13,-10.063285658055793,1000053655.2323776,2.8417305203473853e-13,1,2.841578054816535e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,70,1.386253153387973e-10,0.09651282051282048,216,0,0,1000053655.2323776,4.703858150417468e-13,-9.858157452927589,1000053655.2323776,4.703858150417468e-13,1,4.7036057773564705e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,71,2.2231601656726766e-10,0.09651282051282048,216,0,0,1000053655.2323776,7.941667226010586e-13,-9.653029247799385,1000053655.2323776,7.941667226010586e-13,1,7.9412411368720195e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,72,3.5653236280505784e-10,0.09651282051282048,216,0,0,1000053655.2323776,1.3854522654784038e-12,-9.44790104267118,1000053655.2323776,1.3854522654784038e-12,1,1.3853779327034937e-21,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,73,5.71777632984422e-10,0.09651282051282048,216,0,0,1000053655.2323776,2.554076452215911e-12,-9.242772837542974,1000053655.2323776,2.554076452215911e-12,1,2.5539394200028524e-21,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,74,9.169705072748891e-10,0.09651282051282048,216,0,0,1000053655.2323776,5.1785074594259295e-12,-9.037644632414768,1000053655.2323776,5.1785074594259295e-12,1,5.178229620312347e-21,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,75,1.4705627899839024e-9,0.09651282051282048,216,0,0,1000053655.2323776,1.2430486470778004e-11,-8.832516427286563,1000053655.2323776,1.2430486470778004e-11,1,1.2429819545921855e-20,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,76,2.358369110160432e-9,0.09651282051282048,216,0,0,1000053655.2323776,4.055175190953515e-11,-8.627388222158359,1000053655.2323776,4.055175190953515e-11,1,4.0549576212600646e-20,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,77,3.782160746648424e-9,0.09651282051282048,216,0,0,1000053655.2323768,2.312049339868765e-10,-8.422260017030155,1000053655.2323768,2.312049339868765e-10,1,2.311925292979932e-19,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,78,6.065522081280619e-9,0.09651282051282048,216,0,0,1000053655.2323778,3.5080921188550463e-9,-8.217131811901949,1000053655.2323778,3.5080921188550463e-9,1,3.507903901456055e-18,0.009900990099009901,-0.009900990099009898,Decrease
pLFC_S.pB10,79,9.727391452387332e-9,0.09651282051282048,216,0,0,1000053655.2323788,2.7048484584868024e-7,-8.012003606773742,1000053655.2323788,2.7048484584868024e-7,0.9999999999999998,2.704703337000739e-16,0.009900990099009901,-0.00990099009900963,Decrease
pLFC_S.pB10,80,1.5600000000000017e-8,0.09651282051282048,216,0,0,1000053655.2321292,2.8705449263992106e-4,-7.806875401645538,1000053655.2321292,2.8705449263992106e-4,0.999999999999713,2.8703909149075456e-13,0.009900990099009901,-0.009900990098722862,Decrease
pLFC_S.pB10,81,1.5600000000000014e-16,0.11702564102564098,216,0,0,1000053655.2323602,6.910967552740888e-18,-15.806875401645538,1000053655.2323602,6.910967552740888e-18,1,6.910596763065818e-27,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,82,2.501801240252073e-16,0.11702564102564098,216,0,0,1000053655.2323602,1.10832488209775e-17,-15.601747196517334,1000053655.2323602,1.10832488209775e-17,1,1.108265417859238e-26,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,83,4.012185542132585e-16,0.11702564102564098,216,0,0,1000053655.2323602,1.777441546836402e-17,-15.396618991389127,1000053655.2323602,1.777441546836402e-17,1,1.777346182913973e-26,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,84,6.434417157326109e-16,0.11702564102564098,216,0,0,1000053655.2323602,2.850516734161856e-17,-15.191490786260923,1000053655.2323602,2.850516734161856e-17,1,2.8503637972300046e-26,0.009900990099009901,-0.009900990099009901,Decrease
