SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pHFC_S.pB10-A,4930,3.5502604912438983e-16,0.618959595959596,29,0,0,295064058.86625475,57941.34969965723,-15.449739780533807,295064058.86625475,57941.34969965723,0.9998036698393977,1.9633016060225555e-4,0.009900990099009901,-0.009704659938407646,Decrease
pHFC_S.pB10-A,4931,4.276301330544164e-16,0.618959595959596,29,0,0,295064009.6574854,69790.55007398342,-15.368931699725726,295064009.6574854,69790.55007398342,0.9997635291178953,2.364708821046646e-4,0.009900990099009901,-0.009664519216905237,Decrease
pHFC_S.pB10-A,4932,5.150820091853792e-16,0.618959595959596,29,0,0,295063950.38429326,84062.94901989172,-15.288123618917645,295063950.38429326,84062.94901989172,0.9997151837545152,2.8481624548479923e-4,0.009900990099009901,-0.009616173853525102,Decrease
pHFC_S.pB10-A,4933,6.204181035873966e-16,0.618959595959596,29,0,0,295063878.9879853,101254.09703537935,-15.207315538109563,295063878.9879853,101254.09703537935,0.9996569577985817,3.430422014181928e-4,0.009900990099009901,-0.009557947897591708,Decrease
pHFC_S.pB10-A,4934,7.472958022116599e-16,0.618959595959596,29,0,0,295063792.98865736,121960.88546279812,-15.126507457301482,295063792.98865736,121960.88546279812,0.9995868334299262,4.1316657007372875e-4,0.009900990099009901,-0.009487823528936172,Decrease
pHFC_S.pB10-A,4935,9.001204393844684e-16,0.618959595959596,29,0,0,295063689.3989319,146902.2706052494,-15.045699376493403,295063689.3989319,146902.2706052494,0.9995023814363351,4.976185636648627e-4,0.009900990099009901,-0.009403371535345038,Decrease
pHFC_S.pB10-A,4936,1.0841982558978841e-15,0.618959595959596,29,0,0,295063564.62005925,176944.23579745684,-14.964891295685321,295063564.62005925,176944.23579745684,0.9994006776492725,5.993223507274374e-4,0.009900990099009901,-0.009301667748282463,Decrease
pHFC_S.pB10-A,4937,1.3059206375714e-15,0.618959595959596,29,0,0,295063414.31666404,213129.85801716332,-14.88408321487724,295063414.31666404,213129.85801716332,0.9992782025453025,7.217974546975154e-4,0.009900990099009901,-0.009179192644312386,Decrease
pHFC_S.pB10-A,4938,1.572986031251753e-15,0.618959595959596,29,0,0,295063233.26583487,256715.522802334,-14.80327513406916,295063233.26583487,256715.522802334,0.9991307206849542,8.692793150457549e-4,0.009900990099009901,-0.009031710783964145,Decrease
pHFC_S.pB10-A,4939,1.8946672434203496e-15,0.618959595959596,29,0,0,295063015.1751574,309214.54463353514,-14.722467053261079,295063015.1751574,309214.54463353514,0.9989531360313498,0.001046863968650255,0.009900990099009901,-0.008854126130359647,Decrease
