SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-A,62,3.033846903441491e-15,0.223,29,0,0,295079480.5800697,5.745956846385196
pHFC_S.pB10-A,63,3.4330880050533218e-15,0.223,29,0,0,295079480.5057395,6.502100267096891
pHFC_S.pB10-A,64,3.88486750503831e-15,0.223,29,0,0,295079480.42162764,7.357748998427977
pHFC_S.pB10-A,65,4.396099228883076e-15,0.223,29,0,0,295079480.3264457,8.325997539941373
pHFC_S.pB10-A,66,4.9746068315387035e-15,0.223,29,0,0,295079480.2187431,9.421663579561146
pHFC_S.pB10-A,67,5.629243527034554e-15,0.223,29,0,0,295079480.09686404,10.661514760210723
pHFC_S.pB10-A,68,6.3700275739899704e-15,0.223,29,0,0,295079479.95895034,12.064525288663603
pHFC_S.pB10-A,69,7.208295590432233e-15,0.223,29,0,0,295079479.80288666,13.652166313911394
pHFC_S.pB10-A,70,8.156876044179993e-15,0.223,29,0,0,295079479.62627983,15.448734519225505
pHFC_S.pB10-A,71,9.230285573809011e-15,0.223,29,0,0,295079479.4264348,17.481723956992948
pHFC_S.pB10-A,72,1.0444951144605951e-14,0.223,29,0,0,295079479.20029694,19.782246817304078
pHFC_S.pB10-A,73,1.1819461439282892e-14,0.223,29,0,0,295079478.94439805,22.38550957029637
pHFC_S.pB10-A,74,1.3374851330620191e-14,0.223,29,0,0,295079478.6548245,25.331351769880943
pHFC_S.pB10-A,75,1.5134923789475584e-14,0.223,29,0,0,295079478.32713795,28.66485576569228
pHFC_S.pB10-A,76,1.7126614154492668e-14,0.223,29,0,0,295079477.9563368,32.437036655597694
pHFC_S.pB10-A,77,1.9380402338123172e-14,0.223,29,0,0,295079477.5367275,36.70562303950269
pHFC_S.pB10-A,78,2.193077927717551e-14,0.223,29,0,0,295079477.06191087,41.53594052535485
pHFC_S.pB10-A,79,2.481677476623365e-14,0.223,29,0,0,295079476.5246081,47.0019115114235
pHFC_S.pB10-A,80,2.8082554751665567e-14,0.223,29,0,0,295079475.9165913,53.18718654933622
pHFC_S.pB10-A,81,3.1778097226933964e-14,0.223,29,0,0,295079475.2285716,60.18642460716551
pHFC_S.pB10-A,82,3.5959957072800515e-14,0.223,29,0,0,295079474.45000654,68.10674183210966
pHFC_S.pB10-A,83,4.0692131547185746e-14,0.223,29,0,0,295079473.5689818,77.06935099289633
pHFC_S.pB10-A,84,4.6047039669742334e-14,0.223,29,0,0,295079472.57202363,87.21141670262726
pHFC_S.pB10-A,85,5.2106630489192576e-14,0.223,29,0,0,295079471.4438679,98.68815482818198
pHFC_S.pB10-A,86,5.896363719384428e-14,0.223,29,0,0,295079470.16724676,111.6752082333504
pHFC_S.pB10-A,87,6.672299625761449e-14,0.223,29,0,0,295079468.72262853,126.37133523699615
pHFC_S.pB10-A,88,7.55034533395174e-14,0.223,29,0,0,295079467.0879032,143.00145195992053
pHFC_S.pB10-A,89,8.543938051256362e-14,0.223,29,0,0,295079465.23805237,161.82007515854315
pHFC_S.pB10-A,90,9.668283263210665e-14,0.223,29,0,0,295079463.14476264,183.11521828332596
pHFC_S.pB10-A,91,1.0940587431334867e-13,0.223,29,0,0,295079460.77599627,207.2128004500904
pHFC_S.pB10-A,92,1.2380321312900118e-13,0.223,29,0,0,295079458.0955137,234.48163587975444
pHFC_S.pB10-A,93,1.4009517932434148e-13,0.223,29,0,0,295079455.0622848,265.33908026855175
pHFC_S.pB10-A,94,1.5853109764985425e-13,0.223,29,0,0,295079451.6298825,300.25742063378783
pHFC_S.pB10-A,95,1.793931029124342e-13,0.223,29,0,0,295079447.7457764,339.7711065961315
pHFC_S.pB10-A,96,2.0300045763658915e-13,0.223,29,0,0,295079443.3505258,384.4849339850281
pHFC_S.pB10-A,97,2.2971443791113817e-13,0.223,29,0,0,295079438.37685776,435.0833062902812
