SetID,SweepID,gamma_M,psi_M
pHFC_S.pB10-A,103,4.823207466328161e-13,0.22299999999999998
pHFC_S.pB10-A,104,5.457920661636347e-13,0.22299999999999998
pHFC_S.pB10-A,105,6.176159362142223e-13,0.22299999999999998
pHFC_S.pB10-A,106,6.988915162270038e-13,0.22299999999999998
pHFC_S.pB10-A,107,7.908626102624721e-13,0.22299999999999998
pHFC_S.pB10-A,108,8.949367016039358e-13,0.22299999999999998
pHFC_S.pB10-A,109,1.0127064922337457e-12,0.22299999999999998
pHFC_S.pB10-A,110,1.1459742768112118e-12,0.22299999999999998
pHFC_S.pB10-A,111,1.2967795241603561e-12,0.22299999999999998
pHFC_S.pB10-A,112,1.4674300883619161e-12,0.22299999999999998
pHFC_S.pB10-A,113,1.6605375270897437e-12,0.22299999999999998
pHFC_S.pB10-A,114,1.879057067687207e-12,0.22299999999999998
pHFC_S.pB10-A,115,2.1263328326059773e-12,0.22299999999999998
pHFC_S.pB10-A,116,2.40614901631651e-12,0.22299999999999998
pHFC_S.pB10-A,117,2.7227877968781407e-12,0.22299999999999998
pHFC_S.pB10-A,118,3.0810948684207853e-12,0.22299999999999998
pHFC_S.pB10-A,119,3.486553597417127e-12,0.22299999999999998
pHFC_S.pB10-A,120,3.945368937598762e-12,0.22299999999999998
pHFC_S.pB10-A,121,4.464562387711611e-12,0.22299999999999998
pHFC_S.pB10-A,122,5.0520794453003545e-12,0.22299999999999998
pHFC_S.pB10-A,123,5.7169112009450405e-12,0.22299999999999998
pHFC_S.pB10-A,124,6.4692319337721355e-12,0.22299999999999998
pHFC_S.pB10-A,125,7.320554813938501e-12,0.22299999999999998
pHFC_S.pB10-A,126,8.283908094887229e-12,0.22299999999999998
pHFC_S.pB10-A,127,9.374034491740729e-12,0.22299999999999998
pHFC_S.pB10-A,128,1.0607616797025979e-11,0.22299999999999998
pHFC_S.pB10-A,129,1.200353318645116e-11,0.22299999999999998
pHFC_S.pB10-A,130,1.3583146121816007e-11,0.22299999999999998
pHFC_S.pB10-A,131,1.537062927229288e-11,0.22299999999999998
pHFC_S.pB10-A,132,1.739333745713112e-11,0.22299999999999998
pHFC_S.pB10-A,133,1.9682225271217642e-11,0.22299999999999998
pHFC_S.pB10-A,134,2.2272320799946886e-11,0.22299999999999998
pHFC_S.pB10-A,135,2.52032616729145e-11,0.22299999999999998
pHFC_S.pB10-A,136,2.8519901659952435e-11,0.22299999999999998
pHFC_S.pB10-A,137,3.2272997092574384e-11,0.22299999999999998
pHFC_S.pB10-A,138,3.651998361550632e-11,0.22299999999999998
pHFC_S.pB10-A,139,4.132585515535261e-11,0.22299999999999998
pHFC_S.pB10-A,140,4.676415855772848e-11,0.22299999999999998
pHFC_S.pB10-A,141,5.291811911432711e-11,0.22299999999999998
pHFC_S.pB10-A,142,5.988191420446966e-11,0.22299999999999998
pHFC_S.pB10-A,143,6.776211454236316e-11,0.22299999999999998
pHFC_S.pB10-A,144,7.667931508625043e-11,0.22299999999999998
pHFC_S.pB10-A,145,8.676998056813364e-11,0.22299999999999998
pHFC_S.pB10-A,146,9.818853388720916e-11,0.22299999999999998
pHFC_S.pB10-A,147,1.111097193268277e-10,0.22299999999999998
pHFC_S.pB10-A,148,1.257312767605606e-10,0.22299999999999998
pHFC_S.pB10-A,149,1.422769677721949e-10,0.22299999999999998
