SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pHFCi_S.pB10,1383,1.8000000000000007,0.26,9.842934573891031e-11,0.55,48,0,0,97576242.34594482,1456686.5908191344,-10.006875401645537,97576242.34594482,1456686.5908191344,0.9852908865116038,0.014709113488396174,1.999999960000001e-8,0.014709093488396574,Increase
pHFCi_S.pB10,1384,2,0.26,1.56e-10,0.55,48,0,0,97575665.85482796,2445265.063737563,-9.806875401645538,97575665.85482796,2445265.063737563,0.9755524664559618,0.02444753354403825,1.999999960000001e-8,0.024447513544038648,Increase
pHFCi_S.pB10,1385,2.2,0.26,2.4724333802393377e-10,0.55,48,0,0,97574609.72961783,4253793.36512789,-9.606875401645539,97574609.72961783,4253793.36512789,0.9582258659092397,0.041774134090760216,1.999999960000001e-8,0.041774114090760615,Increase
pHFCi_S.pB10,1386,2.4000000000000004,0.26,3.9185428331549477e-10,0.55,48,0,0,97572501.3033752,7854260.443307721,-9.406875401645538,97572501.3033752,7854260.443307721,0.9255003159237711,0.0744996840762288,1.999999960000001e-8,0.0744996640762292,Increase
pHFCi_S.pB10,1387,2.6000000000000005,0.26,6.210471860634564e-10,0.55,48,0,0,97567667.1777286,16057629.54860532,-9.206875401645538,97567667.1777286,16057629.54860532,0.8586790968979376,0.14132090310206236,1.999999960000001e-8,0.14132088310206276,Increase
pHFCi_S.pB10,1388,2.8000000000000007,0.26,9.84293457389103e-10,0.55,48,0,0,97553756.85062677,39257019.272061646,-9.006875401645537,97553756.85062677,39257019.272061646,0.7130560882363758,0.28694391176362416,1.999999960000001e-8,0.28694389176362456,Increase
pHFCi_S.pB10,1389,3,0.26,1.56e-9,0.55,48,0,0,97494105.41127528,132127573.0722561,-8.806875401645538,97494105.41127528,132127573.0722561,0.4245858059010209,0.5754141940989791,1.999999960000001e-8,0.5754141740989795,Increase
pHFCi_S.pB10,1390,3.2,0.26,2.472433380239337e-9,0.55,48,0,0,96566267.97249976,773893252.2363415,-8.606875401645539,96566267.97249976,773893252.2363415,0.11093711508759364,0.8890628849124064,1.999999960000001e-8,0.8890628649124068,Increase
pHFCi_S.pB10,1391,3.4000000000000004,0.26,3.918542833154948e-9,0.55,48,0,0,25399957.953410033,974727639.8106564,-8.406875401645538,25399957.953410033,974727639.8106564,0.02539671738905656,0.9746032826109434,1.999999960000001e-8,0.9746032626109439,Increase
pHFCi_S.pB10,1392,3.6000000000000005,0.26,6.2104718606345645e-9,0.55,48,0,0,2650766.5969148697,999457142.6334898,-8.206875401645538,2650766.5969148697,999457142.6334898,0.002645190774864352,0.9973548092251356,1.999999960000001e-8,0.9973547892251361,Increase
