SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv,log_Mut_freq0,log_Mut_freq_change
pDim90_E.R1_max,106,9.376117953195461e-14,0.422421052631579,24,94090688.24127476,127543.99468811278,2464633.783657693,14.120233198818816,-13.027976937791461,96555322.02493246,127558.1149213116,0.998680654581899,0.0013193454181008692,0.009900990099009901,-0.008581644680909032,Decrease,-2.0043213737826426,-0.8753201130546522
pDim90_E.R1_max,107,3.150205255349983e-13,0.422421052631579,24,94090690.3519908,127543.9962910532,2464633.8009643764,47.44761498724528,-12.501661148317776,96555324.15295517,127591.44390604045,0.9986803103410942,0.0013196896589058045,0.009900990099009901,-0.008581300440104097,Decrease,-2.0043213737826426,-0.8752068126410428
pDim90_E.R1_max,108,1.058411722247212e-12,0.422421052631579,24,94090697.4454335,127544.00168168338,2464633.8585045063,159.48534825565548,-11.975345358844093,96555331.303938,127703.48702993903,0.9986791530974795,0.0013208469025205753,0.009900990099009901,-0.008580143196489327,Decrease,-2.0043213737826426,-0.8748261441393206
pDim90_E.R1_max,109,3.5560710588232856e-12,0.422421052631579,24,94090721.29611328,127544.0197945966,2464634.0538831227,536.6328014677857,-11.44902956937041,96555355.3499964,128080.65259606439,0.9986752575426401,0.0013247424573598111,0.009900990099009901,-0.00857624764165009,Decrease,-2.0043213737826426,-0.8735471707513813
pDim90_E.R1_max,110,1.1947752570759026e-11,0.422421052631579,24,94090801.64049733,127544.08081048676,2464634.710441272,1811.9563191366017,-10.922713779896725,96555436.3509386,129356.03712962336,0.9986620849677121,0.0013379150322878188,0.009900990099009901,-0.008563075066722083,Decrease,-2.0043213737826426,-0.8692500928903826
pDim90_E.R1_max,111,4.014227756723031e-11,0.422421052631579,24,94091073.98097251,127544.28763003196,2464636.918263775,6190.546292448207,-10.39639799042304,96555710.89923629,133734.83392248017,0.9986168621310381,0.0013831378689620208,0.009900990099009901,-0.00851785223004788,Decrease,-2.0043213737826426,-0.8548131541737201
pDim90_E.R1_max,112,1.3487075822345928e-10,0.422421052631579,24,94092016.95221244,127545.0037511883,2464644.345183039,22016.52432264784,-9.870082200949357,96556661.29739548,149561.52807383615,0.998453444631544,0.0015465553684560456,0.009900990099009901,-0.008354434730553856,Decrease,-2.0043213737826426,-0.8063131533592549
pDim90_E.R1_max,113,4.531412397641383e-10,0.422421052631579,24,94095537.7897391,127547.67753659248,2464669.300752152,90233.01573079472,-9.343766411475672,96560207.09049125,217780.69326738722,0.9977496877311192,0.0022503122688807896,0.009900990099009901,-0.007650677830129111,Decrease,-2.0043213737826426,-0.6434358382207459
pDim90_E.R1_max,114,1.5224722236288519e-9,0.422421052631579,24,94113356.47817773,127561.20870771288,2464744.4427566417,641993.1581713839,-8.817450622001989,96578100.92093436,769554.3668790967,0.9920947827186606,0.00790521728133943,0.009900990099009901,-0.001995772817670471,Decrease,-2.0043213737826426,-0.09776481484730981
pDim90_E.R1_max,115,5.115230017307357e-9,0.422421052631579,24,94605677.31635186,127934.62324100138,2462295.3525595153,51556954.59078098,-8.291134832528304,97067972.66891138,51684889.21402198,0.6525452447785687,0.3474547552214312,0.009900990099009901,0.3375537651224213,Increase,-2.0043213737826426,1.5452196335376316
